,Fecha,Texto,code
0,2021-12-14T01:45:41.000Z,"@MyWaylet @pavellons @Repsol @GuiaRepsol @HuaweiMobileESP Pues una tapa de queso 🧀 de cabra 🐐 con cebolla caramelizada 😋🤤 y nueces 

@guscr15",{}
1,2021-12-14T01:04:20.000Z,@MyWaylet @pavellons @Repsol @GuiaRepsol @HuaweiMobileESP No tengo un plato favorito así que sorprenderme con un buen menú degustación con @livinglavidawaylet @JoseJoseramonhp,{}
2,2021-12-14T00:43:00.000Z,"@MyWaylet @pavellons @Repsol @GuiaRepsol @HuaweiMobileESP Para encarar un sábado por la mañana nada mejor que unos huevos fritos 🍳🍳 con jamón o panceta 🥓, txistorra y tomate 🍅. Por supuesto bien regado con vino tinto de la tierra 🍷y en la mejor compañía: mi amigo Luís. #LivingLaVidaWaylet","{'code': 'Leadership', 'polarity': 'P+'}"
3,2021-12-14T00:30:43.000Z,"@MyWaylet @pavellons @Repsol @GuiaRepsol @HuaweiMobileESP 🐙🔥 como buen Gallego un pulpo a brasa, gallega o en cualquiera de sus facetas con @GJAlba_ , planazo asegurado 😌","{'code': 'ProductsServices', 'polarity': 'P'}"
4,2021-12-14T00:12:01.000Z,@MyWaylet @pavellons @Repsol @GuiaRepsol @HuaweiMobileESP 🥚🥔🧅 (tortilla de patata con cebolla) #LivingLaVidaWaylet @MrPinguinoSexy,{}
5,2021-12-14T00:09:00.000Z,@josan63099 @MyWaylet @pavellons @Repsol @GuiaRepsol @HuaweiMobileESP Y me llevas bribón,{}
6,2021-12-13T23:54:53.000Z,@MyWaylet @pavellons @Repsol @GuiaRepsol @HuaweiMobileESP #LivingLaVidaWaylet @RedondoRo 🥔🥔🥔🌶️🌶️🌶️,{}
7,2021-12-13T23:50:42.000Z,Cada vez más y más hijosdeputa @iberdrola @Naturgy @Endesa @Repsol @Cepsa_ES etc https://t.co/d2VH5JZJvd https://t.co/Z9fVuglUU2,{}
8,2021-12-13T23:26:35.000Z,@MyWaylet @pavellons @Repsol @GuiaRepsol @HuaweiMobileESP 🦐🍾🍨 langostinos al champan y un helado de postre. Siempre con @Francis61470479,{}
9,2021-12-13T23:25:11.000Z,@MyWaylet @pavellons @Repsol @GuiaRepsol @HuaweiMobileESP 🍳🍳🥔🥔 Diego Gómez el culi'k,{}
10,2021-12-13T23:24:26.000Z,@MyWaylet @pavellons @Repsol @GuiaRepsol @HuaweiMobileESP 🍳🍳🍳🥔🥔,{}
11,2021-12-13T23:21:33.000Z,@Yurittopp @MyWaylet @pavellons @Repsol @GuiaRepsol @HuaweiMobileESP Bff ojalá tu,{}
12,2021-12-13T23:15:20.000Z,@MyWaylet @pavellons @Repsol @GuiaRepsol @HuaweiMobileESP Morgan esto si que te gusta,{}
13,2021-12-13T23:13:03.000Z,@MyWaylet @pavellons @Repsol @GuiaRepsol @HuaweiMobileESP 👌🏻👌🏻👌🏻😋😋😋Chuletón @guilleiglesias,{}
14,2021-12-13T23:11:38.000Z,@MyWaylet @pavellons @Repsol @GuiaRepsol @HuaweiMobileESP Es de lo más sabroso que tenemos en España y como no de muchas maneras y formas https://t.co/siU3Ha25ol,{}
15,2021-12-13T23:11:07.000Z,"@MyWaylet @pavellons @Repsol @GuiaRepsol @HuaweiMobileESP Chuletón sin duda, @guilleiglesias",{}
