,Fecha,Texto,code
0,2022-04-03T02:01:19.000Z,"@NadiaCalvino @mitecogob @Teresaribera @el_pais Sra.@NadiaCalvino pone como solución seguir con el mismo problema,q el #monopolioEnergético siga en manos de los q quemaron el carbón, @Endesa =@EnelClientesCL, @Repsol=@YPFoficial,@iberdrola , @Fenosa=@Naturgy y la solución en tema de energía es poner a las personas en el centro",{}
1,2022-04-03T02:00:00.000Z,"[Videos] @Repsol haprometido devolver un mar rehabilitado. Al cierre, el Servicio Nacional de #áreas #Naturales #Protegidas dice que solo hablando de aves, hubo 905... https://t.co/blLM1EdAPB  #Ventanilla #Peru #ecologia #ambiente #salud",{}
2,2022-04-03T00:49:10.000Z,"@martinwriepl @martinwriepl tiene razón .ilógico . Por falta de fiscalización empresas @Repsol @AlicorpOficial entre otros están sobrevalorando costo productos y combustible .y ahora se les exonera de impuestos , en lugar de sancionarlos por el hecho PUNIBLe .@IndecopiOficial @ASPECPERU","{'code': 'ProductsServices', 'polarity': 'N'}"
3,2022-04-03T00:42:33.000Z,"@MyWaylet ayer 2/4/22, en una de sus estaciones de servicio, me dicen que el sistema falla, que lo intente. ¡Y sorpresa, funciona! 35 litros y SIN LOS DESCUENTOS. Reclamas y me dice el trabajador que reclame a Waylet. ¡Y sorpresa, NO CONTESTAN...!

Alí Baba, @MyWaylet y @Repsol",{}
4,2022-04-03T00:36:09.000Z,@OscarCastilloS @ExiTri @PedroCastilloTe @pcmperu @congresoperu @Repsol 🤣🤣🤣🤣 y ¿Quién va a pagar la indemnización por la expropiación?,"{'code': 'ProductsServices', 'polarity': 'NONE'}"
5,2022-04-03T00:32:01.000Z,@KeikoFujimori @BankadaFP A @Repsol  @repsol_peru no le va a gustar,{}
6,2022-04-03T00:30:58.000Z,RT @paulmunguia: @PCaterianoB Si ni el Estado ni las empresas han resuelto el problema de los barriles de petróleo que han contaminado la s…,"{'code': 'ProductsServices', 'polarity': 'N'}"
7,2022-04-03T00:06:35.000Z,@Capicapi13 @TuMinadeOro1 @MyWaylet @Repsol https://t.co/ICpl02Lxj9,{}
8,2022-04-03T00:05:05.000Z,"@Capicapi13 @TuMinadeOro1 @MyWaylet @Repsol Falló el cupón de 30 cts q se hace en las tarj añadidas en la App,  Visa/Maestecard/AmericanExpress y el Corte Inglés salvo en las Solred cuyo descuento se hace en factura. Y yo, al - he recibido mail de q se va abonar el descuento. Si no se hace entonces habría decir q se roba","{'code': 'ProductsServices', 'polarity': 'NONE'}"
9,2022-04-02T23:50:44.000Z,"@Juanmi_News ¿Gasolineras pequeñas? ¿Pero si es una puta @Repsol, no?",{}
10,2022-04-02T23:44:18.000Z,"Que gran verdad ,todo funciona perfectamente al subir el precio un sistema informático de última generación.
Pero al realizar modificaciones que no son de su agrado todo funciona de mal en peor.

QUE CASUALIDAD
@Repsol 
@Cepsa_ES 
@Petronor_Info https://t.co/iLnaLqz8Qj",{}
11,2022-04-02T23:42:44.000Z,@Repsol Gracias !!,{}
12,2022-04-02T23:25:31.000Z,@Repsol y mi descuento de 30 céntimos por litro? Me habéis clavado 13.52 € más por la cara https://t.co/P52FqUS5xA,{}
13,2022-04-02T23:13:14.000Z,@TuMinadeOro1 @MyWaylet @Repsol @facua Una puta vergüenza como nos engañan,{}
