,Fecha,Texto,code
0,2021-12-21T01:38:52.000Z,"RT @Repsol: Hay gestos que nos mueven y, cuando sumamos nuestras energías, ocurren cosas maravillosas. ¡Felices fiestas!",{}
1,2021-12-21T00:26:29.000Z,"@MyWaylet @westinlaquinta @Repsol @GuiaRepsol @HuaweiMobileESP ...celebrar e ir a la playa en la isla.
Nos encantaría ir al hotel Westin en Marbella a tomar el sol y celebrar por todo lo alto la Navidad a mí y a @KosmonautaEl","{'code': 'ProductsServices', 'polarity': 'P+'}"
2,2021-12-21T00:26:26.000Z,@MyWaylet @westinlaquinta @Repsol @GuiaRepsol @HuaweiMobileESP @batuecas75  Feliz Navidad,"{'code': 'ProductsServices', 'polarity': 'NONE'}"
3,2021-12-21T00:23:27.000Z,"RT @Repsol: Hay gestos que nos mueven y, cuando sumamos nuestras energías, ocurren cosas maravillosas. ¡Felices fiestas!",{}
4,2021-12-21T00:22:14.000Z,"@MyWaylet @westinlaquinta @Repsol @GuiaRepsol @HuaweiMobileESP 🎄🎄🎄🎄🎄😍🥰❤️❤️➡️🏝🏖🌞☀️🌞😎😎
⏮🎄😩😫😢😭🦠⛔️🎉🎊⛔️🏖🏝🌞☀️🌞😎😎
🥰😍❤️❤️➡️🏩🏖🏖🌞☀️🌞🎉🎊🎉🎊🎄🎄
Todas las Navidades nos encanta ir a una playa en una isla a tomar el sol.
La Navidad pasada no pudimos por la pandemia y estuvimos tristes porque no pudimos...",{}
5,2021-12-20T23:22:44.000Z,"@MyWaylet @westinlaquinta @Repsol @GuiaRepsol @HuaweiMobileESP 🏊q🔢
Nada que contar 😊",{}
6,2021-12-20T23:06:38.000Z,@MyWaylet @westinlaquinta @Repsol @GuiaRepsol @HuaweiMobileESP La mejor historia que nos gustaría contar esta 🎄 es que todos la podamos 🎉🎊 en 👪. #LivingLaVidaWaylet @marina_bemu,{}
7,2021-12-20T22:57:16.000Z,"@MyWaylet @westinlaquinta @Repsol @GuiaRepsol @HuaweiMobileESP 🎄🎁❤️👪 (en Navidad, el verdadero regalo es tener el amor de la familia @ferlapas )",{}
8,2021-12-20T22:53:15.000Z,@MyWaylet @westinlaquinta @Repsol @GuiaRepsol @HuaweiMobileESP 🍗🍖🍤🥩🍞🍻🍷🍾🥂🔜🤰🏻😭 (Después de las comidas navideñas vienen los llantos) 😂😂😂 @martacantoss,{}
9,2021-12-20T22:46:36.000Z,@MyWaylet @westinlaquinta @Repsol @GuiaRepsol @HuaweiMobileESP 🤗🎉😍👨‍👩‍👧‍👦❄️☃️( Disfrutó las fiestas navideñas en familia),{}
10,2021-12-20T22:31:02.000Z,@MyWaylet @westinlaquinta @Repsol @GuiaRepsol @HuaweiMobileESP 🛫🗽🌃🌲🏢☃️🛼 (Viajar a Nueva York para ver el árbol de Navidad del Rockefeller Center y patinar allí) @cristinacris80,{}
11,2021-12-20T22:02:41.000Z,"#Genio #Lampara #Energia @Repsol Que pena que no se haga caso a los profesionales que saben de que hablan…,, que pena…y cuanto se pierde 🤔🤔🤔 https://t.co/jxmIWJ7V6x",{}
12,2021-12-20T21:55:32.000Z,RT @Marcos_Fraga_G: @repsol = cultura. Hoy se ha entregado en #ACoruña uno de los principales premios literarios en gallego a Xosé Monteagu…,{}
13,2021-12-20T21:49:13.000Z,RT @Marcos_Fraga_G: El consejero delegado de @Repsol habla muy claro en este artículo sobre seguridad de suministro y #competitividad y #so…,{}
14,2021-12-20T21:41:13.000Z,@repsol = cultura. Hoy se ha entregado en #ACoruña uno de los principales premios literarios en gallego a Xosé Monteagudo➕convenio con el @MNATTGN y @ajconstanti para fomentar actividades culturales y patrimoniales en #Tarragona @FundacionRepsol https://t.co/d0PqXHVCWD,{}
15,2021-12-20T21:39:42.000Z,"@MyWaylet @westinlaquinta @Repsol @GuiaRepsol @HuaweiMobileESP 🦌👃🔴😔➡🎅🛷🌨🦌🦌🦌😃🥰
Había un reno al q no le gustaba su nariz, y estaba triste xq pensaba q x eso Papá Noel no lo querría xa tirar del trineo. Éste le enseñó q lo importante es el interior y no el aspecto, el reno acompañó a 🎅 y fue muy feliz repartiendo alegría! @oihi08",{}
16,2021-12-20T21:16:28.000Z,RT @UniversidadxC: Así que lamentamos informar que el nuevo ministro de universidades  @subirats9 seguirá con el #marketingverde #academicg…,{}
17,2021-12-20T21:06:37.000Z,RT @RafaDominguezPo: Ideas para hacer esta Navidad un poco más deliciosa: empanadas de @PepeSolla comprada en gasolinera @Repsol 🤤 https://…,{}
18,2021-12-20T21:04:02.000Z,"@epigmenioibarra @lajornadaonline El ""primer mundo"" que tanto defiende @AccionNacional @PRI_Nacional @PRDMexico . PD. @iberdrola @TodotorrentM @Repsol https://t.co/Q3d3y4n6U5",{}
19,2021-12-20T20:54:19.000Z,RT @RafaDominguezPo: Ideas para hacer esta Navidad un poco más deliciosa: empanadas de @PepeSolla comprada en gasolinera @Repsol 🤤 https://…,{}
20,2021-12-20T20:53:11.000Z,"RT @brandemia_: 4 logos históricos: 
&gt; @Correos 
&gt; @Repsol 
&gt; @Renfe 
&gt; @PSOE 
Y 4 símbolos de una época, cuya fuerza aún permanece viva, ¿…","{'code': 'Governance', 'polarity': 'P'}"
21,2021-12-20T20:51:44.000Z,@MyWaylet @westinlaquinta @Repsol @GuiaRepsol @HuaweiMobileESP 📕 🕗 🎄 Cuento antes de Navidad @mcalpla,{}
22,2021-12-20T20:39:53.000Z,"@MyWaylet @westinlaquinta @Repsol @GuiaRepsol @HuaweiMobileESP 👉👩🏼‍🦰👩🏼‍🦰👩🏼👧🏻🚗🚤✈️. Con vosotras por tierra, mar o aire…@SrtaTati_",{}
23,2021-12-20T20:34:20.000Z,@MyWaylet @westinlaquinta @Repsol @GuiaRepsol @HuaweiMobileESP Aunque llegan las vísperas de Navidad 🎉🥳 y he perdido a un ser querido 😔😔😔😔😔.... La vida tiene que seguir...💪🥺🥺,{}
24,2021-12-20T20:27:54.000Z,RT @RafaDominguezPo: Ideas para hacer esta Navidad un poco más deliciosa: empanadas de @PepeSolla comprada en gasolinera @Repsol 🤤 https://…,{}
25,2021-12-20T20:25:00.000Z,🆗 #Constantí ha formalitzat la signatura de conveni de col·laboració amb el @MNATTGN i @Repsol per seguir desenvolupant activitats culturals i patrimonials. @ajconstanti https://t.co/fYiIgSKYyW,{}
26,2021-12-20T20:24:29.000Z,@rrocasalamero Coño que me pase los activos a mí .. y me voy a vivir a Rusia .. jajajaajaj @Repsol  yo también le doy un precio simbólico,{}
27,2021-12-20T20:21:30.000Z,"RT @MaximoBS05: Han pasado 3 semanas desde que la caldera se estropeó, he llamado al técnico de @Repsol me han dado presupuesto de reparaci…","{'code': 'ProductsServices', 'polarity': 'N'}"
28,2021-12-20T20:21:12.000Z,"RT @FerrvilJos: Aviso para navegantes que caen en la red. Aunque cobran por el servicio de asistencia @Repsol gas, si les llamas, ni caso.…","{'code': 'ProductsServices', 'polarity': 'P'}"
29,2021-12-20T20:11:15.000Z,"@MyWaylet @pavellons @Repsol @GuiaRepsol @HuaweiMobileESP Mi 🍛 favorito sería una buena 🥗, con un buen trozo de 🥩 no muy hecha, acompañado todo con una buena copa de 🍷 y lo más importante con mi 👨‍👩‍👧‍👦, en una mesa al lado del 🔥 de una gran chimenea sin tener que preocupar me de nada y después un buen trozo de 🍰. @_joelvicens_",{}
30,2021-12-20T20:04:16.000Z,Ideas para hacer esta Navidad un poco más deliciosa: empanadas de @PepeSolla comprada en gasolinera @Repsol 🤤 https://t.co/2C43ywfvdB,"{'code': 'Governance', 'polarity': 'NONE'}"
31,2021-12-20T19:50:57.000Z,@cfrd1909cat @aeqt @Repsol @perearagones @CelNet_Francoli @BASF_ES https://t.co/5fMs1LzpTZ,{}
32,2021-12-20T19:50:26.000Z,"RT Mknews_es ""🎄Siguen estrenándose campañas de #Navidad. Aquí tenéis la de @Repsol, una bonita creatividad obra de @McCann_Spain, en la que la protagonista es la música 👇

🔗https://t.co/nlhnA81m4F https://t.co/xbrhTOR6VR""",{}
33,2021-12-20T19:49:01.000Z,@cfrd1909cat @aeqt @Repsol @perearagones @CelNet_Francoli @BASF_ES https://t.co/h30G3aM5qA,{}
34,2021-12-20T19:48:03.000Z,"RT @brandemia_: 4 logos históricos: 
&gt; @Correos 
&gt; @Repsol 
&gt; @Renfe 
&gt; @PSOE 
Y 4 símbolos de una época, cuya fuerza aún permanece viva, ¿…","{'code': 'Governance', 'polarity': 'P'}"
35,2021-12-20T19:42:31.000Z,@MyWaylet @westinlaquinta @Repsol @GuiaRepsol @HuaweiMobileESP Participa en el sorteo a ver si tenemos suerte @SanzRosario 😂😂 historia de navidad 🤡🎅🏻1💃🏻👩‍👩‍👧‍👧👩‍👩‍👧‍👧👩‍👩‍👧‍👧🍰🍰🍰🍪🍪🍪🍾🍾🍾 🎁 🎁🎁 (fiestas Navideñas un festival reuniones familiares Dulces muchos Dulces Champán y regalos),{}
36,2021-12-20T19:40:24.000Z,@cfrd1909cat @aeqt @Repsol @perearagones @CelNet_Francoli @BASF_ES https://t.co/HsugAVp4kr,{}
37,2021-12-20T19:39:03.000Z,"@cfrd1909cat @aeqt @Repsol @perearagones @CelNet_Francoli @BASF_ES Informat crec que ho soc. Et deixo, si no l'has vist, l'enllaç d'un documental molt rigorós sobre el tema de la contaminació de l'aire al camp de Tarragona.",{}
38,2021-12-20T19:38:52.000Z,"@MyWaylet @westinlaquinta @Repsol @GuiaRepsol @HuaweiMobileESP En Navidad viajo con @MyWaylet pero muchas veces prefiero quedarme en casita descansando y acariciando a mi RU9 junto a mí genial esposa @AnaVV83.
¡Feliz Navidad!😇",{}
39,2021-12-20T19:38:43.000Z,"@cfrd1909cat @aeqt @Repsol @perearagones @CelNet_Francoli @BASF_ES Ja ho has dit, molta gent vien d'aquestes empreses contaminadores i potser no l'entens, però això és el problema. No se'n parla i no es toca.","{'code': 'Citizenship', 'polarity': 'N+'}"
40,2021-12-20T19:33:42.000Z,"@MyWaylet @pavellons @Repsol @GuiaRepsol @HuaweiMobileESP 🍔hamburguesas 🌭perritos 🍟muchas patatas e hidratacion abundante 🍻🍻🍻
Con mi 👪 familia  sin duda",{}
