,Fecha,Texto,code
0,2022-06-14T02:30:01.000Z,"RT @MonicaYaya: Lo que no señala @PedroCastilloTe es que el guano de las islas sólo cubrirá el 5% de la demanda de fertilizantes.
Y creo qu…","{'code': 'ProductsServices', 'polarity': 'NONE'}"
1,2022-06-14T02:24:23.000Z,RT @MonicaYaya: Yo me pregunto: ¿Porqué algunos altos funcionarios del gobierno de @PedroCastilloTe han recomendado a ciertos grupos de pes…,{}
2,2022-06-14T02:20:14.000Z,RT @MonicaYaya: Yo me pregunto: ¿Porqué algunos altos funcionarios del gobierno de @PedroCastilloTe han recomendado a ciertos grupos de pes…,{}
3,2022-06-14T02:16:16.000Z,RT @MonicaYaya: Yo me pregunto: ¿Porqué algunos altos funcionarios del gobierno de @PedroCastilloTe han recomendado a ciertos grupos de pes…,{}
4,2022-06-14T02:12:41.000Z,RT @MonicaYaya: Yo me pregunto: ¿Porqué algunos altos funcionarios del gobierno de @PedroCastilloTe han recomendado a ciertos grupos de pes…,{}
5,2022-06-14T02:07:17.000Z,RT @MonicaYaya: Yo me pregunto: ¿Porqué algunos altos funcionarios del gobierno de @PedroCastilloTe han recomendado a ciertos grupos de pes…,{}
6,2022-06-14T01:29:29.000Z,RT @MonicaYaya: Yo me pregunto: ¿Porqué algunos altos funcionarios del gobierno de @PedroCastilloTe han recomendado a ciertos grupos de pes…,{}
7,2022-06-14T01:27:48.000Z,"@MonicaYaya @PedroCastilloTe @Repsol ...""debe analizarse si el guano de las islas está contaminado y es contaminante como efecto de la contaminación del mar ocasionada por @repsol""
ignorancia???, estupidez???, mala leche???
Lo cierto es q esto es una barbaridad...","{'code': 'Citizenship', 'polarity': 'N+'}"
8,2022-06-14T01:25:13.000Z,RT @MonicaYaya: Yo me pregunto: ¿Porqué algunos altos funcionarios del gobierno de @PedroCastilloTe han recomendado a ciertos grupos de pes…,{}
9,2022-06-14T01:23:01.000Z,"RT @TiempoRealEC: 🔴.#URGENTE |
📌 Confirman directivos de empresas petroleras en #Ecuador que 120 comuneros se tomaron la estación de bombeo…",{}
10,2022-06-14T00:50:07.000Z,RT @MonicaYaya: Yo me pregunto: ¿Porqué algunos altos funcionarios del gobierno de @PedroCastilloTe han recomendado a ciertos grupos de pes…,{}
11,2022-06-14T00:47:35.000Z,RT @MonicaYaya: Yo me pregunto: ¿Porqué algunos altos funcionarios del gobierno de @PedroCastilloTe han recomendado a ciertos grupos de pes…,{}
12,2022-06-14T00:42:39.000Z,"RT @MonicaYaya: Lo que no señala @PedroCastilloTe es que el guano de las islas sólo cubrirá el 5% de la demanda de fertilizantes.
Y creo qu…","{'code': 'ProductsServices', 'polarity': 'NONE'}"
13,2022-06-14T00:40:08.000Z,RT @MonicaYaya: Yo me pregunto: ¿Porqué algunos altos funcionarios del gobierno de @PedroCastilloTe han recomendado a ciertos grupos de pes…,{}
14,2022-06-14T00:35:18.000Z,"RT @MAPFRE: ¿Qué logros y desafíos tienen las empresas ante la diversidad LGBTI 🟣🟠🟡🟢🔵? Hablamos con

@Repsol, @PG_Espana y @SAPSpain Modera…",{}
15,2022-06-14T00:33:59.000Z,RT @MonicaYaya: Yo me pregunto: ¿Porqué algunos altos funcionarios del gobierno de @PedroCastilloTe han recomendado a ciertos grupos de pes…,{}
16,2022-06-14T00:23:50.000Z,"RT @MonicaYaya: Lo que no señala @PedroCastilloTe es que el guano de las islas sólo cubrirá el 5% de la demanda de fertilizantes.
Y creo qu…","{'code': 'ProductsServices', 'polarity': 'NONE'}"
17,2022-06-14T00:22:19.000Z,RT @MonicaYaya: Yo me pregunto: ¿Porqué algunos altos funcionarios del gobierno de @PedroCastilloTe han recomendado a ciertos grupos de pes…,{}
18,2022-06-14T00:17:18.000Z,"RT @TiempoRealEC: 🔴.#URGENTE |
📌 Confirman directivos de empresas petroleras en #Ecuador que 120 comuneros se tomaron la estación de bombeo…",{}
19,2022-06-14T00:15:57.000Z,RT @MonicaYaya: Yo me pregunto: ¿Porqué algunos altos funcionarios del gobierno de @PedroCastilloTe han recomendado a ciertos grupos de pes…,{}
20,2022-06-14T00:13:06.000Z,"RT @TiempoRealEC: 🔴.#URGENTE |
📌 Confirman directivos de empresas petroleras en #Ecuador que 120 comuneros se tomaron la estación de bombeo…",{}
21,2022-06-14T00:08:56.000Z,@curro_lucas @Repsol @apc_py @Itafec Un placer como siempre comunicar querido amigo @curro_lucas,{}
22,2022-06-14T00:02:42.000Z,"RT @TiempoRealEC: 🔴.#URGENTE |
📌 Confirman directivos de empresas petroleras en #Ecuador que 120 comuneros se tomaron la estación de bombeo…",{}
23,2022-06-13T23:39:21.000Z,"RT @MonicaYaya: Lo que no señala @PedroCastilloTe es que el guano de las islas sólo cubrirá el 5% de la demanda de fertilizantes.
Y creo qu…","{'code': 'ProductsServices', 'polarity': 'NONE'}"
24,2022-06-13T23:38:39.000Z,"RT @Repsol: Lanzamos #Solar360 con @Movistar_es, una nueva forma de entender el #autoconsumo pensado para ti. Te acompañaremos en todo mome…",{}
25,2022-06-13T23:35:39.000Z,RT @MonicaYaya: Yo me pregunto: ¿Porqué algunos altos funcionarios del gobierno de @PedroCastilloTe han recomendado a ciertos grupos de pes…,{}
26,2022-06-13T23:14:50.000Z,"RT @Leonardo_ariasc: ""En sólo 10 días la @CFEmx restableció la luz eléctrica en 31 municipios de la sierra y costa de Oaxaca afectados por…",{}
27,2022-06-13T23:06:52.000Z,"RT @movistar_es: 🏠🌞@Repsol y Movistar se unen para crear #Solar360. La nueva compañía ofrecerá, a partir de junio, una nueva manera de ente…","{'code': 'Governance', 'polarity': 'P'}"
28,2022-06-13T23:04:38.000Z,"RT @Leonardo_ariasc: ""En sólo 10 días la @CFEmx restableció la luz eléctrica en 31 municipios de la sierra y costa de Oaxaca afectados por…",{}
29,2022-06-13T23:00:04.000Z,RT @MonicaYaya: Yo me pregunto: ¿Porqué algunos altos funcionarios del gobierno de @PedroCastilloTe han recomendado a ciertos grupos de pes…,{}
30,2022-06-13T22:58:10.000Z,RT @MonicaYaya: Yo me pregunto: ¿Porqué algunos altos funcionarios del gobierno de @PedroCastilloTe han recomendado a ciertos grupos de pes…,{}
31,2022-06-13T22:50:06.000Z,"RT @MonicaYaya: Lo que no señala @PedroCastilloTe es que el guano de las islas sólo cubrirá el 5% de la demanda de fertilizantes.
Y creo qu…","{'code': 'ProductsServices', 'polarity': 'NONE'}"
32,2022-06-13T22:44:53.000Z,"RT @TiempoRealEC: 🔴.#URGENTE |
📌 Confirman directivos de empresas petroleras en #Ecuador que 120 comuneros se tomaron la estación de bombeo…",{}
33,2022-06-13T22:42:58.000Z,@MonicaYaya @PedroCastilloTe @Repsol “Acuerdos y $$???”,{}
34,2022-06-13T22:42:39.000Z,RT @MonicaYaya: Yo me pregunto: ¿Porqué algunos altos funcionarios del gobierno de @PedroCastilloTe han recomendado a ciertos grupos de pes…,{}
35,2022-06-13T22:33:36.000Z,"RT @TiempoRealEC: 🔴.#URGENTE |
📌 Confirman directivos de empresas petroleras en #Ecuador que 120 comuneros se tomaron la estación de bombeo…",{}
36,2022-06-13T22:25:13.000Z,"En el IES Comte de Rius con los compañeros del proyecto ""Digital Twin Boxes""

@ComtedeRius
@FpSardineira
@CFSomorrostro
@lalaboralcifp
@Repsol

#ProyectosInnovacionMEFP
#DigitalTwinBoxes
#GemelosDigitales
#QuimicaIndustrial
#PrevencionDeRiesgos https://t.co/uiWAv7NcZq",{}
37,2022-06-13T22:25:05.000Z,"En Repsol Tarragona con los compañeros del proyecto ""Digital Twin Boxes""

@Repsol
@ComtedeRius 
@FpSardineira 
@CFSomorrostro 
@lalaboralcifp 
@educaciongob

#ProyectosInnovacionMEFP
#DigitalTwinBoxes
#GemelosDigitales
#QuimicaIndustrial
#PrevencionDeRiesgos https://t.co/LIV8gHgJXf",{}
38,2022-06-13T22:20:56.000Z,"RT @TiempoRealEC: 🔴.#URGENTE |
📌 Confirman directivos de empresas petroleras en #Ecuador que 120 comuneros se tomaron la estación de bombeo…",{}
39,2022-06-13T22:17:32.000Z,@TiempoRealEC @Repsol @EPPETROECUADOR No está correcto eso es prohibido por la ley....deberían ir presos,{}
40,2022-06-13T22:16:03.000Z,"RT @MonicaYaya: Lo que no señala @PedroCastilloTe es que el guano de las islas sólo cubrirá el 5% de la demanda de fertilizantes.
Y creo qu…","{'code': 'ProductsServices', 'polarity': 'NONE'}"
41,2022-06-13T22:15:14.000Z,"RT @TiempoRealEC: 🔴.#URGENTE |
📌 Confirman directivos de empresas petroleras en #Ecuador que 120 comuneros se tomaron la estación de bombeo…",{}
42,2022-06-13T22:13:59.000Z,RT @MonicaYaya: Yo me pregunto: ¿Porqué algunos altos funcionarios del gobierno de @PedroCastilloTe han recomendado a ciertos grupos de pes…,{}
43,2022-06-13T22:12:32.000Z,RT @MonicaYaya: Yo me pregunto: ¿Porqué algunos altos funcionarios del gobierno de @PedroCastilloTe han recomendado a ciertos grupos de pes…,{}
44,2022-06-13T22:11:26.000Z,"RT @MonicaYaya: Lo que no señala @PedroCastilloTe es que el guano de las islas sólo cubrirá el 5% de la demanda de fertilizantes.
Y creo qu…","{'code': 'ProductsServices', 'polarity': 'NONE'}"
45,2022-06-13T22:06:26.000Z,RT @MonicaYaya: Yo me pregunto: ¿Porqué algunos altos funcionarios del gobierno de @PedroCastilloTe han recomendado a ciertos grupos de pes…,{}
46,2022-06-13T22:03:27.000Z,"Expertos de la Universidad de Texas A&amp;M (Estados Unidos) recorrieron las zonas impactadas por el derrame de petróleo de @Repsol en el mar de Ventanilla para establecer estrategias de remediación de los daños. 🧵
https://t.co/lanPJw0BvY","{'code': 'Governance', 'polarity': 'N'}"
47,2022-06-13T22:01:57.000Z,RT @MonicaYaya: Yo me pregunto: ¿Porqué algunos altos funcionarios del gobierno de @PedroCastilloTe han recomendado a ciertos grupos de pes…,{}
48,2022-06-13T22:01:42.000Z,@MonicaYaya @PedroCastilloTe @Repsol @MilagrosLeivaG @RosanaCuevaM @jdealthaus @ExpresoPeru,{}
49,2022-06-13T21:57:30.000Z,RT @MonicaYaya: Yo me pregunto: ¿Porqué algunos altos funcionarios del gobierno de @PedroCastilloTe han recomendado a ciertos grupos de pes…,{}
50,2022-06-13T21:54:52.000Z,"RT @TiempoRealEC: 🔴.#URGENTE |
📌 Confirman directivos de empresas petroleras en #Ecuador que 120 comuneros se tomaron la estación de bombeo…",{}
51,2022-06-13T21:53:23.000Z,"RT @TiempoRealEC: 🔴.#URGENTE |
📌 Confirman directivos de empresas petroleras en #Ecuador que 120 comuneros se tomaron la estación de bombeo…",{}
52,2022-06-13T21:43:07.000Z,"RT @TiempoRealEC: 🔴.#URGENTE |
📌 Confirman directivos de empresas petroleras en #Ecuador que 120 comuneros se tomaron la estación de bombeo…",{}
53,2022-06-13T21:42:02.000Z,"RT @MonicaYaya: Lo que no señala @PedroCastilloTe es que el guano de las islas sólo cubrirá el 5% de la demanda de fertilizantes.
Y creo qu…","{'code': 'ProductsServices', 'polarity': 'NONE'}"
54,2022-06-13T21:35:50.000Z,"Gracias Repsol Tarragona,
@Repsol
@CFSomorrostro @ComtedeRius @lalaboralcifp
@educaciongob

#formacioncontinua 
#ciclosformativos 
#quimicaindustrial 
#gemelosdigitales 
#DigitalTwins",{}
55,2022-06-13T21:32:05.000Z,@TiempoRealEC @Repsol @EPPETROECUADOR @radio_pichincha ya transmitieron eso???,{}
56,2022-06-13T21:24:55.000Z,RT @MonicaYaya: Yo me pregunto: ¿Porqué algunos altos funcionarios del gobierno de @PedroCastilloTe han recomendado a ciertos grupos de pes…,{}
57,2022-06-13T21:22:18.000Z,"RT @Repsol: Lanzamos #Solar360 con @Movistar_es, una nueva forma de entender el #autoconsumo pensado para ti. Te acompañaremos en todo mome…",{}
58,2022-06-13T21:16:51.000Z,RT @MonicaYaya: Yo me pregunto: ¿Porqué algunos altos funcionarios del gobierno de @PedroCastilloTe han recomendado a ciertos grupos de pes…,{}
59,2022-06-13T21:15:24.000Z,RT @MonicaYaya: Yo me pregunto: ¿Porqué algunos altos funcionarios del gobierno de @PedroCastilloTe han recomendado a ciertos grupos de pes…,{}
60,2022-06-13T21:10:34.000Z,RT @MonicaYaya: Yo me pregunto: ¿Porqué algunos altos funcionarios del gobierno de @PedroCastilloTe han recomendado a ciertos grupos de pes…,{}
61,2022-06-13T21:09:11.000Z,"RT @TiempoRealEC: 🔴.#URGENTE |
📌 Confirman directivos de empresas petroleras en #Ecuador que 120 comuneros se tomaron la estación de bombeo…",{}
62,2022-06-13T21:09:05.000Z,RT @MonicaYaya: Yo me pregunto: ¿Porqué algunos altos funcionarios del gobierno de @PedroCastilloTe han recomendado a ciertos grupos de pes…,{}
63,2022-06-13T21:08:35.000Z,RT @MonicaYaya: Yo me pregunto: ¿Porqué algunos altos funcionarios del gobierno de @PedroCastilloTe han recomendado a ciertos grupos de pes…,{}
64,2022-06-13T21:07:25.000Z,"RT @edgarpoe91: @JulenBollain @lys_bethrodgezz @Repsol es sin duda la peor. Incluso con el 30% de descuento por tener su app, me sale más c…","{'code': 'Leadership', 'polarity': 'N'}"
65,2022-06-13T21:06:09.000Z,"RT @TiempoRealEC: 🔴.#URGENTE |
📌 Confirman directivos de empresas petroleras en #Ecuador que 120 comuneros se tomaron la estación de bombeo…",{}
66,2022-06-13T21:05:57.000Z,"RT @TiempoRealEC: 🔴.#URGENTE |
📌 Confirman directivos de empresas petroleras en #Ecuador que 120 comuneros se tomaron la estación de bombeo…",{}
67,2022-06-13T21:04:55.000Z,"RT @TiempoRealEC: 🔴.#URGENTE |
📌 Confirman directivos de empresas petroleras en #Ecuador que 120 comuneros se tomaron la estación de bombeo…",{}
68,2022-06-13T21:02:28.000Z,"RT @TiempoRealEC: 🔴.#URGENTE |
📌 Confirman directivos de empresas petroleras en #Ecuador que 120 comuneros se tomaron la estación de bombeo…",{}
69,2022-06-13T21:00:13.000Z,"RT @TiempoRealEC: 🔴.#URGENTE |
📌 Confirman directivos de empresas petroleras en #Ecuador que 120 comuneros se tomaron la estación de bombeo…",{}
70,2022-06-13T20:58:18.000Z,RT @MonicaYaya: Yo me pregunto: ¿Porqué algunos altos funcionarios del gobierno de @PedroCastilloTe han recomendado a ciertos grupos de pes…,{}
71,2022-06-13T20:56:29.000Z,"RT @TiempoRealEC: 🔴.#URGENTE |
📌 Confirman directivos de empresas petroleras en #Ecuador que 120 comuneros se tomaron la estación de bombeo…",{}
72,2022-06-13T20:51:14.000Z,@TiempoRealEC @Repsol @EPPETROECUADOR Y las @FFAAECUADOR ?!!!,{}
73,2022-06-13T20:48:39.000Z,"RT @TiempoRealEC: 🔴.#URGENTE |
📌 Confirman directivos de empresas petroleras en #Ecuador que 120 comuneros se tomaron la estación de bombeo…",{}
74,2022-06-13T20:44:17.000Z,"RT @TiempoRealEC: 🔴.#URGENTE |
📌 Confirman directivos de empresas petroleras en #Ecuador que 120 comuneros se tomaron la estación de bombeo…",{}
75,2022-06-13T20:44:10.000Z,"RT @MonicaYaya: Lo que no señala @PedroCastilloTe es que el guano de las islas sólo cubrirá el 5% de la demanda de fertilizantes.
Y creo qu…","{'code': 'ProductsServices', 'polarity': 'NONE'}"
76,2022-06-13T20:42:45.000Z,"@Miarma101 @Repsol Tengo la agenda llena para todo el mes, da.un beso a tu mujer en la frente y ponte el tanga",{}
77,2022-06-13T20:42:26.000Z,"RT @TiempoRealEC: 🔴.#URGENTE |
📌 Confirman directivos de empresas petroleras en #Ecuador que 120 comuneros se tomaron la estación de bombeo…",{}
78,2022-06-13T20:41:57.000Z,"RT @TiempoRealEC: 🔴.#URGENTE |
📌 Confirman directivos de empresas petroleras en #Ecuador que 120 comuneros se tomaron la estación de bombeo…",{}
79,2022-06-13T20:41:30.000Z,"@DonRayBlock @Repsol Cabronazo..,🤣🤣",{}
80,2022-06-13T20:40:46.000Z,RT @MonicaYaya: Yo me pregunto: ¿Porqué algunos altos funcionarios del gobierno de @PedroCastilloTe han recomendado a ciertos grupos de pes…,{}
81,2022-06-13T20:40:30.000Z,"@Miarma101 @Repsol Noi mporta, hoy a las doce tienes cita con repsol, mañana a las 11 de la mañana con naturgy, recuerda, primero que paguen y luego ya el orto",{}
82,2022-06-13T20:39:33.000Z,RT @Repsol: 🔊 Última hora: Impulsamos nuestra apuesta por las #energíasrenovables incorporando dos socios a nuestro negocio con un 25% de p…,{}
83,2022-06-13T20:38:26.000Z,"RT @TiempoRealEC: 🔴.#URGENTE |
📌 Confirman directivos de empresas petroleras en #Ecuador que 120 comuneros se tomaron la estación de bombeo…",{}
84,2022-06-13T20:37:51.000Z,"RT @TiempoRealEC: 🔴.#URGENTE |
📌 Confirman directivos de empresas petroleras en #Ecuador que 120 comuneros se tomaron la estación de bombeo…",{}
85,2022-06-13T20:37:39.000Z,"@DonRayBlock @Repsol Esoooo, ahora que estoy liaooo🤦🏻‍♂️",{}
86,2022-06-13T20:36:38.000Z,@Miarma101 Hola señores de @Repsol  tengo un hombre maduro que tiene mucha experiencia en el arte del amor y pagaría con piel a cambio de gasolina. Manden DM,{}
87,2022-06-13T20:36:06.000Z,RT @MonicaYaya: Yo me pregunto: ¿Porqué algunos altos funcionarios del gobierno de @PedroCastilloTe han recomendado a ciertos grupos de pes…,{}
88,2022-06-13T20:35:58.000Z,RT @MonicaYaya: Yo me pregunto: ¿Porqué algunos altos funcionarios del gobierno de @PedroCastilloTe han recomendado a ciertos grupos de pes…,{}
89,2022-06-13T20:35:56.000Z,"RT @TiempoRealEC: 🔴.#URGENTE |
📌 Confirman directivos de empresas petroleras en #Ecuador que 120 comuneros se tomaron la estación de bombeo…",{}
90,2022-06-13T20:35:40.000Z,"@TiempoRealEC @Repsol @EPPETROECUADOR Esperamos el pronunciamiento de los asambleistas que apoyaron las amnistias , esto no es ""protesta pacifica"" #IzaTerrorista #IzaVandaliza #Paro",{}
91,2022-06-13T20:34:12.000Z,"RT @TiempoRealEC: 🔴.#URGENTE |
📌 Confirman directivos de empresas petroleras en #Ecuador que 120 comuneros se tomaron la estación de bombeo…",{}
92,2022-06-13T20:33:40.000Z,RT @MonicaYaya: Yo me pregunto: ¿Porqué algunos altos funcionarios del gobierno de @PedroCastilloTe han recomendado a ciertos grupos de pes…,{}
93,2022-06-13T20:31:18.000Z,"🔴.#URGENTE |
📌 Confirman directivos de empresas petroleras en #Ecuador que 120 comuneros se tomaron la estación de bombeo de la compañía @Repsol en Pompeya - Indillana provincia de #Orellana 
📌 Obligan al operador a apagar los equipos. #ParoNacionalEcuador @EPPETROECUADOR https://t.co/j95QG2wV1c",{}
94,2022-06-13T20:27:28.000Z,RT @MonicaYaya: Yo me pregunto: ¿Porqué algunos altos funcionarios del gobierno de @PedroCastilloTe han recomendado a ciertos grupos de pes…,{}
95,2022-06-13T20:24:19.000Z,RT @MonicaYaya: Yo me pregunto: ¿Porqué algunos altos funcionarios del gobierno de @PedroCastilloTe han recomendado a ciertos grupos de pes…,{}
96,2022-06-13T20:24:14.000Z,RT @MonicaYaya: Yo me pregunto: ¿Porqué algunos altos funcionarios del gobierno de @PedroCastilloTe han recomendado a ciertos grupos de pes…,{}
97,2022-06-13T20:21:48.000Z,RT @Crash82agp: Nadie de @Repsol contesta. DESASTRE Y MENTIROSOS https://t.co/FX22VS9spJ,{}
98,2022-06-13T20:18:07.000Z,RT @MonicaYaya: Yo me pregunto: ¿Porqué algunos altos funcionarios del gobierno de @PedroCastilloTe han recomendado a ciertos grupos de pes…,{}
