,Fecha,Texto,code
0,2021-12-23T02:00:00.000Z,".@Repsol  suministrará energía renovable para las operaciones de #Amazon, mientras que ésta proveerá a la petrolera con nuevos servicios en la nube 👉https://t.co/zrwFf3iSha
#Empresas #Ibex35 https://t.co/5ABINXbutz","{'code': 'Citizenship', 'polarity': 'P'}"
1,2021-12-23T01:20:59.000Z,"Yo ya no sé ni que llamaros, escoria @iberdrola @Naturgy @Endesa @Repsol @Cepsa_ES https://t.co/rLud8qEeNX https://t.co/syjRJ5i70O",{}
2,2021-12-22T22:54:57.000Z,"Si es tu caso o conoces a algún otro vecino o vecina a quien le este ocurriendo lo mismo, contactar directamente con @Repsol en el 900 321 900,",{}
3,2021-12-22T22:54:55.000Z,"Alerta vecinos y vecinas de Denia.
Posible fraude desde la distribuidora @Repsol en Denia 

@LaMarinaPlaza1 @lasprovincias @levante_emv @alicanteplaza @informacion_es @deniacom @tvdenia @elperiodicoaqui @elperiodico 

👇",{}
4,2021-12-22T22:34:59.000Z,"@diputadospan @Reforma Siempre @AccionNacional  defendiendo los intereses de empresas extranjeras y las bondades del ""primer mundo"" ; @iberdrola @TodotorrentM @Repsol deberán estar agradecidas con la ultra derecha mexicana. https://t.co/4rS2lw1Dqu",{}
5,2021-12-22T22:24:55.000Z,RT @Repsol: Viajar en un vuelo comercial más sostenible ya es posible. Nuestro biojet ya se utiliza en vuelos comerciales de @Iberia y @Vue…,{}
6,2021-12-22T22:24:46.000Z,"@vicjgrey @Repsol @MyWaylet @TeslaParaTodos @slcuervo La energía se pierde como el agua en una manguera con agujeros.
De lo que pasa por el cargador a lo que llega a la batería hay muchas pérdidas y consumos. Entre un 5 y un 10% desaparece.
En cargas ineficientes a bajo amperaje las perdidas llegan al 15%.",{}
7,2021-12-22T22:20:55.000Z,@Repsol Esa mierda de Bombona no dura tanto como la tradicional !,{}
8,2021-12-22T21:43:58.000Z,"RT @UniversidadxC: Está muy bien que científic@s como @FernandoVallada de @csic y @ESCET_URJC,donde se imparte CC #Ambientales,salgan en me…",{}
9,2021-12-22T21:28:26.000Z,@TeslaParaTodos @vicjgrey @Repsol @MyWaylet @slcuervo No se si será el caso pero se suele dar esa diferencia con el acondicionamiento de la batería que hace el coche al cargar en continua,{}
10,2021-12-22T21:17:22.000Z,"@MyWaylet @westinlaquinta @Repsol @GuiaRepsol @HuaweiMobileESP La Navidad es el mejor recuerdo de la infancia, es compartir en familia y compartir sonrisas.
Es la ilusión de los niños, dormi con un ojo abierto esperando ver a los Reyes magos",{}
11,2021-12-22T21:17:09.000Z,"@MyWaylet @westinlaquinta @Repsol @GuiaRepsol @HuaweiMobileESP La🎄 es el mejor recuerdo de la 🚸, es compartir en 👨‍👩‍👦 y compartir 😅😁.
Es la ilusión de los 🚸, 😴 con un 👁 abierto esperando ver a los 👑🐪👑🐪👑🐪 #LivingLaVidaWaylet",{}
12,2021-12-22T21:14:01.000Z,"Incidencia en pago con @MyWaylet de @Repsol y resuelta vía privado de Twitter.
Twitter no es sólo una selva, hay espacios civilizados.
Una gozada.
Enhorabuena equipo. https://t.co/eNYtBwosI0",{}
13,2021-12-22T20:38:02.000Z,RT @Repsol: Viajar en un vuelo comercial más sostenible ya es posible. Nuestro biojet ya se utiliza en vuelos comerciales de @Iberia y @Vue…,{}
14,2021-12-22T20:03:32.000Z,RT @RafaDominguezPo: Ideas para hacer esta Navidad un poco más deliciosa: empanadas de @PepeSolla comprada en gasolinera @Repsol 🤤 https://…,{}
15,2021-12-22T19:44:22.000Z,"RT @fuelcellsworks: . #Spanish Innovation to Produce #GreenHydrogen From #Sun and #Water -- @enagas and @Repsol have created ‘#Sunrgyze’, a…",{}
16,2021-12-22T19:41:04.000Z,". #Spanish Innovation to Produce #GreenHydrogen From #Sun and #Water -- @enagas and @Repsol have created ‘#Sunrgyze’, a company owned 50% by each company - https://t.co/zHbZ7eUfT4 #HydrogenNow #HydrogenNews #H2 #Decarbonise #HydrogenEconomy #FuelCells https://t.co/VPxfXP6Ezl",{}
17,2021-12-22T19:24:57.000Z,@MyWaylet @westinlaquinta @Repsol @GuiaRepsol @HuaweiMobileESP 🧑‍🎄🎅🎄Tú y yo juntos montando el arbol @LethyValdo,{}
18,2021-12-22T18:51:17.000Z,RT @CopePuertollano: Aplazado hasta final de enero la central de los sueños de  @Repsol @LaVozdePtollano @CopePuertollano   https://t.co/Po…,{}
19,2021-12-22T18:51:12.000Z,Aplazado hasta final de enero la central de los sueños de  @Repsol @LaVozdePtollano @CopePuertollano   https://t.co/PoqZtMQC0J,{}
20,2021-12-22T18:47:31.000Z,"RT @Fedelazaro84: @Repsol Que bonito Alcalá!! Una pena que con la de villancicos en español que tenemos (el tamborilero, campana sobre camp…",{}
21,2021-12-22T18:31:17.000Z,"RT @eCdPersonas: ""Respeto por encima de todo: a los clientes, a los accionistas y, sobre todo, a nuestra gente"". Así se lo cuenta Antonio B…",{}
22,2021-12-22T18:30:00.000Z,"❌El repunte de contagios obliga a aplazar ""La Central de los Sueños"" en Puertollano👇 @Repsol https://t.co/6VtzAenUF6 a través de @SER_Ciudad_Real",{}
23,2021-12-22T18:07:48.000Z,@abarnadas @DiarideGirona Això! I fora oligopoli!!!!!! @Endesa @Repsol @Naturgy @ACCIONA ….,{}
24,2021-12-22T17:27:55.000Z,"@Repsol ¡Virgen Santísima!
Quemar gas como fuente de generación baja en carbono.",{}
25,2021-12-22T17:14:25.000Z,Tu crees que tendremos respuesta? @TeslaParaTodos @Repsol @MyWaylet https://t.co/KwLhnGVRcn,{}
26,2021-12-22T16:58:33.000Z,RT @Repsol: Viajar en un vuelo comercial más sostenible ya es posible. Nuestro biojet ya se utiliza en vuelos comerciales de @Iberia y @Vue…,{}
27,2021-12-22T16:47:27.000Z,"@k_nibal_ @Repsol Además, tu regalas horas a tu empresa? Que fácil es criticar por las redes a personas ajenas omitiendo información… espero que fuera leve lo de tu hijo… pero la próxima Vez piensa, puede que se quede sin trabajo alguien por no decir las verdades….",{}
28,2021-12-22T16:44:56.000Z,"@k_nibal_ @Repsol Buenas, antes que Nada, informaste que ibas con un niño? En serio estás a dos min del hospital de urgencias y te paras? Mal padre o pataleta de niño pequeño porque no te dieron lo que quisiste? No venden agua en el hospital ?",{}
29,2021-12-22T16:44:00.000Z,"RT @Repsol: Estas Navidades, lo mejor de ir es volver. Echa un ojo a estos consejos 👇 para extremar las precauciones al volante y que todo…",{}
30,2021-12-22T16:38:54.000Z,"RT @Repsol: Estas Navidades, lo mejor de ir es volver. Echa un ojo a estos consejos 👇 para extremar las precauciones al volante y que todo…",{}
31,2021-12-22T16:36:18.000Z,RT @DauradaS: @CelNet_Francoli @CampDeTarragona @costadauradatur @SosTgn @BASF @Repsol @112 @bombers_indigna @gepecedc @EeacGete @Greenpeac…,{}
32,2021-12-22T16:28:57.000Z,Algunas @Repsol tienen baños con esos símbolos... ☺️ https://t.co/zo89XQtAkB,{}
33,2021-12-22T16:12:57.000Z,"@ballenoil Yo me fío más de @Repsol que no han bajado la guardia nunca!!
Estaciones atendidas y seguras!",{}
34,2021-12-22T15:57:21.000Z,"RT @brandemia_: 4 logos históricos: 
&gt; @Correos 
&gt; @Repsol 
&gt; @Renfe 
&gt; @PSOE 
Y 4 símbolos de una época, cuya fuerza aún permanece viva, ¿…","{'code': 'Governance', 'polarity': 'P'}"
35,2021-12-22T15:31:49.000Z,RT @Repsol: Nos aliamos con @awscloud_es para suministrarle energía renovable ☀🌬 y continuar desarrollando la apuesta multicloud para acele…,{}
36,2021-12-22T15:27:33.000Z,Recuperamos este didáctico vídeo de la serie #somosFuturo de @Repsol sobre #blockchain https://t.co/NXZ2P4diy9,{}
37,2021-12-22T15:11:35.000Z,@Repsol https://t.co/EPXn47Ol7L,{}
