,Fecha,Texto,code
0,2022-06-09T01:24:04.000Z,@usuario_esp @Jadouken10 @repsol la dirige un ex @eajpnv de traca,{}
1,2022-06-09T00:32:16.000Z,@Iberia_en @SpainInTheUSA @Repsol Shit company,{}
2,2022-06-09T00:29:56.000Z,"RT @Iberia_en: Today is a historic day. We are launching new uniforms, inaugurating new routes, Washington and Dallas, and restarting fligh…",{}
3,2022-06-09T00:11:50.000Z,"@Iberia_en @Repsol The worst pre boarding experience I had in decades of flying. DFW -&gt; Madrid.  Team of employees completely clueless and spent more than 45 min!
Me and my minor son got separated seats and they did nothing about it - laughing in the face! The worst service at airline!",{}
4,2022-06-09T00:06:51.000Z,"RT @LRsecreta: Pregunta para @Repsol:

¿Es habitual que vuestros operarios se cuelen en las casas al más puro estilo allanamiento de morada…",{}
5,2022-06-08T23:47:44.000Z,"RT @LRsecreta: Pregunta para @Repsol:

¿Es habitual que vuestros operarios se cuelen en las casas al más puro estilo allanamiento de morada…",{}
6,2022-06-08T23:45:52.000Z,@Cristhianmrgz @Benygonzale Puta @Repsol,{}
7,2022-06-08T23:40:36.000Z,"RT @LRsecreta: Pregunta para @Repsol:

¿Es habitual que vuestros operarios se cuelen en las casas al más puro estilo allanamiento de morada…",{}
8,2022-06-08T23:36:26.000Z,"RT @Iberia_en: Today is a historic day. We are launching new uniforms, inaugurating new routes, Washington and Dallas, and restarting fligh…",{}
9,2022-06-08T23:07:30.000Z,RT @WolffWaldo: En 2007 Néstor convenció a  @Repsol que le vendiera al grupo Petersen el 25% de las acciones de @YPFoficial sin poner un dó…,"{'code': 'Governance', 'polarity': 'P'}"
10,2022-06-08T23:07:09.000Z,RT @WolffWaldo: A qué no saben quien era asesor de @Repsol la empresa que se quedó con el patrimonio energético del país a instancias de Né…,{}
11,2022-06-08T22:23:00.000Z,"RT @LarribaAlberto: Hola @Repsol y @Cepsa_ES ¿pueden contarnos qué pasa con los precios de el diésel y la gasolina, ya que el precio del pe…",{}
12,2022-06-08T21:56:11.000Z,"Mi entrevista a @ValaAfshar

Vala Afshar: ""Elon Musk es un nuevo Edison y el problema no está en Twitter, sino en los tuiteros"" https://t.co/4HnaeOnvJO

@Twitter @Tesla @SpaceX @elonmusk @facebook @salesforce @Repsol @Naturgy @endesa @Telefonica @jmalvpal",{}
13,2022-06-08T21:54:05.000Z,"🌸 REPSOL, @Repsol, agente activo de la transición energética, que implica una evolución hacia un modelo energético más sostenible que preserve el cuidado del planeta.

¡Gracias!

#IIPremiosAMEPCartagena2022 https://t.co/WJbpQtgg1B","{'code': 'Citizenship', 'polarity': 'P+'}"
14,2022-06-08T21:40:28.000Z,"RT @LarribaAlberto: Hola @Repsol y @Cepsa_ES ¿pueden contarnos qué pasa con los precios de el diésel y la gasolina, ya que el precio del pe…",{}
15,2022-06-08T21:15:03.000Z,@LRsecreta @Repsol Que fuerte o no?,{}
16,2022-06-08T20:52:23.000Z,"RT @LRsecreta: Pregunta para @Repsol:

¿Es habitual que vuestros operarios se cuelen en las casas al más puro estilo allanamiento de morada…",{}
17,2022-06-08T20:44:38.000Z,"@Repsol @IsidreEsteveDkr Porqué al igual que otra empresas, no trasladan a personal con ingenierías, oficinas...de las refinerías de CLM a otras como en CATALUÑA.  Es mejoras de rendimiento y relaciones.","{'code': 'Workplace', 'polarity': 'NONE'}"
18,2022-06-08T20:39:43.000Z,@Endofthequote @iberdrola @Repsol https://t.co/ZKqx8S3OdY,{}
19,2022-06-08T20:29:05.000Z,"@93a3a7f84ee44c0 @iberdrola @Repsol Fer ... Si quieren que vuelva a ""IberTrola"" algún día ... Me la tiene que chupar hasta la maquinita de ""Atención al Cliente"" ... Se jodan ... 😉",{}
20,2022-06-08T20:26:29.000Z,@Endofthequote @iberdrola @Repsol Yo estaba con #EDP y son todos el mismo perro con distinto collar......,{}
21,2022-06-08T20:23:52.000Z,Acabo de parar en 3 gasolineras de bcn @repsol que me han dicho textualmente “NO HAY GASOLINA” wtfffffff,{}
22,2022-06-08T20:21:26.000Z,"Hola @iberdrola. Estaba esperando este día como agua de Mayo, para hacer ""Buena Publicidad Gratuita"" de @Repsol 👍🏼

ADIÓS MAJETES. Un cliente que llevaba con vosotros desde Noviembre de 1997 y que os desea un ""mojón"" como un transatlántico de grande. Ciao, ciao 😎

#ARobarAOtro https://t.co/FuughICdS1",{}
23,2022-06-08T19:47:36.000Z,"RT @LRsecreta: Pregunta para @Repsol:

¿Es habitual que vuestros operarios se cuelen en las casas al más puro estilo allanamiento de morada…",{}
24,2022-06-08T19:34:25.000Z,"@MyWaylet @Repsol La gasolinera de @Repsol en Puçol (Valencia) de la familia Ripoll es una de estas que se están forrando, pero solo tienen a dos empleadas migrantes, una por la mañana y otra por la tarde que lo hacen todo. Están esclavizadas de la caja al surtidor, a limpiar, a reponer…#esclavas https://t.co/vkXxkijpo3",{}
25,2022-06-08T19:33:12.000Z,"La gasolinera de @Repsol en Puçol (Valencia) de la familia Ripoll es una de estas que se están forrando, pero solo tienen a dos empleadas migrantes, una por la mañana y otra por la tarde que lo hacen todo. Están esclavizadas de la caja al surtidor, a limpiar, a reponer…#esclavas https://t.co/HiEGPGW6Pc",{}
26,2022-06-08T18:53:32.000Z,"RT @LRsecreta: Pregunta para @Repsol:

¿Es habitual que vuestros operarios se cuelen en las casas al más puro estilo allanamiento de morada…",{}
27,2022-06-08T18:48:46.000Z,@Repsol en una estación de servicio que tengo cerca de casa pusieron un punto de recarga hace como 6 meses y no se puede usar. Es un adorno o va a estar mucho tiempo sin poder usar😡😡,"{'code': 'ProductsServices', 'polarity': 'NONE'}"
28,2022-06-08T18:35:42.000Z,"RT @LRsecreta: Pregunta para @Repsol:

¿Es habitual que vuestros operarios se cuelen en las casas al más puro estilo allanamiento de morada…",{}
29,2022-06-08T18:27:10.000Z,@SergioChouza @YPFoficial Paguen a @Repsol hijos de puta,{}
30,2022-06-08T18:19:25.000Z,Estamos locos !!! Donde llegaremos !!? @sanchezcastejon espabila!!!!! #gasolina #Gasoil @Cepsa_ES @Repsol https://t.co/XGNaKWRSbc,{}
31,2022-06-08T18:19:11.000Z,"RT @Enerclub: #32PremiosEnergia
El premio Energía del Futuro es para Miguel Ángel Patiño de Expansión, el premio lo ha entregado el CEO de…","{'code': 'Leadership', 'polarity': 'P+'}"
32,2022-06-08T18:19:00.000Z,@cmpc_consult provee #asesoria y #cursos de Mecanismos de Degradación Materiales Producción Hidrocarburos énfasis crudo y gas. Inf energia@cmpc-consult.com @exxonmobil @Pemex @ECOPETROL_SA @Repsol @petroperu_sa @EPPETROECUADOR @eni #Chevron @PetroInforma #Vzla #Surinam #Guyana https://t.co/Zw5GkQrlpi,{}
33,2022-06-08T18:04:57.000Z,@repsol #estafa a sus clientes. Sus trabajadores de Sevilla se dedican a callar el descuento del Estado por litro repostado para echarlo en sus vehículos particulares. Vergonzoso,{}
34,2022-06-08T18:03:27.000Z,"@repsol ladrones sin prejuicios. Sus trabajadores se callan la bonificación de 0,20€ por litro del ESTADO para, seguramente, repostar sus vehículos particulares. Sus precios los más elevados y sus trabajadores una panda de estafadores. 30€ de 95 = 13 litros. SINVERGUENZAS",{}
35,2022-06-08T17:56:07.000Z,"RT @Repsol: ¿Sabías que trabajamos para producir combustibles sintéticos de baja huella de carbono🌱🚘? Javier Aríztegui, experto en #Transic…",{}
36,2022-06-08T17:52:56.000Z,"@ValenciaLads @Repsol Pero no pasa nada, a tragar.",{}
37,2022-06-08T17:52:54.000Z,"RT @LRsecreta: Pregunta para @Repsol:

¿Es habitual que vuestros operarios se cuelen en las casas al más puro estilo allanamiento de morada…",{}
38,2022-06-08T17:51:50.000Z,@DemoEnfurecido @Repsol Delante de mi dos reclamando cada uno con coches distintos que han repostado y no les ha subido la aguja,{}
39,2022-06-08T17:49:23.000Z,"@ValenciaLads Yo mañana voy a echar a la @Repsol , si no me dan la factura al instante me voy sin pagar.",{}
40,2022-06-08T17:47:10.000Z,"RT @CarniceroViole2: Hola @Repsol he recibido dos cartas para renovar mi contrato:
Gas subida de un 215% en termino variable. De pagar este…",{}
41,2022-06-08T17:44:38.000Z,"RT @LRsecreta: Pregunta para @Repsol:

¿Es habitual que vuestros operarios se cuelen en las casas al más puro estilo allanamiento de morada…",{}
42,2022-06-08T17:32:28.000Z,"RT @LRsecreta: Pregunta para @Repsol:

¿Es habitual que vuestros operarios se cuelen en las casas al más puro estilo allanamiento de morada…",{}
43,2022-06-08T17:31:52.000Z,"@Repsol, yo creo que ningún cliente se merece esa respuesta, porque no es una respuesta auditable ni da una explicación convincente al cliente. Creo que necesitáis ayuda para mejorar vuestros procesos de atención al cliente. Estaremos encantados de ayudaros.",{}
44,2022-06-08T17:29:47.000Z,"@Repsol, lo siento, el 30 de mayo me llamó una agente de vuestra empresa y el 31 de mayo, otra agente para confirmar los puntos tratados el 30 de mayo, en referencia a mi correo del 22 de abril. ¿Podéis compartir vuestro análisis? https://t.co/81WbPFoTXf","{'code': 'Governance', 'polarity': 'P'}"
45,2022-06-08T17:26:03.000Z,"RT @Armada_esp: La #FuerzaDeGuerraNavalEspecial  para cumplir con sus cometidos, se adiestra en todo tipos de escenarios, como muestra el e…",{}
46,2022-06-08T17:25:21.000Z,"RT @Poncho_1968: Un placer compartir la sesión especial de ""Geosecrets of Madrid"" en la EAGE con los colegas de @geologicasUCM @IGME1849 @R…",{}
