,Fecha,Texto,code
0,2021-11-26T00:26:06.000Z,"RT @Alvisepf: -El ex-director de Información de @SanchezCastejon (Alberto Pozas) imputado por espionaje.

-Los ex-jefes de seguridad de @Re…","{'code': 'Governance', 'polarity': 'N'}"
1,2021-11-25T23:56:51.000Z,RT @MarioKaronte: @Repsol Y el aceite que lleva en su interior...es tóxico verdad???,"{'code': 'Citizenship', 'polarity': 'N'}"
2,2021-11-25T23:55:43.000Z,"RT @Alvisepf: -El ex-director de Información de @SanchezCastejon (Alberto Pozas) imputado por espionaje.

-Los ex-jefes de seguridad de @Re…","{'code': 'Governance', 'polarity': 'N'}"
3,2021-11-25T22:45:01.000Z,"RT @Repsol: Ya sabemos cómo son los aerogeneradores por fuera, ¿pero y por dentro? Sumérgete en el interior de uno de ellos, y haz un viaje…",{}
4,2021-11-25T22:34:46.000Z,"RT @Alvisepf: -El ex-director de Información de @SanchezCastejon (Alberto Pozas) imputado por espionaje.

-Los ex-jefes de seguridad de @Re…","{'code': 'Governance', 'polarity': 'N'}"
5,2021-11-25T22:04:01.000Z,@Repsol Black Friday en gasolina y diesel ??? Todo a 1€ ??? Ns pensadlo,{}
6,2021-11-25T22:02:22.000Z,"@celiaamun @Repsol @Cepsa Y el de @iberdrola , etc etc... ???",{}
7,2021-11-25T21:36:14.000Z,"@celia_ferre Si, en @Repsol hay 3€ de descuento respontando 30€ en carburantes premium",{}
8,2021-11-25T20:44:57.000Z,"RT @ABB_Spain: 🏆Terminamos la ronda de #finalistas de los #ABBDigitalAwards con la categoría de #talento digital: ¡Felicidades @Repsol, @re…",{}
9,2021-11-25T20:44:14.000Z,"RT @UniversidadxC: https://t.co/AAdbwWBSrz
Señorías del PP, cuiden nuestra @urjc. Cuanta hipocresía, Catedrático de Ecologia de @ESCET_URJC…",{}
10,2021-11-25T20:40:31.000Z,"RT @cgcoii: El presidente de la @CamaradeMadrid, Ángel Asensio entrega la Mención Honorífica del @COIIM a @TalgoGroup y @Repsol por su desa…",{}
11,2021-11-25T20:25:01.000Z,RT @expansioncom: 🔴 #Exclusiva | @Endesa y @Cepsa plantan cara a @iberdrola y @Repsol con una mega alianza en hidrógeno. Por @mpatinogomez…,{}
12,2021-11-25T20:18:44.000Z,"RT @Alvisepf: -El ex-director de Información de @SanchezCastejon (Alberto Pozas) imputado por espionaje.

-Los ex-jefes de seguridad de @Re…","{'code': 'Governance', 'polarity': 'N'}"
13,2021-11-25T20:16:39.000Z,"El presidente de la @CamaradeMadrid, Ángel Asensio entrega la Mención Honorífica del @COIIM a @TalgoGroup y @Repsol por su desarrollo del tren de hidrógeno que tienen claro un concepto: “La descarbonificación va más allá de la electrificación”. Está pasando en los #PNII2021 https://t.co/lkqieQpbNX","{'code': 'ProductsServices', 'polarity': 'P'}"
14,2021-11-25T20:11:06.000Z,"@jmcruset @PortTarragona @DowTarragona @aeqtonline @BASF_ES @Repsol @ErshipSpain @DPWTarragona @EuroportsGlobal @BGefco @TarragonaPilots Enhorabona!!!👍🏼👏🏼👏🏼👏🏼👏🏼
Espero què finalment arribem al pòdium... ja m'he canviat la tractora, per continuar fent rècords!!! 🤞🏼💪🏼💪🏼💪🏼💪🏼
#Seguim",{}
15,2021-11-25T20:09:49.000Z,"@Repsol: ""El hidrógeno renovable se postula como un vector energético muy importante. Las alianzas y colaboración serán importantes. Este objetivo no se puede alcanzar trabajando solos. La alianza que hoy se premia es un ejemplo de este tipo de colaboración.""

#NochedelaIndustria https://t.co/PmuPzMfOBZ",{}
16,2021-11-25T20:09:47.000Z,"La alianza @Repsol - @TalgoGroup - @Petronor_Info para impulsar el #tren de #hidrógeno consigue la Mención Honorífica COIIM a la Empresa más Innovadora.

👉 Entrega el premio Ángel Asensio, presidente de la @CamaradeMadrid.

#NochedelaIndustria 🚄 https://t.co/FenGHqZ6EE","{'code': 'ProductsServices', 'polarity': 'P'}"
17,2021-11-25T20:04:28.000Z,"RT @MacarioBernal3: Son unos ladrones, quieren seguir de vividores a costillas del pueblo de México...
@iberdrola @Repsol @Grupo_Bimbo @Tie…",{}
18,2021-11-25T20:02:54.000Z,"RT @MacarioBernal3: Son unos ladrones, quieren seguir de vividores a costillas del pueblo de México...
@iberdrola @Repsol @Grupo_Bimbo @Tie…",{}
19,2021-11-25T19:54:47.000Z,"RT @Repsol: Ya sabemos cómo son los aerogeneradores por fuera, ¿pero y por dentro? Sumérgete en el interior de uno de ellos, y haz un viaje…",{}
20,2021-11-25T18:58:02.000Z,RT @Repsol: ¿Cómo se fabrica el asfalto🤔? No te pierdas el hilo de nuestro compañero @curro_lucas a raíz de su participación junto a expert…,{}
21,2021-11-25T18:56:44.000Z,RT @maite_novo: Ja hem fet el primer paset d’un gran projecte: Club de ciències com activitat extraescolar ofertada a l’escola/institut Med…,{}
22,2021-11-25T18:29:47.000Z,"RT @InfoCnae: 👏Y gracias también por participar en la 50 Convención Internacional de #Autoescuelas de @InfoCnae⬇️

🫂@ZurichSeguros, @Client…",{}
23,2021-11-25T18:16:31.000Z,"RT @Alvisepf: -El ex-director de Información de @SanchezCastejon (Alberto Pozas) imputado por espionaje.

-Los ex-jefes de seguridad de @Re…","{'code': 'Governance', 'polarity': 'N'}"
24,2021-11-25T18:02:10.000Z,"@jmcruset @martinetimes @PortTarragona @DowTarragona @aeqtonline @BASF_ES @Repsol @ErshipSpain @DPWTarragona @EuroportsGlobal @BGefco @TarragonaPilots Bona feina president @jmcruset , l’enhorabona! 👏🏻",{}
25,2021-11-25T17:56:19.000Z,"RT @ExtrabajadoresL: @Comfama @Repsol 20 AÑOS DE INJUSTICIAS y CORRUPCIÓN.
DENUNCIAS CONTRA COMFAMA y su CONSEJO DIRECTIVO. https://t.co/Bo…","{'code': 'Governance', 'polarity': 'N+'}"
26,2021-11-25T17:56:03.000Z,"RT @interCILA: 🥉 @Repsol, grupo líder en innovación y ejecución de infraestructuras viarias respetuosas con el medioambiente, apoya #interC…","{'code': 'Innovation', 'polarity': 'P'}"
27,2021-11-25T17:50:06.000Z,"🥉 @Repsol, grupo líder en innovación y ejecución de infraestructuras viarias respetuosas con el medioambiente, apoya #interCILA como #PatrocinadorBronce.

➕ INFO: https://t.co/KdzIqEN7ab
🔏 https://t.co/kdA5zcgYmh https://t.co/CQSMQse8WN","{'code': 'Innovation', 'polarity': 'P'}"
28,2021-11-25T17:49:41.000Z,@JorditgnT @PortTarragona @DowTarragona @aeqtonline @BASF_ES @Repsol @ErshipSpain @DPWTarragona @EuroportsGlobal @BGefco @TarragonaPilots Igualment! Resultat compartit!!!,{}
29,2021-11-25T17:43:26.000Z,"@Repsol Hola, esto significa que los pakis de los camiones ya dejan de ser autónomos que suben a familiares sin contrato y cobran propinas???
Hay control de las bombonas de Butano?
Sabían que el atentado de Las Ramblas devino de  uno frustrado de Butano? 
https://t.co/laI638hc25","{'code': 'ProductsServices', 'polarity': 'N+'}"
30,2021-11-25T17:42:49.000Z,RT @expansioncom: 🔴 #Exclusiva | @Endesa y @Cepsa plantan cara a @iberdrola y @Repsol con una mega alianza en hidrógeno. Por @mpatinogomez…,{}
31,2021-11-25T17:37:59.000Z,RT @maite_novo: Ja hem fet el primer paset d’un gran projecte: Club de ciències com activitat extraescolar ofertada a l’escola/institut Med…,{}
32,2021-11-25T17:37:00.000Z,@Repsol servicio lamentable! Evitarlo...,{}
33,2021-11-25T17:29:10.000Z,@jmcruset @PortTarragona @DowTarragona @aeqtonline @BASF_ES @Repsol @ErshipSpain @DPWTarragona @EuroportsGlobal @BGefco @TarragonaPilots enhorabona president 💪,{}
34,2021-11-25T17:28:52.000Z,"RT @UniversidadxC: @MDeliberativa @asambleaclimaes Igual teatro de rectorados, Consejos de gobierno, dptos de CC Ambientales, ecología.El u…","{'code': 'Citizenship', 'polarity': 'NONE'}"
35,2021-11-25T17:28:50.000Z,"RT @UniversidadxC: @MDeliberativa @asambleaclimaes Igual teatro de rectorados, Consejos de gobierno, dptos de CC Ambientales, ecología.El u…","{'code': 'Citizenship', 'polarity': 'NONE'}"
36,2021-11-25T17:28:46.000Z,"RT @UniversidadxC: @MDeliberativa @asambleaclimaes Igual teatro de rectorados, Consejos de gobierno, dptos de CC Ambientales, ecología.El u…","{'code': 'Citizenship', 'polarity': 'NONE'}"
37,2021-11-25T17:28:40.000Z,"RT @UniversidadxC: @MDeliberativa @asambleaclimaes Igual teatro de rectorados, Consejos de gobierno, dptos de CC Ambientales, ecología.El u…","{'code': 'Citizenship', 'polarity': 'NONE'}"
38,2021-11-25T17:17:17.000Z,"RT @MyWaylet: Si te encantaría ser el/la protagonista de estos momentos y ganar una de estas inolvidables escapadas, ¡Estate atento/a! 😎 #L…","{'code': 'Leadership', 'polarity': 'P+'}"
39,2021-11-25T16:55:00.000Z,"Ahora que su uso se va extendiendo, el debate es cómo mejorar su eficiencia y autonomía para adaptarlo a nuestros hábitos. En colaboración con @Repsol #Movilidaddelfuturo
https://t.co/0HEglnie9N","{'code': 'Innovation', 'polarity': 'P'}"
40,2021-11-25T16:48:57.000Z,@celiaamun @Repsol @Cepsa Hay que echar en las low cost,{}
