,Fecha,Texto,code
0,2022-03-19T01:29:38.000Z,RT @jfowks: #derramedepetróleo @Repsol https://t.co/5eW77dXSBt,{}
1,2022-03-19T00:49:20.000Z,RT @jfowks: #derramedepetróleo @Repsol https://t.co/5eW77dXSBt,{}
2,2022-03-19T00:22:40.000Z,RT @danielfolivares: A 2 meses del derrame de @Repsol el @SerforPeru no ha abierto el Proceso Administrativo Sancionador (PAS) a la empresa…,{}
3,2022-03-19T00:12:47.000Z,RT @jfowks: #derramedepetróleo @Repsol https://t.co/5eW77dXSBt,{}
4,2022-03-19T00:10:39.000Z,RT @jfowks: #derramedepetróleo @Repsol https://t.co/5eW77dXSBt,{}
5,2022-03-19T00:10:26.000Z,RT @jfowks: #derramedepetróleo @Repsol https://t.co/5eW77dXSBt,{}
6,2022-03-18T23:56:27.000Z,RT @jfowks: #derramedepetróleo @Repsol https://t.co/5eW77dXSBt,{}
7,2022-03-18T23:55:29.000Z,RT @jfowks: #derramedepetróleo @Repsol https://t.co/5eW77dXSBt,{}
8,2022-03-18T23:49:50.000Z,RT @jfowks: #derramedepetróleo @Repsol https://t.co/5eW77dXSBt,{}
9,2022-03-18T23:43:15.000Z,RT @jfowks: #derramedepetróleo @Repsol https://t.co/5eW77dXSBt,{}
10,2022-03-18T23:36:58.000Z,RT @Oceana_Peru: #URGENTE | La presión de las organizaciones de la sociedad civil y la ciudadanía han contribuido a que @SerforPeru inicie…,"{'code': 'Citizenship', 'polarity': 'NEU'}"
11,2022-03-18T23:18:01.000Z,"@MargaretCastor @Repsol Es que 10 da más trabajo, y 5 ni te digo, es un lío",{}
12,2022-03-18T22:46:48.000Z,"Solo una bombona de #Butano x vecino,el repartidor dice que no hay para mas..Asi que  o cocinas  o calientas el agua, porq en Casco antiguo no tenemos alternativa. Soluciones  @Repsol  #Marbella",{}
13,2022-03-18T22:27:42.000Z,"Marcha por todo mñn 💪
De paso llevo mi cartel de @Repsol https://t.co/M6mRHUpIK6",{}
14,2022-03-18T22:25:21.000Z,RT @jfowks: #derramedepetróleo @Repsol https://t.co/5eW77dXSBt,{}
15,2022-03-18T22:15:43.000Z,"Hola @Repsol,en febrero intenté solicitar el alta de gas y luz con la tarifa OCU sin éxito, estaba las lineas y web saturadas llegando en una ocasión a parecer que accedía a la solicitud, debió ser un error porque nunca recibí vuestra llamada,es posible retomar la contratación?","{'code': 'Performance', 'polarity': 'N'}"
16,2022-03-18T22:06:31.000Z,RT @jfowks: #derramedepetróleo @Repsol https://t.co/5eW77dXSBt,{}
