,Fecha,Texto,code
0,2022-01-20T02:13:39.000Z,"RT @VillenaNataly: Como duele ver a los más indefensos, a los que no tienen voz, sufrir y morir por la irresponsabilidad humana.

Gracias a…",{}
1,2022-01-20T02:13:39.000Z,@Repsol Porquería de mierda españoles hijo de perra,{}
2,2022-01-20T02:13:36.000Z,RT @danielfolivares: Ver 10 personas usando recogedores de cocina para limpiar el desastre ecológico de #Ventanilla debería avergonzarnos a…,"{'code': 'Citizenship', 'polarity': 'N'}"
3,2022-01-20T02:13:34.000Z,RT @Ojo_Publico: #DerrameEnElMar La organización @CooperAccionPER estima que el derrame de petróleo de la refinería La Pampilla de @Repsol…,{}
4,2022-01-20T02:13:33.000Z,@Repsol 15 gatos…,{}
5,2022-01-20T02:13:28.000Z,RT @Oceana_Peru: #URGENTE | ⚠️La premier @MirtyVas y la @Defensoria_Peru deben asegurarse de que se cumplan todos los protocolos para la li…,{}
6,2022-01-20T02:13:26.000Z,"RT @rescate_sos: POE EL AMOR DE DIOS!
¿Que están haciendo?
Miren el video de @Oceana_Peru, esto es muy grave, no hay personal calificado pa…",{}
7,2022-01-20T02:13:23.000Z,"RT @RichardArcePeru: ¡Pura pose y fuera de tiempo!!!

El derrame de petróleo de @Repsol fue el fin de semana y al ""genio"" del presidente, r…",{}
8,2022-01-20T02:13:22.000Z,@RoberthoSanchez @Repsol @naval_peru https://t.co/mpOJsxjZ7S,{}
9,2022-01-20T02:13:21.000Z,"RT @levirey: @CancilleriaPeru ¡Pero etiquétenlos pues mamertos! @Repsol 
¡Y que manden recursos y compensen a los pescadores artesanales! h…","{'code': 'ProductsServices', 'polarity': 'P'}"
10,2022-01-20T02:13:17.000Z,"RT @Oceana_Peru: Aves y mamíferos marinos que habitan en las costas de #Ventanilla,Ancón y Santa Rosa son los más afectados por el derrame…",{}
11,2022-01-20T02:13:12.000Z,"RT @Nancy_Ale35: @Peruchapromedio @Oceana_Peru @Repsol Me pasaron el video descargado del IG de @Oceana_Peru 
Lo que denuncia es muy MUY GR…",{}
12,2022-01-20T02:13:11.000Z,"RT @rescate_sos: ENTREN POE FAVOR!
Derrame de petróleo @Repsol 
@actualidadspda
#DesastreEcologico","{'code': 'Citizenship', 'polarity': 'N'}"
13,2022-01-20T02:13:09.000Z,"RT @rescate_sos: POE EL AMOR DE DIOS!
¿Que están haciendo?
Miren el video de @Oceana_Peru, esto es muy grave, no hay personal calificado pa…",{}
14,2022-01-20T02:13:08.000Z,RT @Oceana_Peru: El panorama es desolador. Las medidas de remediación no serán suficientes. A la naturaleza le tomará muchos años recuperar…,{}
15,2022-01-20T02:13:08.000Z,"RT @unchasqui: Lista negra:
• Cineplanet @cineplanet
• McDonalds @McDonalds_PER
• Alicorp @AlicorpOficial
• Repsol @Repsol 

¿Cuáles más?",{}
16,2022-01-20T02:13:06.000Z,"@RoberthoSanchez @Repsol hazte cargo
@naval_peru  hazte cargo
Aquí la prueba de que mienten y mienten https://t.co/dOVVbrcjlJ",{}
17,2022-01-20T02:13:04.000Z,@Peruchapromedio @Oceana_Peru @Repsol Nadie nunca ah visto como limpian los serranos ? Yo tampoco,{}
18,2022-01-20T02:13:03.000Z,"@Repsol #RepsolHazteCargo
#RepsolAsesinoEcologico
#RepsolAsume tu incompetencia.","{'code': 'Governance', 'polarity': 'N'}"
19,2022-01-20T02:12:57.000Z,"@Repsol ¿Incidente? ¡Descarados asesinos de mierda! Yo entiendo que cosas como estás están fuera del control humano, pero da más asco y repungancia como minimizan el daño en vez de tomarlo con justa magnitud y decir :""Fallamos, esto es nuestra responsabilidad, desastre ambiental.",{}
20,2022-01-20T02:12:56.000Z,"RT @Keyla336: -El derrame de petróleo en Ventanilla es responsabilidad de Repsol.
-El derrame de petróleo en Ventanilla es responsabilidad…",{}
21,2022-01-20T02:12:54.000Z,"@WaykaPeru @Repsol @OEFAperu Ósea que está acostumbrado a contaminar, Debe tener un amigote en el estado.",{}
22,2022-01-20T02:12:44.000Z,RT @Oceana_Peru: Según información del @MinamPeru se han derramado 6000 barriles de petróleo en #Ventanilla. ¡Son 250000galones! Suficiente…,{}
23,2022-01-20T02:12:36.000Z,"Si @Repsol demuestra que consultó a @naval_peru sobre alerta de #tsunamiperu y sí @naval_peru no emitió alerta? 
ineptitud o sabotaje...",{}
24,2022-01-20T02:12:35.000Z,RT @estrella9407: @Repsol  #RepsolHazteCargo,{}
25,2022-01-20T02:12:35.000Z,"RT @Oceana_Peru: Hacemos un llamado a los habitantes de #Ventanilla, Santa Rosa, Ancón, Aucallama y Chancay a mantenerse vigilantes patrull…",{}
26,2022-01-20T02:12:31.000Z,RT @Oceana_Peru: ¡El mar y nosotros somos uno solo! El derrame en #Ventanilla que  afecta principalmente a la fauna impactará también en nu…,{}
27,2022-01-20T02:12:30.000Z,RT @Peruchapromedio: Lo que denuncia @Oceana_Peru en su IG es increíble. Protocolo de limpieza en playas a cargo de @Repsol es recoger el p…,"{'code': 'Governance', 'polarity': 'P'}"
28,2022-01-20T02:12:28.000Z,"@Repsol Irresponsables, me parte el alma ver todo el desastre y la muerte de tanto animalito. Perdiendo el tiempo pimponeando el culpable, pero muy poca reacción y acción. Lamentable.",{}
29,2022-01-20T02:12:27.000Z,@CahuiMargot @Fanmery_O @lauratarrillo @Repsol Si ... Da pena ... Y mas pena dar que el estaso peruano no sea capaz de enfrentar eficientemente ningun tipo de emergencia ...,{}
30,2022-01-20T02:12:24.000Z,RT @ConvocaPe: #EXCLUSIVO 🛢️ VIDEO DE DRONE REVELA GRAVE IMPACTO EN PLAYA SANTA ROSA TRAS DERRAME DE PETRÓLEO ▶ Crudo derramado en refinerí…,{}
31,2022-01-20T02:12:19.000Z,"RT @BooferArte: DERRAME DE DESCARO
Mientras los campesinos le rinden culto a la tierra, las industrias justifican su insolencia con ""fallas…",{}
32,2022-01-20T02:12:19.000Z,@noticias_tvperu @FabiolaMunozD Queremos ver el contrato marco con @Repsol,{}
33,2022-01-20T02:12:17.000Z,@Repsol @FundacionRepsol @PedroCastilloTe @MirtyVas @MinamPeru @OEFAperu @MINPRODUCCION @SNP_Peru ¡¡¡GOBIERNO DE 🇵🇪 RECUPEREN LA REFINERÍA LA PAMPILLA!!! ¡¡¡VUELVAN A 🇪🇸 REPSOL!!! ¡¡¡FUERA!!!. https://t.co/csVMSmfB8G,{}
34,2022-01-20T02:12:16.000Z,RT @jesusverdeL: Kit @repsol #repsol para limpiar derrames de petróleo… https://t.co/E6q0yRZr9S,{}
35,2022-01-20T02:12:13.000Z,RT @WaykaPeru: #ALERTA🚨 | Refinería #LaPampilla del grupo @Repsol  guarda un historial de multas por malas prácticas ambientales impuestas…,"{'code': 'Citizenship', 'polarity': 'N'}"
36,2022-01-20T02:12:09.000Z,"La catástrofe medioambiental que ocasionó @Repsol en el mar de Ventanilla es fatal y esto mismo cometen mas  seguido en sus lotes petrleros  perjudicando a las comunidades nativas, que no tienen la oportunidad de dar a conocer https://t.co/eb97ZFPngT","{'code': 'Citizenship', 'polarity': 'N'}"
37,2022-01-20T02:12:07.000Z,@Repsol #HaztecargoRepsol https://t.co/OA0eISdUOu,{}
38,2022-01-20T02:12:06.000Z,RT @Peruchapromedio: Lo que denuncia @Oceana_Peru en su IG es increíble. Protocolo de limpieza en playas a cargo de @Repsol es recoger el p…,"{'code': 'Governance', 'polarity': 'P'}"
39,2022-01-20T02:12:05.000Z,RT @Oceana_Peru: #URGENTE | ⚠️La premier @MirtyVas y la @Defensoria_Peru deben asegurarse de que se cumplan todos los protocolos para la li…,{}
40,2022-01-20T02:12:03.000Z,RT @Peruchapromedio: Lo que denuncia @Oceana_Peru en su IG es increíble. Protocolo de limpieza en playas a cargo de @Repsol es recoger el p…,"{'code': 'Governance', 'polarity': 'P'}"
41,2022-01-20T02:12:01.000Z,"RT @RichardArcePeru: ¡Pura pose y fuera de tiempo!!!

El derrame de petróleo de @Repsol fue el fin de semana y al ""genio"" del presidente, r…",{}
42,2022-01-20T02:11:58.000Z,@Repsol Pendejos e irresponsables,{}
43,2022-01-20T02:11:55.000Z,RT @patty_juarez_: ¿ @Repsol hasta ahora no tiene un plan serio respecto al grave derrame de petróleo y un daño irreparable al ecosistema y…,{}
44,2022-01-20T02:11:54.000Z,RT @WaykaPeru: #ALERTA🚨 | Refinería #LaPampilla del grupo @Repsol  guarda un historial de multas por malas prácticas ambientales impuestas…,"{'code': 'Citizenship', 'polarity': 'N'}"
45,2022-01-20T02:11:54.000Z,"@NormaYarrow4 @rlopezaliaga1 @Repsol @ElGobierno_Peru Van a barrer el agua del mar, les falto que les dieran tabla, para que corriendo olas vayan recogiendo el petróleo",{}
46,2022-01-20T02:11:49.000Z,"@Repsol mentira, falso. Mintieron oficialmente desde el inicio",{}
47,2022-01-20T02:11:46.000Z,"@WaykaPeru @Repsol @OEFAperu las multas, los impuestos, etc.. no se pagan se judicializan, mensajes concientes de la DBA",{}
48,2022-01-20T02:11:45.000Z,@Repsol Repsol Peru https://t.co/I4a5emlUWa,{}
