,Fecha,Texto,code
0,2022-04-22T03:12:39.000Z,RT @micohu83: Lo que ha hecho la comisión de Energía y Minas del @congresoperu al extender por 10 años más a @Repsol es causal para que tod…,"{'code': 'Performance', 'polarity': 'NONE'}"
1,2022-04-22T03:11:00.000Z,RT @locoporperu: Ahora hazte cargo @MaricarmenAlvaP acaba de extenderle por 10 años más a la contaminación de @Repsol en su CONTRATO !!,"{'code': 'Citizenship', 'polarity': 'N+'}"
2,2022-04-22T03:10:39.000Z,RT @micohu83: Lo que ha hecho la comisión de Energía y Minas del @congresoperu al extender por 10 años más a @Repsol es causal para que tod…,"{'code': 'Performance', 'polarity': 'NONE'}"
3,2022-04-22T03:09:51.000Z,RT @micohu83: Lo que ha hecho la comisión de Energía y Minas del @congresoperu al extender por 10 años más a @Repsol es causal para que tod…,"{'code': 'Performance', 'polarity': 'NONE'}"
4,2022-04-22T03:09:02.000Z,RT @micohu83: Lo que ha hecho la comisión de Energía y Minas del @congresoperu al extender por 10 años más a @Repsol es causal para que tod…,"{'code': 'Performance', 'polarity': 'NONE'}"
5,2022-04-22T03:08:55.000Z,RT @micohu83: Lo que ha hecho la comisión de Energía y Minas del @congresoperu al extender por 10 años más a @Repsol es causal para que tod…,"{'code': 'Performance', 'polarity': 'NONE'}"
6,2022-04-22T03:08:48.000Z,RT @micohu83: Lo que ha hecho la comisión de Energía y Minas del @congresoperu al extender por 10 años más a @Repsol es causal para que tod…,"{'code': 'Performance', 'polarity': 'NONE'}"
7,2022-04-22T03:06:19.000Z,"RT @sundigi4: Si ya te enteraste de las últimas infidelidades. Ahora, preocúpate por el combustible pues el @congresoperu acaba de darle 10…",{}
8,2022-04-22T03:05:09.000Z,RT @micohu83: Lo que ha hecho la comisión de Energía y Minas del @congresoperu al extender por 10 años más a @Repsol es causal para que tod…,"{'code': 'Performance', 'polarity': 'NONE'}"
9,2022-04-22T03:04:53.000Z,"RT @sundigi4: Si ya te enteraste de las últimas infidelidades. Ahora, preocúpate por el combustible pues el @congresoperu acaba de darle 10…",{}
10,2022-04-22T03:04:32.000Z,RT @micohu83: Lo que ha hecho la comisión de Energía y Minas del @congresoperu al extender por 10 años más a @Repsol es causal para que tod…,"{'code': 'Performance', 'polarity': 'NONE'}"
11,2022-04-22T03:04:32.000Z,RT @alcides_roldan: @micohu83 @congresoperu @Repsol Queremos escuchar a los periodistas MERMELEROS que toquen este tema una y otra vez ¿ lo…,{}
12,2022-04-22T03:04:12.000Z,RT @micohu83: Lo que ha hecho la comisión de Energía y Minas del @congresoperu al extender por 10 años más a @Repsol es causal para que tod…,"{'code': 'Performance', 'polarity': 'NONE'}"
13,2022-04-22T03:03:56.000Z,RT @micohu83: Lo que ha hecho la comisión de Energía y Minas del @congresoperu al extender por 10 años más a @Repsol es causal para que tod…,"{'code': 'Performance', 'polarity': 'NONE'}"
14,2022-04-22T03:03:17.000Z,RT @micohu83: Lo que ha hecho la comisión de Energía y Minas del @congresoperu al extender por 10 años más a @Repsol es causal para que tod…,"{'code': 'Performance', 'polarity': 'NONE'}"
15,2022-04-22T03:03:06.000Z,RT @micohu83: Lo que ha hecho la comisión de Energía y Minas del @congresoperu al extender por 10 años más a @Repsol es causal para que tod…,"{'code': 'Performance', 'polarity': 'NONE'}"
16,2022-04-22T03:02:01.000Z,RT @micohu83: Lo que ha hecho la comisión de Energía y Minas del @congresoperu al extender por 10 años más a @Repsol es causal para que tod…,"{'code': 'Performance', 'polarity': 'NONE'}"
17,2022-04-22T03:02:00.000Z,"RT @sundigi4: Si ya te enteraste de las últimas infidelidades. Ahora, preocúpate por el combustible pues el @congresoperu acaba de darle 10…",{}
18,2022-04-22T03:01:19.000Z,RT @micohu83: Lo que ha hecho la comisión de Energía y Minas del @congresoperu al extender por 10 años más a @Repsol es causal para que tod…,"{'code': 'Performance', 'polarity': 'NONE'}"
19,2022-04-22T03:01:15.000Z,"RT @sundigi4: Si ya te enteraste de las últimas infidelidades. Ahora, preocúpate por el combustible pues el @congresoperu acaba de darle 10…",{}
20,2022-04-22T03:00:02.000Z,"@GTejads @congresoperu @Repsol Repsol es el mayor beneficiado,y seguirá como mayor proveedor de combustible. Si los lotes retornarán al estado, Petroperu pasa a una mejor posición en el mercado, lo cual sería más competitivo y beneficioso para todos. La pampilla produce el doble q las 5 refinerías nacionales..","{'code': 'Governance', 'polarity': 'P+'}"
21,2022-04-22T02:58:57.000Z,RT @locoporperu: Ahora hazte cargo @MaricarmenAlvaP acaba de extenderle por 10 años más a la contaminación de @Repsol en su CONTRATO !!,"{'code': 'Citizenship', 'polarity': 'N+'}"
22,2022-04-22T02:58:51.000Z,RT @micohu83: Lo que ha hecho la comisión de Energía y Minas del @congresoperu al extender por 10 años más a @Repsol es causal para que tod…,"{'code': 'Performance', 'polarity': 'NONE'}"
23,2022-04-22T02:58:46.000Z,"RT @RosaTolerante: #MagalyTvLaFirme saca “ampays” cada ves que el congreso aprueba cosas increíbles, como ahora que buscan RENOVAR 10 años…",{}
24,2022-04-22T02:58:21.000Z,RT @locoporperu: Ahora hazte cargo @MaricarmenAlvaP acaba de extenderle por 10 años más a la contaminación de @Repsol en su CONTRATO !!,"{'code': 'Citizenship', 'polarity': 'N+'}"
25,2022-04-22T02:58:10.000Z,RT @micohu83: Lo que ha hecho la comisión de Energía y Minas del @congresoperu al extender por 10 años más a @Repsol es causal para que tod…,"{'code': 'Performance', 'polarity': 'NONE'}"
26,2022-04-22T02:55:44.000Z,RT @micohu83: Lo que ha hecho la comisión de Energía y Minas del @congresoperu al extender por 10 años más a @Repsol es causal para que tod…,"{'code': 'Performance', 'polarity': 'NONE'}"
27,2022-04-22T02:55:13.000Z,RT @micohu83: Lo que ha hecho la comisión de Energía y Minas del @congresoperu al extender por 10 años más a @Repsol es causal para que tod…,"{'code': 'Performance', 'polarity': 'NONE'}"
28,2022-04-22T02:54:44.000Z,"RT @sundigi4: Si ya te enteraste de las últimas infidelidades. Ahora, preocúpate por el combustible pues el @congresoperu acaba de darle 10…",{}
29,2022-04-22T02:54:44.000Z,@micohu83 @congresoperu @Repsol Esos son Antiperuanos y lo hacen solo por JODER,{}
30,2022-04-22T02:54:05.000Z,"RT @ef_roberto: @sundigi4 @congresoperu @Repsol El congreso ya no da mas, los lobistas actuan sin descaro ante la  presion de sus auspiciad…","{'code': 'Governance', 'polarity': 'P'}"
31,2022-04-22T02:53:53.000Z,RT @micohu83: Lo que ha hecho la comisión de Energía y Minas del @congresoperu al extender por 10 años más a @Repsol es causal para que tod…,"{'code': 'Performance', 'polarity': 'NONE'}"
32,2022-04-22T02:51:57.000Z,@micohu83 @congresoperu @Repsol #MiserablesOtorongosTraidoresALaPatria,{}
33,2022-04-22T02:50:11.000Z,RT @micohu83: Lo que ha hecho la comisión de Energía y Minas del @congresoperu al extender por 10 años más a @Repsol es causal para que tod…,"{'code': 'Performance', 'polarity': 'NONE'}"
34,2022-04-22T02:47:49.000Z,RT @micohu83: Lo que ha hecho la comisión de Energía y Minas del @congresoperu al extender por 10 años más a @Repsol es causal para que tod…,"{'code': 'Performance', 'polarity': 'NONE'}"
35,2022-04-22T02:45:06.000Z,RT @micohu83: Lo que ha hecho la comisión de Energía y Minas del @congresoperu al extender por 10 años más a @Repsol es causal para que tod…,"{'code': 'Performance', 'polarity': 'NONE'}"
36,2022-04-22T02:44:36.000Z,RT @locoporperu: Ahora hazte cargo @MaricarmenAlvaP acaba de extenderle por 10 años más a la contaminación de @Repsol en su CONTRATO !!,"{'code': 'Citizenship', 'polarity': 'N+'}"
37,2022-04-22T02:44:27.000Z,"@sundigi4 @congresoperu @Repsol El congreso ya no da mas, los lobistas actuan sin descaro ante la  presion de sus auspiciadores, solo piensan en sus bolsillos, razon  para que el pueblo  los asquea mas y mas..","{'code': 'Governance', 'polarity': 'P'}"
38,2022-04-22T02:44:21.000Z,RT @micohu83: Lo que ha hecho la comisión de Energía y Minas del @congresoperu al extender por 10 años más a @Repsol es causal para que tod…,"{'code': 'Performance', 'polarity': 'NONE'}"
39,2022-04-22T02:44:16.000Z,RT @micohu83: Lo que ha hecho la comisión de Energía y Minas del @congresoperu al extender por 10 años más a @Repsol es causal para que tod…,"{'code': 'Performance', 'polarity': 'NONE'}"
40,2022-04-22T02:43:22.000Z,RT @micohu83: Lo que ha hecho la comisión de Energía y Minas del @congresoperu al extender por 10 años más a @Repsol es causal para que tod…,"{'code': 'Performance', 'polarity': 'NONE'}"
41,2022-04-22T02:42:58.000Z,RT @micohu83: Lo que ha hecho la comisión de Energía y Minas del @congresoperu al extender por 10 años más a @Repsol es causal para que tod…,"{'code': 'Performance', 'polarity': 'NONE'}"
42,2022-04-22T02:42:44.000Z,RT @micohu83: Lo que ha hecho la comisión de Energía y Minas del @congresoperu al extender por 10 años más a @Repsol es causal para que tod…,"{'code': 'Performance', 'polarity': 'NONE'}"
43,2022-04-22T02:42:07.000Z,RT @micohu83: Lo que ha hecho la comisión de Energía y Minas del @congresoperu al extender por 10 años más a @Repsol es causal para que tod…,"{'code': 'Performance', 'polarity': 'NONE'}"
44,2022-04-22T02:40:56.000Z,@RosaTolerante @Repsol Se puso de acuerdo con el chino miyashiro para que le saque la vuelta a su mujer justo ese día! Recontra evidente!!! 😒,{}
45,2022-04-22T02:40:43.000Z,RT @locoporperu: Ahora hazte cargo @MaricarmenAlvaP acaba de extenderle por 10 años más a la contaminación de @Repsol en su CONTRATO !!,"{'code': 'Citizenship', 'polarity': 'N+'}"
