,Fecha,Texto,code
0,2022-04-01T02:43:11.000Z,Esta claro que @Repsol no cuida a los transportistas.,{}
1,2022-04-01T02:20:17.000Z,"que tal si hacemos el ""Dia Nacional del Consumo de Pescado"" en el aniversario del derrame de @Repsol ?

para no olvidarnos, digo https://t.co/KObor6yha4",{}
2,2022-04-01T02:14:12.000Z,"RT @kisabellasoto: Ayer 30 de marzo, fueron liberadas 39 aves víctimas del derrame de petróleo ocasionado  por @Repsol. Dentro de este prim…",{}
3,2022-04-01T01:59:38.000Z,"RT @kisabellasoto: Ayer 30 de marzo, fueron liberadas 39 aves víctimas del derrame de petróleo ocasionado  por @Repsol. Dentro de este prim…",{}
4,2022-04-01T01:44:26.000Z,"RT @kisabellasoto: Ayer 30 de marzo, fueron liberadas 39 aves víctimas del derrame de petróleo ocasionado  por @Repsol. Dentro de este prim…",{}
5,2022-04-01T01:33:29.000Z,"@kisabellasoto @Repsol Todos mis respetos y gran admiración a todo el equipo, incluyéndola.
Por el trabajo de dedicación y compromiso.
👏👏👏👏👏👏👏👏👏",{}
6,2022-04-01T01:31:42.000Z,"RT @kisabellasoto: Ayer 30 de marzo, fueron liberadas 39 aves víctimas del derrame de petróleo ocasionado  por @Repsol. Dentro de este prim…",{}
7,2022-04-01T01:07:44.000Z,"RT @kisabellasoto: Ayer 30 de marzo, fueron liberadas 39 aves víctimas del derrame de petróleo ocasionado  por @Repsol. Dentro de este prim…",{}
8,2022-04-01T01:02:34.000Z,RT @ALexDeCastilla_: ¿Por qué el Rey pedorro de España anda vociferando que va a dar Gas a países europeos si ellos no tienen ni petróleo?…,{}
9,2022-04-01T00:41:44.000Z,@kisabellasoto @Repsol Muchas gracias a ti como a todo el equipo detrás de este admirable,{}
10,2022-04-01T00:36:25.000Z,"RT @kisabellasoto: Ayer 30 de marzo, fueron liberadas 39 aves víctimas del derrame de petróleo ocasionado  por @Repsol. Dentro de este prim…",{}
11,2022-04-01T00:12:41.000Z,"RT @kisabellasoto: Ayer 30 de marzo, fueron liberadas 39 aves víctimas del derrame de petróleo ocasionado  por @Repsol. Dentro de este prim…",{}
12,2022-04-01T00:09:58.000Z,"RT @kisabellasoto: Ayer 30 de marzo, fueron liberadas 39 aves víctimas del derrame de petróleo ocasionado  por @Repsol. Dentro de este prim…",{}
13,2022-04-01T00:00:59.000Z,"RT @kisabellasoto: Ayer 30 de marzo, fueron liberadas 39 aves víctimas del derrame de petróleo ocasionado  por @Repsol. Dentro de este prim…",{}
14,2022-04-01T00:00:30.000Z,"¿Por qué el Rey pedorro de España anda vociferando que va a dar Gas a países europeos si ellos no tienen ni petróleo? Es el Gas que saquean de Perú con sus falsos empresarios de @Repsol que no son más que revendedores que parecen gitanos.

¡Chale que Rey tan más chafa!",{}
15,2022-03-31T23:47:20.000Z,RT @pablo_gonzalo: La planificación de la #comunicación interna es imprescindible para mejorar nuestra gestion y nuestra interlocución dire…,"{'code': 'Governance', 'polarity': 'P'}"
16,2022-03-31T23:41:31.000Z,"RT @kisabellasoto: Ayer 30 de marzo, fueron liberadas 39 aves víctimas del derrame de petróleo ocasionado  por @Repsol. Dentro de este prim…",{}
17,2022-03-31T23:41:03.000Z,"RT @kisabellasoto: Ayer 30 de marzo, fueron liberadas 39 aves víctimas del derrame de petróleo ocasionado  por @Repsol. Dentro de este prim…",{}
18,2022-03-31T23:38:58.000Z,"RT @jfowks: Vídeo de ayer 29 de marzo grabado por pescador en playa Bahía Blanca de Ventanilla, dos meses y medio después de #derramedepetr…",{}
19,2022-03-31T23:31:47.000Z,"RT @kisabellasoto: Ayer 30 de marzo, fueron liberadas 39 aves víctimas del derrame de petróleo ocasionado  por @Repsol. Dentro de este prim…",{}
20,2022-03-31T23:29:04.000Z,"RT @kisabellasoto: Ayer 30 de marzo, fueron liberadas 39 aves víctimas del derrame de petróleo ocasionado  por @Repsol. Dentro de este prim…",{}
21,2022-03-31T23:28:04.000Z,"RT @WaykaPeru: Más de dos meses después del dérrame de #petróleo de @Repsol, un primer grupo de 39 aves (4 gaviotas peruanas, 4 gaviotas de…",{}
22,2022-03-31T23:24:30.000Z,RT @Repsol: Afianzamos nuestro modelo de crecimiento en #renovables ☀ Incorporamos a The Renewable Infrastructure Group (InfraRED) como soc…,{}
23,2022-03-31T23:23:42.000Z,@mashazeta ¿Pescado con petróleo cortesía de @Repsol?,{}
24,2022-03-31T23:23:27.000Z,"@kisabellasoto @Repsol Que lindo tu trabajo, salvar vidas de las aves, gracias 👍👏💪","{'code': 'Citizenship', 'polarity': 'P'}"
25,2022-03-31T23:22:51.000Z,RT @MariaPi17610856: @kisabellasoto @Repsol Gracias 👍💪👏,{}
26,2022-03-31T23:22:50.000Z,RT @eliana_gp: @kisabellasoto @Repsol Muchas feliciDades! Muy meritorio tremendo esfuerzo!,{}
27,2022-03-31T23:22:45.000Z,RT @gabrielal4j0: @kisabellasoto @Repsol Gracias a ti por la chambaza con los animales y tb por el esfuerzo en informarnos por aquí 🙏🌟🔥,{}
28,2022-03-31T23:22:28.000Z,"RT @kisabellasoto: @Repsol Detrás de estas aves, existe un equipo multidisciplinario que día a día trabaja en su rehabilitación, un equipo…",{}
29,2022-03-31T23:22:11.000Z,"RT @kisabellasoto: Ayer 30 de marzo, fueron liberadas 39 aves víctimas del derrame de petróleo ocasionado  por @Repsol. Dentro de este prim…",{}
30,2022-03-31T23:22:04.000Z,"RT @kisabellasoto: Ayer 30 de marzo, fueron liberadas 39 aves víctimas del derrame de petróleo ocasionado  por @Repsol. Dentro de este prim…",{}
31,2022-03-31T23:11:37.000Z,"RT @jfowks: Vídeo de ayer 29 de marzo grabado por pescador en playa Bahía Blanca de Ventanilla, dos meses y medio después de #derramedepetr…",{}
32,2022-03-31T23:08:11.000Z,"@Repsol ¿Alguna previsión de sustituir los puntos de 50kW por otros de al menos 150kW para reducir los tiempos de parada?
¿Y alguna previsión de poder utilizar en Waylet los bonos de RepsolMasEnergias para las recargas en vez de sólo combustible?
¡Gracias!",{}
33,2022-03-31T23:04:55.000Z,"RT @jfowks: Vídeo de ayer 29 de marzo grabado por pescador en playa Bahía Blanca de Ventanilla, dos meses y medio después de #derramedepetr…",{}
34,2022-03-31T23:02:32.000Z,"#Inversión #Renovables

➡️https://t.co/QdpHbw56jU
by @mpatinogomez
vía @expansioncom

💰Amancio Ortega  | Pontegadea, la sociedad de #inversión de Amancio Ortega, fundador de Inditex -Grupo Zara- se alía a #Repsol @Repsol en su primera incursión multimillonaria en #renovables⚡️🌱",{}
35,2022-03-31T22:59:54.000Z,"RT @jfowks: Vídeo de ayer 29 de marzo grabado por pescador en playa Bahía Blanca de Ventanilla, dos meses y medio después de #derramedepetr…",{}
36,2022-03-31T22:56:07.000Z,@kisabellasoto @Repsol Muchas feliciDades! Muy meritorio tremendo esfuerzo!,{}
37,2022-03-31T22:49:56.000Z,RT @ItallianGarage: Todas las gasolineras de este puto pais subiendo en estos 3 dias los 20 cent que tienen que descontar mañana !   Que si…,{}
38,2022-03-31T22:48:15.000Z,"👁🔊El fondo británico, cuya cartera está gestionada por InfraRed, compra por 117 millones de euros el 49% de #Valdesolar, en Badajoz, la mayor #fotovoltaica de #Repsol @Repsol

➡️https://t.co/H2s7RzYrpM

The #Renewables Infrastructure Group (#TRIG), cotiza en la Bolsa de Londres",{}
