,Fecha,Texto,code
0,2022-02-25T02:09:06.000Z,RT @jfowks: #derramedepetróleo @Repsol #Ventanilla #Ancón #Chancay #SantaRosa,"{'code': 'ProductsServices', 'polarity': 'NONE'}"
1,2022-02-25T02:06:52.000Z,RT @jfowks: #derramedepetróleo @Repsol #Ventanilla #Ancón #Chancay #SantaRosa,"{'code': 'ProductsServices', 'polarity': 'NONE'}"
2,2022-02-25T02:03:55.000Z,RT @jfowks: #derramedepetróleo @Repsol #Ventanilla #Ancón #Chancay #SantaRosa,"{'code': 'ProductsServices', 'polarity': 'NONE'}"
3,2022-02-25T02:03:19.000Z,"@jfowks @Repsol @congresoperu @pcmperu @presidenciaperu cobren a repsol, y si no paga, pueden cobrarse con la refinería así nos embargan nuestras casas cuando no pagamos a los bancos",{}
4,2022-02-25T01:55:39.000Z,"RT @despacho_emt: Ayer asistimos al plantón frente a @Repsol junto a las familias de Ancón afectadas por el derrame de petróleo, y los acom…",{}
5,2022-02-25T01:50:01.000Z,RT @jfowks: #derramedepetróleo @Repsol #Ventanilla #Ancón #Chancay #SantaRosa,"{'code': 'ProductsServices', 'polarity': 'NONE'}"
6,2022-02-25T01:47:14.000Z,"RT @vhuacachi: Respeten a los inocentes dice RMP
Nuestro Mar, nuestra fauna, nuestra gente que vive de la pesca. También son inocentes.
Así…",{}
7,2022-02-25T01:39:41.000Z,"RT @vhuacachi: Respeten a los inocentes dice RMP
Nuestro Mar, nuestra fauna, nuestra gente que vive de la pesca. También son inocentes.
Así…",{}
8,2022-02-25T01:38:51.000Z,RT @jfowks: #derramedepetróleo @Repsol #Ventanilla #Ancón #Chancay #SantaRosa,"{'code': 'ProductsServices', 'polarity': 'NONE'}"
9,2022-02-25T01:35:35.000Z,RT @jfowks: #derramedepetróleo @Repsol #Ventanilla #Ancón #Chancay #SantaRosa,"{'code': 'ProductsServices', 'polarity': 'NONE'}"
10,2022-02-25T01:35:12.000Z,RT @jfowks: #derramedepetróleo @Repsol #Ventanilla #Ancón #Chancay #SantaRosa,"{'code': 'ProductsServices', 'polarity': 'NONE'}"
11,2022-02-25T01:34:39.000Z,RT @jfowks: #derramedepetróleo @Repsol #Ventanilla #Ancón #Chancay #SantaRosa,"{'code': 'ProductsServices', 'polarity': 'NONE'}"
12,2022-02-25T01:29:51.000Z,Así van las cosas con @Repsol https://t.co/9HOeV9dCOt,{}
13,2022-02-25T01:29:15.000Z,RT @jfowks: #derramedepetróleo @Repsol #Ventanilla #Ancón #Chancay #SantaRosa,"{'code': 'ProductsServices', 'polarity': 'NONE'}"
14,2022-02-25T01:23:55.000Z,RT @polespargaro: Ojos puestos en el futuro 🧑🏻‍🔬 #BioCombustibles @box_repsol @Repsol // Eyes on the future 🧑🏻‍🔬 #BioFuels https://t.co/Ona…,{}
15,2022-02-25T01:16:33.000Z,@Repsol https://t.co/eKm8vgCwO1,{}
16,2022-02-25T01:16:21.000Z,"RT @cuidandoseres: 10 pescadores independientes de la playa Bahía Blanca, Ventanilla SOLICITAN a @Repsol se comunique oficialmente y acceda…",{}
17,2022-02-25T01:13:34.000Z,RT @jfowks: #derramedepetróleo @Repsol #Ventanilla #Ancón #Chancay #SantaRosa,"{'code': 'ProductsServices', 'polarity': 'NONE'}"
18,2022-02-25T01:10:41.000Z,#derramedepetróleo @Repsol #Ventanilla #Ancón #Chancay #SantaRosa https://t.co/67xnSXRQj8,{}
19,2022-02-25T01:04:13.000Z,RT @jfowks: #derramedepetróleo @Repsol #Ventanilla #Ancón #Chancay #SantaRosa,"{'code': 'ProductsServices', 'polarity': 'NONE'}"
20,2022-02-25T01:02:16.000Z,RT @jfowks: #derramedepetróleo @Repsol #Ventanilla #Ancón #Chancay #SantaRosa,"{'code': 'ProductsServices', 'polarity': 'NONE'}"
21,2022-02-25T01:02:03.000Z,"Respeten a los inocentes dice RMP
Nuestro Mar, nuestra fauna, nuestra gente que vive de la pesca. También son inocentes.
Así de ridículo y penoso sonó su comentario
#RepsolHazteCargo 
@Repsol https://t.co/Q4k14tk60X","{'code': 'Governance', 'polarity': 'NONE'}"
22,2022-02-25T00:57:22.000Z,@Repsol #RepsolHazteCargo https://t.co/EqRBwL13f0,{}
23,2022-02-25T00:54:33.000Z,RT @jfowks: #derramedepetróleo @Repsol #Ventanilla #Ancón #Chancay #SantaRosa,"{'code': 'ProductsServices', 'polarity': 'NONE'}"
24,2022-02-25T00:51:53.000Z,RT @jfowks: #derramedepetróleo @Repsol #Ventanilla #Ancón #Chancay #SantaRosa,"{'code': 'ProductsServices', 'polarity': 'NONE'}"
25,2022-02-25T00:51:29.000Z,RT @jfowks: #derramedepetróleo @Repsol #Ventanilla #Ancón #Chancay #SantaRosa,"{'code': 'ProductsServices', 'polarity': 'NONE'}"
26,2022-02-25T00:47:57.000Z,RT @jfowks: #derramedepetróleo @Repsol #Ventanilla #Ancón #Chancay #SantaRosa,"{'code': 'ProductsServices', 'polarity': 'NONE'}"
27,2022-02-25T00:46:53.000Z,RT @jfowks: #derramedepetróleo @Repsol #Ventanilla #Ancón #Chancay #SantaRosa,"{'code': 'ProductsServices', 'polarity': 'NONE'}"
28,2022-02-25T00:43:07.000Z,@Repsol Bombonaaa🎶 @bizarrap,{}
29,2022-02-25T00:42:49.000Z,"RT @cuidandoseres: 10 pescadores independientes de la playa Bahía Blanca, Ventanilla SOLICITAN a @Repsol se comunique oficialmente y acceda…",{}
30,2022-02-25T00:42:05.000Z,RT @jfowks: #derramedepetróleo @Repsol #Ventanilla #Ancón #Chancay #SantaRosa,"{'code': 'ProductsServices', 'polarity': 'NONE'}"
31,2022-02-25T00:41:39.000Z,RT @jfowks: #derramedepetróleo @Repsol #Ventanilla #Ancón #Chancay #SantaRosa,"{'code': 'ProductsServices', 'polarity': 'NONE'}"
32,2022-02-25T00:33:55.000Z,RT @jfowks: #derramedepetróleo @Repsol #Ventanilla #Ancón #Chancay #SantaRosa,"{'code': 'ProductsServices', 'polarity': 'NONE'}"
33,2022-02-25T00:28:48.000Z,RT @jfowks: #derramedepetróleo @Repsol #Ventanilla #Ancón #Chancay #SantaRosa,"{'code': 'ProductsServices', 'polarity': 'NONE'}"
34,2022-02-25T00:26:48.000Z,RT @jfowks: #derramedepetróleo @Repsol #Ventanilla #Ancón #Chancay #SantaRosa,"{'code': 'ProductsServices', 'polarity': 'NONE'}"
35,2022-02-25T00:23:52.000Z,RT @jfowks: #derramedepetróleo @Repsol #Ventanilla #Ancón #Chancay #SantaRosa,"{'code': 'ProductsServices', 'polarity': 'NONE'}"
36,2022-02-25T00:21:45.000Z,Que dice las instituciones que deben proteger el medio ambiente de empresas como @repsol atención @OEFAperu @MinamPeru @FiscaliaPeru @elfoco_pe @Agencia_Andina @modestomontoya @sigridbazan @LiliaParedesN @kellyportalati2 @BetssyChavez @RuthLuqueIbarra https://t.co/9jhe5jHGwY,"{'code': 'Citizenship', 'polarity': 'P'}"
37,2022-02-25T00:21:08.000Z,RT @polespargaro: Ojos puestos en el futuro 🧑🏻‍🔬 #BioCombustibles @box_repsol @Repsol // Eyes on the future 🧑🏻‍🔬 #BioFuels https://t.co/Ona…,{}
38,2022-02-25T00:20:59.000Z,RT @jfowks: #derramedepetróleo @Repsol #Ventanilla #Ancón #Chancay #SantaRosa,"{'code': 'ProductsServices', 'polarity': 'NONE'}"
39,2022-02-25T00:19:44.000Z,RT @jfowks: #derramedepetróleo @Repsol #Ventanilla #Ancón #Chancay #SantaRosa,"{'code': 'ProductsServices', 'polarity': 'NONE'}"
