,Fecha,Texto,code
0,2022-03-07T02:13:21.000Z,RT @jfowks: El secretario general de uno de los gremios de pescadores de Ventanilla rechaza acuerdo firmado entre @pcmperu y @Repsol porque…,{}
1,2022-03-07T02:13:16.000Z,RT @AngePonceA: ¿Qué clase de MEF tenemos que ha negado el bono para los pescadores afectados por @Repsol ?,{}
2,2022-03-07T02:12:06.000Z,"RT @jfowks: Desde la olla común de gremio de pescadores de Ventanilla, dirigente reporta que solo recibieron de @Repsol un vale de 500 sole…","{'code': 'Governance', 'polarity': 'P'}"
3,2022-03-07T02:11:07.000Z,RT @AngePonceA: ¿Qué clase de MEF tenemos que ha negado el bono para los pescadores afectados por @Repsol ?,{}
4,2022-03-07T02:10:51.000Z,@nellylun @Ojo_Publico @Repsol Otro chiste limpiando el derrame con posillos,"{'code': 'ProductsServices', 'polarity': 'P'}"
5,2022-03-07T02:10:41.000Z,RT @AngePonceA: ¿Qué clase de MEF tenemos que ha negado el bono para los pescadores afectados por @Repsol ?,{}
6,2022-03-07T02:09:19.000Z,RT @AngePonceA: ¿Qué clase de MEF tenemos que ha negado el bono para los pescadores afectados por @Repsol ?,{}
7,2022-03-07T02:09:09.000Z,RT @jfowks: Pasó desapercibido este retroceso: @MEF_Peru rechazó dar bono a pescadores y comerciantes que se quedaron sin trabajo por #Derr…,{}
8,2022-03-07T02:07:29.000Z,"RT @nellylun: En este reportaje, @Ojo_Publico identifica a las 61 contratistas de @Repsol encargadas de atender el derrame.

🚨Un grupo elev…","{'code': 'Governance', 'polarity': 'NONE'}"
9,2022-03-07T02:07:04.000Z,RT @AngePonceA: ¿Qué clase de MEF tenemos que ha negado el bono para los pescadores afectados por @Repsol ?,{}
10,2022-03-07T02:06:32.000Z,"@AngePonceA @Wankawalass @Repsol El de un estado incapaz de garantizar un trato justo para todxs lxs afectadxs 👇🏽
https://t.co/UbEZJPtsg1",{}
11,2022-03-07T02:00:02.000Z,RT @AngePonceA: ¿Qué clase de MEF tenemos que ha negado el bono para los pescadores afectados por @Repsol ?,{}
12,2022-03-07T01:58:16.000Z,RT @AngePonceA: ¿Qué clase de MEF tenemos que ha negado el bono para los pescadores afectados por @Repsol ?,{}
13,2022-03-07T01:57:20.000Z,RT @MercedesP_28: Que tal cobertura a la marcha de los vacadores @canalN_ canal K .pero nunca transmite de esta manera cuando hay conflicto…,{}
14,2022-03-07T01:56:32.000Z,RT @AngePonceA: ¿Qué clase de MEF tenemos que ha negado el bono para los pescadores afectados por @Repsol ?,{}
15,2022-03-07T01:56:18.000Z,"RT @nellylun: 🚨🛢 En este informe @Ojo_Publico, las 61 empresas contratadas por @Repsol para atender el derrame: un grupo elevó sorpresivame…","{'code': 'Governance', 'polarity': 'NONE'}"
16,2022-03-07T01:55:13.000Z,RT @AngePonceA: ¿Qué clase de MEF tenemos que ha negado el bono para los pescadores afectados por @Repsol ?,{}
17,2022-03-07T01:54:41.000Z,RT @hurgamemoriaPE: Este será recordado como el gobierno que se arrodilló ante la empresa que ocasionó el mayor derrame en la historia del…,{}
18,2022-03-07T01:53:13.000Z,RT @AngePonceA: ¿Qué clase de MEF tenemos que ha negado el bono para los pescadores afectados por @Repsol ?,{}
19,2022-03-07T01:53:05.000Z,RT @hurgamemoriaPE: Este será recordado como el gobierno que se arrodilló ante la empresa que ocasionó el mayor derrame en la historia del…,{}
20,2022-03-07T01:52:26.000Z,RT @AngePonceA: ¿Qué clase de MEF tenemos que ha negado el bono para los pescadores afectados por @Repsol ?,{}
21,2022-03-07T01:50:23.000Z,RT @AngePonceA: ¿Qué clase de MEF tenemos que ha negado el bono para los pescadores afectados por @Repsol ?,{}
22,2022-03-07T01:48:26.000Z,RT @AngePonceA: ¿Qué clase de MEF tenemos que ha negado el bono para los pescadores afectados por @Repsol ?,{}
23,2022-03-07T01:46:44.000Z,"RT @nellylun: En este reportaje, @Ojo_Publico identifica a las 61 contratistas de @Repsol encargadas de atender el derrame.

🚨Un grupo elev…","{'code': 'Governance', 'polarity': 'NONE'}"
