,Fecha,Texto
0,2022-02-27T01:44:36.000Z,"RT @jfowks: Además, la población afectada y @SERNANP informan que siguen muriendo las aves #derramedepetróleo @Repsol"
1,2022-02-27T01:37:21.000Z,RT @participa_pe: 📢 En los últimos días se han dado a conocer diversas noticias que han impactado al mundo. Conoce las notas destacadas de…
2,2022-02-26T23:58:19.000Z,"RT @jfowks: Además, la población afectada y @SERNANP informan que siguen muriendo las aves #derramedepetróleo @Repsol"
3,2022-02-26T23:54:11.000Z,"RT @jfowks: Además, la población afectada y @SERNANP informan que siguen muriendo las aves #derramedepetróleo @Repsol"
4,2022-02-26T23:36:19.000Z,"RT @jfowks: Además, la población afectada y @SERNANP informan que siguen muriendo las aves #derramedepetróleo @Repsol"
5,2022-02-26T23:21:49.000Z,"RT @jfowks: Además, la población afectada y @SERNANP informan que siguen muriendo las aves #derramedepetróleo @Repsol"
6,2022-02-26T22:40:56.000Z,"RT @jfowks: Además, la población afectada y @SERNANP informan que siguen muriendo las aves #derramedepetróleo @Repsol"
7,2022-02-26T21:34:22.000Z,"RT @jfowks: El pescador Alejandro Huaroto registró ayer 24/2 en vídeo el daño del #derramedepetróleo de @Repsol en playa de Ventanilla, fre…"
8,2022-02-26T21:32:03.000Z,Y @Repsol?
9,2022-02-26T21:22:03.000Z,"RT @jfowks: Además, la población afectada y @SERNANP informan que siguen muriendo las aves #derramedepetróleo @Repsol"
10,2022-02-26T21:08:43.000Z,"RT @jfowks: Además, la población afectada y @SERNANP informan que siguen muriendo las aves #derramedepetróleo @Repsol"
11,2022-02-26T20:46:53.000Z,RT @oo0JayDee0oo: @Repsol https://t.co/Jo7HkDnNeK
12,2022-02-26T20:46:45.000Z,@Repsol https://t.co/Jo7HkDnNeK
13,2022-02-26T20:40:44.000Z,@DIAPeru_ @Vero_Mendoza_F @Repsol @MinamPeru @IsabelJimnezCa4 @Actua_Pe @caceresbartra @danielfolivares @anaestradau @Graciela_Jimena @andoenpando @OxfamenPeru @ComisionCeas @saludconlupa A ver dónde está esta garante ? https://t.co/PeBdDYTl1c
14,2022-02-26T20:31:47.000Z,"RT @RaquelMaria02: @diariocorreo Excelente noticia esperemos se cumplan
Comenzemos por @Repsol  y todas las minas que vendió el chino"
15,2022-02-26T20:31:43.000Z,"@diariocorreo Excelente noticia esperemos se cumplan
Comenzemos por @Repsol  y todas las minas que vendió el chino"
16,2022-02-26T20:21:11.000Z,"En medio de tantas crisis globales y de política nacional, no olvidemos que @Repsol tiene que hacerse responsable por el daño que causó en nuestro país.  #RepsolHazteCargo https://t.co/ZZPcmgRIm2"
