,Fecha,Texto
0,2021-12-04T22:57:08.000Z,RT @_wicuf: @Repsol 5ª vez que hago el pedido y nada. @Repsol se está luciendo. ¿Tener un contrato de suministro y aflojar pasta por la rev…
1,2021-12-04T22:33:38.000Z,RT @TalgoGroup: La alianza suscrita por @Repsol y Talgo para impulsar el desarrollo del tren de hidrógeno en España ha sido reconocida en l…
2,2021-12-04T22:33:35.000Z,RT @TalgoGroup: At @RailLiveMadrid we are showcasing Vittal One: a modular solution for medium-distance and commuter trains powered by gree…
3,2021-12-04T21:50:42.000Z,"@Iberia_en @Repsol @aena @petronor @iberia, @Iberia_en, @Iberia_fr, @IberiaPromos, @ENAIRE, @AesaSpain, @sepla_pilotos, @aviaciondigital, @USCAnet, @DefensorPuebloE, @mitmagob https://t.co/bYVoxWvzb5"
4,2021-12-04T21:46:21.000Z,"@Iberia_fr @Repsol @aena @petronor @iberia, @Iberia_en, @Iberia_fr, @IberiaPromos, @ENAIRE, @AesaSpain, @sepla_pilotos, @aviaciondigital, @USCAnet, @DefensorPuebloE, @mitmagob https://t.co/g8I5q4CVUB"
5,2021-12-04T19:57:23.000Z,"RT @asefma_es: ¡Solo quedan 11 días para #XVIJornadaASEFMA!

Los días 14 y 15 de diciembre celebraremos la decimoquinta edición de la jorna…"
6,2021-12-04T18:59:47.000Z,"🔴 ÚLTIMA HORA | #Huelva 21 jóvenes conductores, que demostraron una tasa 0,0 en los controles aleatorios de la Policía Local, reciben un cheque-gasolina de 15 euros de @Repsol @EspirituososESP 
https://t.co/sGBUMO1Mxt"
7,2021-12-04T18:28:32.000Z,"RT @LomanaGloria: 🥰Qué acto tan bonito y emotivo‼️ Gracias a todas las empresas que formáis parte de @closingap 

@merck_es @MAPFRE @caixab…"
8,2021-12-04T17:28:59.000Z,@Repsol Hola @Repsol no escribiría este tweet si no hubiera hecho ya esa operación dos veces. Tengo número de incidencia y me va a tocar ducharme este fin de semana con agua calentada en la vitro. Gracias de todas formas. Puedes ayudarme con algo más?
9,2021-12-04T15:56:12.000Z,"@Repsol Joder el petróleo en verdad se debe de estar acabando para que andéis así

Luego las historietas del cambio climático y viruses mortalísimos para aplastar la demanda (y que lo haga voluntariamente)"
10,2021-12-04T15:05:48.000Z,@elmundoes @elpais_espana @Senadoesp @EmbajadaEspCol @ReyEspana1234 @PrensaAlterna @prensa_libre @Repsol @marca @OEA_parlamentos @Europarl_ES @Congreso_Es @PodemosCongreso @VOX_Congreso @meritxell_batet  @elespanolcom @Prensa_ESP @TwitterEspana @TwitterLatAm para su información https://t.co/BEc1OGdNM3
11,2021-12-04T15:05:10.000Z,"Más allá de polémicas como la ampliación de los aeropuertos de Barcelona-El Prat y Madrid-Barajas, hay compañías como @Repsol y @Airbus que llevan años trabajando para disponer de una aviación más sostenible a partir de #ecocombustibles https://t.co/WTTC2YmAiO"
12,2021-12-04T14:00:49.000Z,"RT @Alvisepf: -El ex-director de Información de @SanchezCastejon (Alberto Pozas) imputado por espionaje.

-Los ex-jefes de seguridad de @Re…"
13,2021-12-04T13:54:56.000Z,@Repsol Repsol reconoce que siempre quiere más.
14,2021-12-04T13:41:34.000Z,@mariajfigueras @diariARA @H2ValleyCAT @aeqtonline @enagas @Repsol @ICIQchem @IREC_Energia @Eurecat_news @PortTarragona @universitatURV @Dipta_cat 🧐🤔
15,2021-12-04T12:24:16.000Z,"@HogarGas @Repsol vaya servicio malo el que ofrecéis. Y si encima pones reclamación te dicen que vayas a comprar la bombona a la gasolinera. Pues igual cumple tu parte del contrato y sírvela en el domicilio, que bien que para vender os llenáis la boca con eso"
16,2021-12-04T12:23:24.000Z,"@Repsol Llevo una semana esperando el reparto de botellas de butano y no viene nadie, que clase de seriedad es esta?"
17,2021-12-04T12:22:09.000Z,@HogarGas desde hace 6 días sin bombona. Abierto caso en @Repsol y ni por esas. Me decís tlf que llegáis a las 17h y espero hasta las 18h el jueves. De poca vergüenza.
18,2021-12-04T12:09:40.000Z,RT @_Herce: @Pensumo @CocaColaEP_es @Repsol @ABBDigital Gran proeza amigos de Pensumo. Vuestro prestigio institucional aumenta merecidament…
19,2021-12-04T11:29:20.000Z,#SantaBárbara en Puertollano. Orgullosos de nuestro pasado minero mirando a nuestro futuro multienergético @Repsol https://t.co/UIL3igbheb
20,2021-12-04T11:12:33.000Z,@santiborrasm @mariajfigueras @diariARA @H2ValleyCAT @aeqtonline @enagas @Repsol @ICIQchem @IREC_Energia @Eurecat_news @PortTarragona @universitatURV @Dipta_cat @Repsol
21,2021-12-04T10:44:49.000Z,@Alvisepf @sanchezcastejon @Repsol @bbva @iberdrola https://t.co/r5fO4Gbwl9
22,2021-12-04T10:44:30.000Z,"RT @LomanaGloria: 🥰Qué acto tan bonito y emotivo‼️ Gracias a todas las empresas que formáis parte de @closingap 

@merck_es @MAPFRE @caixab…"
23,2021-12-04T10:40:05.000Z,@mariajfigueras @diariARA @H2ValleyCAT @aeqtonline @enagas @Repsol @ICIQchem @IREC_Energia @Eurecat_news @PortTarragona @universitatURV @Dipta_cat Quanta energia renovable es produeix als immediats voltants de Tarragona?
24,2021-12-04T09:42:49.000Z,"En ésta época del año tan entrañable, llena de amor, amistad, una época que inspira solidaridad y buenos sentimientos, quisiera dedicarle unas amables palabras a @Endesa y @Repsol :
ME TENÉIS HASTA EL COÑO CON VUESTRAS PUTAS LLAMADAS COMERCIALES. 🤬"
25,2021-12-04T09:27:23.000Z,RT @Ferran_RP: @susmarkes @mariajfigueras @diariARA @H2ValleyCAT @aeqtonline @enagas @Repsol @ICIQchem @IREC_Energia @Eurecat_news @PortTar…
26,2021-12-04T09:26:56.000Z,"@susmarkes @mariajfigueras @diariARA @H2ValleyCAT @aeqtonline @enagas @Repsol @ICIQchem @IREC_Energia @Eurecat_news @PortTarragona @universitatURV @Dipta_cat Cal fer totes les teulades que es puguin, però cal també saber q té un impacte prou limitat i no ens estalviem les plantes solars/eòliques mitjanes i grans. I si parlem de grans consumidors (e.g. petroquímica TGN) amb teulades no farem ni pessigolles

https://t.co/mG8g0SCUdw"
