,Fecha,Texto
0,2022-06-10T01:50:02.000Z,@el_analista2020 El fujitrrrorismo ama a @Repsol
1,2022-06-10T01:02:31.000Z,El fondo estadounidense de inversión @EIGGlobalEnergy negocian la venta del 25% del negocio de producción y exploración de la compañía española @Repsol. https://t.co/FELXb9M3Qn https://t.co/vMInf9CXsS
2,2022-06-10T00:09:32.000Z,"@Calleti_Antonio Y si empezamos por hacerle boicot a unas cuentas, empezando por las españolas. Yo llevo años sin parar a repostar en @Repsol y @Cepsa_ES. ¿Se imaginan qué tendrían que hacer si sus gasolineras están vacías? Recordar la pandemia. Está claro que el gobierno no hará nada."
3,2022-06-10T00:08:52.000Z,@opecu @Repsol @repsol_peru @petroperu_sa @OSINERGMIN @IndecopiOficial @MinemPeru @pcmperu Porqué no compran directamente de Rusia 🤷
4,2022-06-09T23:19:56.000Z,"RT @inauditaaltera: @ciudadfutura Ah mira, ahora que el Amo Biden autoriza a Europa importar petróleo de Venezuela a través de @Repsol, y V…"
5,2022-06-09T23:05:36.000Z,RT @_uxio: Pues aquí chupando los humos de la refinería y disfrutando de sus olores y @Repsol nos premia así. Manda cojones. https://t.co/W…
6,2022-06-09T23:01:31.000Z,"Este señor me tiene cansada con su cinismo, de verdad. No hizo nada en el derrame de @Repsol, hasta ahora… cree que con pasearse en una avioneta el tema se soluciona solo. #ridiculo https://t.co/03h89R89bL"
7,2022-06-09T22:58:16.000Z,RT @_uxio: Pues aquí chupando los humos de la refinería y disfrutando de sus olores y @Repsol nos premia así. Manda cojones. https://t.co/W…
8,2022-06-09T22:39:46.000Z,RT @_uxio: Pues aquí chupando los humos de la refinería y disfrutando de sus olores y @Repsol nos premia así. Manda cojones. https://t.co/W…
9,2022-06-09T22:29:44.000Z,@AmigaDeNemo @Repsol @digimobil_es Es que con la de gente que quiere trabajar como puede ser esto
10,2022-06-09T22:28:38.000Z,"@unaorgullosa @Repsol @digimobil_es 😐😐😐😐😐😐😐😐

parece broma..."
11,2022-06-09T22:25:55.000Z,@AmigaDeNemo @Repsol @digimobil_es NO PUEDO MÁS PORQUE MI EMPRESA NO ME PAGA HASTA QUE NO LES DE LA FACTURA Y ESTOY HAAAAARTAAAAAAA
12,2022-06-09T22:24:57.000Z,@unaorgullosa @Repsol apostemos si te mandan antes la factura a ti o viene el técnico de @digimobil_es a ponernos el internet a nosotros .. 😐
13,2022-06-09T22:24:47.000Z,"Las gasolineras de España en su interior tienen precios en los productos, como si estuviesen a primera línea de las playas, @Repsol"
14,2022-06-09T22:22:12.000Z,Cuánto tiempo tardáis en mandar una factura @Repsol porque la solicite hace 10 días 🫠
15,2022-06-09T21:56:20.000Z,RT @elmundoes: Retirar CO2 de la atmósfera permite reducir el impacto climático de este gas y convertirlo en la 'arcilla' sostenible con la…
16,2022-06-09T21:52:46.000Z,"@ciudadfutura Ah mira, ahora que el Amo Biden autoriza a Europa importar petróleo de Venezuela a través de @Repsol, y Venezuela va a hacer negocios mayores con Argelia.... Ata cabos...

https://t.co/PRie07WFx2"
17,2022-06-09T21:47:40.000Z,"Sois unos putos ladrones, basta ya!! @M_Presidencia @bp_plc @Repsol @Shell @Cepsa etc @CCOO a qué esperáis?? Pregunto... 😡 #HuelgaGeneralYA https://t.co/qAIPkWjVVV"
18,2022-06-09T21:40:00.000Z,RT @_uxio: Pues aquí chupando los humos de la refinería y disfrutando de sus olores y @Repsol nos premia así. Manda cojones. https://t.co/W…
19,2022-06-09T21:31:07.000Z,RT @_uxio: Pues aquí chupando los humos de la refinería y disfrutando de sus olores y @Repsol nos premia así. Manda cojones. https://t.co/W…
20,2022-06-09T21:21:16.000Z,"Hola. Tengo la tarifa @consumidores @Repsol que contraté para Canarias (IGIC). Aun así no me coinciden las condiciones de precio ofertadas inicialmente con lo que me están cobrando ahora, recalculándolo ya con los impuestos. ¿Alguna explicación o estoy echando mal las cuentas? https://t.co/YWm1SuJldu"
21,2022-06-09T21:06:18.000Z,@CotinhoCES @Repsol Otra buena idea para echar al maletero 😅 https://t.co/JA2VeE8LTo
22,2022-06-09T21:03:25.000Z,@tomas_mcnulty @Repsol Hay que apartarle una Raptor 🤣
23,2022-06-09T21:02:36.000Z,"@CotinhoCES @Repsol NEVER FORGET! Un Peugeot y un Opel a la mierda en un solo toque de volante… hay que ficharla, Coti 😅"
24,2022-06-09T21:01:53.000Z,RT @Marcos_Fraga_G: Hace 3 años @Repsol inició su andadura en #renovables con una estrategia clara y la máxima ambición. Hoy 2 fondos con v…
25,2022-06-09T21:01:39.000Z,"La manera que tienen l@s dependient@s de @Repsol de decirte lo del descuento de los 30/cents, “le aplicamos el descuentito y ya va a ver en lo que se le queda” sonrisita que parece que te la están regalando. ¡Rateros! @Repsol"
26,2022-06-09T21:01:03.000Z,@tomas_mcnulty @Repsol Siempre será recordada https://t.co/KL53OtTIID
27,2022-06-09T20:59:36.000Z,"@CotinhoCES @Repsol Ha hecho doble combo! El suyo y el de su hermano, tiene mérito 😅"
28,2022-06-09T20:59:10.000Z,Ha de durar gaires dies més la brometa dels preus de la benzina i el gasoil? @govern @Repsol @PetrolisIndep @bp_Espana @bonpreuesclat @Petrocat @Cepsa_ES
29,2022-06-09T20:57:31.000Z,RT @_uxio: Pues aquí chupando los humos de la refinería y disfrutando de sus olores y @Repsol nos premia así. Manda cojones. https://t.co/W…
30,2022-06-09T20:57:16.000Z,RT @_uxio: Pues aquí chupando los humos de la refinería y disfrutando de sus olores y @Repsol nos premia así. Manda cojones. https://t.co/W…
31,2022-06-09T20:54:06.000Z,"Esta tarde llené el depósito del coche (que estaba ya metido en la reserva) en una estación de servicio de @Repsol 

Con la que está cayendo se agradece mucho que hayan montado un quirófano para puedas donar un riñón como forma de pago."
