,Fecha,Texto
0,2021-12-28T02:00:01.000Z,".@Repsol suministrará #energiarenovable para las operaciones de @Amazon por 234 MW de capacidad procedente de proyectos solares y eólicos ubicados en España, mientras que ésta proveerá a la petrolera con nuevos servicios en la nube https://t.co/qC1IqKbCRU https://t.co/1643nQSMTG"
1,2021-12-28T00:02:50.000Z,"RT @BBrigantium: @mincoturgob, @MarotoReyes, @iberdrola, @Repsol, @Endesa
BREVE REPASO A LA ÍNFIMA Y DEPLORABLE RED DE RECARGA ESPAÑOLA DE…"
2,2021-12-27T22:35:45.000Z,"@FrankDarabont94 @piehablador @Meri_Pani @Repsol Revisa la letra pequeña, cuando regularizan , en base a qué consumo y si te pasas cuánto pagas, si tiene un precio indexado por debajo, etc"
3,2021-12-27T22:24:17.000Z,"@lluis_acosta @Repsol @miguelmg11390 Y este otro enlace

https://t.co/B2dGRbX4sQ"
4,2021-12-27T22:23:22.000Z,"@lluis_acosta @Repsol Os interesa mucho conocer a este buen hombre y sus tutoriales @miguelmg11390 

https://t.co/6q0fW6Npzd"
5,2021-12-27T22:03:07.000Z,@hipercor @elcorteingles @VECI_Esp @AttCliente_VECI @viajescrf @CarrefourES @alcampo @CocaCola_es @pepsi @PepsiMax_Es @MAPFRE @MAPFRE_ES @Repsol @BP_plc @Shell @Toyota_Esp @ToyotaPrensa @ToyotaMotorCorp @Fundanone @danonecanarias @danone_es @RAHNJuanArias @AriasRahn
6,2021-12-27T21:47:38.000Z,"@Monralina @piehablador @Meri_Pani @Repsol El truco no es otro más que este: no consumir ➕ del 30% respecto al mismo periodo del año anterior. La horquilla es considerable. Pagar 900€ de compensación me parece una burrada. Ah y aquí no hay truco puesto que ya te lo advierten en cada factura.
👇👇👇👇👇👇👇 https://t.co/IeQ0iH7m7U"
7,2021-12-27T21:39:47.000Z,"@Monralina @FrankDarabont94 @Meri_Pani @Repsol Yo tengo precio fijo. A ver para todo ahorro hay que estudiarlo. Hay que saber cuándo compran luz las comercializadoras,sacarles buen precio ... Lógicamente si te interesa ahorrar. Si 30 euros al mes para ti no es nada perfecto. 360 al año me paga el seguro del coche"
8,2021-12-27T21:35:10.000Z,@guardiacivil @Repsol Uno de los mejores anuncios de Navidad?
9,2021-12-27T21:34:15.000Z,"RT @guardiacivil: Rescatamos este bonito vídeo de @Repsol 
Felices fiestas.
Adopta un animal con responsabilidad. https://t.co/LdqWtxWlLk"
10,2021-12-27T21:27:40.000Z,"@Repsol Felices fiestas , aunque ya les salude hoy al repostar en el surtidor / atraco."
11,2021-12-27T21:18:29.000Z,"@FrankDarabont94 @piehablador @Meri_Pani @Repsol Es posible pagar esa cantidad durante unos meses...pero tienen truco las tarifas planas, se hacen en base a un estudio que pocas veces coincide con la realidad, por tanto hay regularización si o si, y conozco varios casos de pagar más de 900€ en una factura para compensar..."
12,2021-12-27T20:30:03.000Z,@FrankDarabont94 @piehablador @Meri_Pani @Repsol Cuéntanos a fin de año cuando hecho cuentas Repsol
13,2021-12-27T20:00:27.000Z,"RT @Repsol: En una de nuestras estaciones de servicio hemos tenido una visita muy especial. @raquelmerono,@_marcsala y @mbarreiro_tve, tuvi…"
