,Fecha,Texto
0,2022-01-25T02:07:11.000Z,@danielyovera @Repsol https://t.co/LzAcufdTiZ
1,2022-01-25T02:07:10.000Z,RT @Pelucona_1970: @LaSalitadelSin @Repsol Increíble
2,2022-01-25T02:07:07.000Z,@RoyerAtamirano @Repsol Es lo minimo q debería hacer
3,2022-01-25T02:07:07.000Z,"RT @LaSalitadelSin: 🔴 Petipán César Acuña, acaba de pronunciarse sobre la empresa @Repsol. ¿Qué pasó?  Recién despiertan y el mismo día: Ke…"
4,2022-01-25T02:07:06.000Z,@HDeSotoPeru @Repsol Después de dos semanas recién te pronuncias? estuviste conversando y pidiendo permisos  para publicar? Coincidencia que Keiko tambien se pronuncie tardíamente.
5,2022-01-25T02:06:53.000Z,"RT @Oceana_Peru: #ContenidoSensible Un gato marino o chungungo, especie en peligro de extinción, sufre los estragos de la contaminación del…"
6,2022-01-25T02:06:34.000Z,"RT @ConvocaPe: 🛢️ PESCADORES DE SÓLO 30 EMBARCACIONES FUERON CONTRATADOS POR SERVICE PARA LIMPIAR DERRAME DE @Repsol ▶ Raúl Llacua, abogado…"
7,2022-01-25T02:06:21.000Z,"RT @LaSalitadelSin: 🔴 Petipán César Acuña, acaba de pronunciarse sobre la empresa @Repsol. ¿Qué pasó?  Recién despiertan y el mismo día: Ke…"
8,2022-01-25T02:06:19.000Z,"RT @Oceana_Peru: #ContenidoSensible Un gato marino o chungungo, especie en peligro de extinción, sufre los estragos de la contaminación del…"
9,2022-01-25T02:06:12.000Z,"RT @Oceana_Peru: #ContenidoSensible Un gato marino o chungungo, especie en peligro de extinción, sufre los estragos de la contaminación del…"
10,2022-01-25T02:05:52.000Z,RT @LaSalitadelSin: 🔴 #LOÚLTIMO | Fiscalía informa que  OSINERGMIN se NEGÓ a entregar informe sobre derrame de petróleo de empresa @REPSOL.…
11,2022-01-25T02:05:48.000Z,"RT @achahuasoncco: @LaSalitadelSin @Repsol En el Congreso se va a jugar algo con Repsol.

Sabiendo que los ""aliados"" de la segunda vuelta n…"
12,2022-01-25T02:05:44.000Z,"RT @LaSalitadelSin: 🔴 Petipán César Acuña, acaba de pronunciarse sobre la empresa @Repsol. ¿Qué pasó?  Recién despiertan y el mismo día: Ke…"
13,2022-01-25T02:05:35.000Z,"RT @LaSalitadelSin: ""Ya salió mi papi @Repsol, ahora sí me pronunciaré""  

¡9 DÍAS después! https://t.co/lh1jATOecv"
14,2022-01-25T02:05:12.000Z,RT @danielyovera: ¿Los señores congresistas -en especial quienes suelen evocar la defensa del Mar de Grau- impulsarán la creación de una co…
15,2022-01-25T02:05:11.000Z,"RT @WaykaPeru: Si has pensado en donar cabello para limpiar el #CrimenEcológico por derrame de petróleo de @Repsol, quizás debas pensarlo d…"
16,2022-01-25T02:05:02.000Z,RT @LaSalitadelSin: 🔴 #LOÚLTIMO | Fiscalía informa que  OSINERGMIN se NEGÓ a entregar informe sobre derrame de petróleo de empresa @REPSOL.…
17,2022-01-25T02:04:45.000Z,"@RuthLuqueIbarra @bancadaJP @pcmperu @Repsol @juralde @jfowks @Agencia_Andina @Politica_LR NO SOMOS COMUNISTAS.LOS CORRUPTOS
SAQUEADORES DE LAS RIQUEZAS DEL PUEBLO ESTAN PLAGADOS EN TODAS LAS ENTIDADES DEL ESTADO Y MINISTERIOS NIDO DE FUJIAPRISTAS DESDE HACE MAS DE 30 AÑOS, AHORA NOS ROBAN EL DERECHO DE TENER UNA NUEVA CONSTITUCION. DICTADORES, DESPOTAS Y CORRUPTOS. https://t.co/Ji7EauSiYH"
18,2022-01-25T02:04:41.000Z,RT @fatimatv: Lamentable el presidente de @Repsol sigue sin asumir responsabilidad y la quiere pegar de canchero todavía.
19,2022-01-25T02:03:51.000Z,"RT @Oceana_Peru: #ContenidoSensible Un gato marino o chungungo, especie en peligro de extinción, sufre los estragos de la contaminación del…"
20,2022-01-25T02:03:48.000Z,@HDeSotoPeru @Repsol despertaste? como keiko...q rico dormir 3 dias seguidos..
21,2022-01-25T02:03:45.000Z,RT @dasainajo7: @ConsejosEsquina @carlosfrile @LaSalitadelSin @Repsol @FiscaliaPeru @OSINERGMIN @OSIPTEL @ositranperu @IndecopiOficial No s…
22,2022-01-25T02:03:33.000Z,"RT @LaSalitadelSin: 🔴 Petipán César Acuña, acaba de pronunciarse sobre la empresa @Repsol. ¿Qué pasó?  Recién despiertan y el mismo día: Ke…"
23,2022-01-25T02:03:24.000Z,RT @RoyerAtamirano: Gobierno debe cancelar concesión de la Pampilla a @Repsol y que paguen tdos ls daños ocasionados https://t.co/lBPwQIFz4m
24,2022-01-25T02:03:23.000Z,#RepsolHazteCargo #RepsolAsesinoEcologico #RepsolEcocida #RepsolfueraDelPeru #Repsolacción @naval_peru @Alm_Montoya @Repsol https://t.co/F7yyCRfWuz
25,2022-01-25T02:03:05.000Z,"RT @LaSalitadelSin: Y así es como Canal 2 @Latina_pe quiere seguir lavándole la CARA a los sinvergüenzas de @Repsol, en vez de exigir TOTAL…"
26,2022-01-25T02:03:03.000Z,"RT @SindicatosPetro: #AlertaSindical Los Sindicatos de @petroperu_sa enviamos una carta a la Premier @pcmperu, @MirtyVas, ingresada por Mes…"
27,2022-01-25T02:03:02.000Z,"RT @Oceana_Peru: #ContenidoSensible Un gato marino o chungungo, especie en peligro de extinción, sufre los estragos de la contaminación del…"
28,2022-01-25T02:02:48.000Z,@Oceana_Peru @Repsol @MinamPeru @OEFAperu @SERNANP @SerforPeru Y llegó a la islaSan Lorenzo?
29,2022-01-25T02:02:35.000Z,"RT @kisabellasoto: En Chancay, la situación es crítica. Los pescadores no sarpan hace 1 semana, todos los restaurantes están cerrados y con…"
