,Fecha,Texto
0,2021-12-19T02:06:07.000Z,@MyWaylet @pavellons @Repsol @GuiaRepsol @HuaweiMobileESP 🥩🍄🍟 Filete con setas y patatas. #LivingLaVidaWaylet @Nazaret0021
1,2021-12-19T01:39:48.000Z,"RT @lajornadaonline: Alza histórica en el precio de la luz en #España

Especulación de mayoristas.
@iberdrola y @Repsol tienen en vilo a 18…"
2,2021-12-19T01:31:22.000Z,RT @Repsol: Ven a Repsol y con Waylet podrás conseguir al instante uno de los más de 200.000 premios que regalamos por repostar.
3,2021-12-19T00:50:43.000Z,RT @UniversidadxC: Todas estas grandes empresas como @repsol usan las #renovables de greenwashing Es imposible apoyarlas firmemente y en el…
4,2021-12-19T00:50:00.000Z,RT @UniversidadxC: Todas estas grandes empresas como @repsol usan las #renovables de greenwashing Es imposible apoyarlas firmemente y en el…
5,2021-12-19T00:47:03.000Z,RT @enri_vazquez: @Jfdezgo90 @RubenSanchezTW @iberdrola @Repsol @Endesa Cuidado que el doctor Ruben no haga con sus mentiras que gobierne l…
6,2021-12-19T00:42:47.000Z,"@MyWaylet @pavellons @Repsol @GuiaRepsol @HuaweiMobileESP #LivingLaVidaWaylet  
👩‍🍳🍷🍝🍮🫖     Con un vino, pasta, flan y un te 
@Soniablanco1990"
7,2021-12-19T00:25:38.000Z,"RT @Repsol: Hay gestos que nos mueven y, cuando sumamos nuestras energías, ocurren cosas maravillosas. ¡Felices fiestas!"
8,2021-12-18T23:23:53.000Z,"RT @lajornadaonline: Alza histórica en el precio de la luz en #España

Especulación de mayoristas.
@iberdrola y @Repsol tienen en vilo a 18…"
9,2021-12-18T23:23:34.000Z,@lajornadaonline @iberdrola @Repsol Y aquí de llorones por las tarifas de CFE !! Que impone la secretaría de energía no CFE.
10,2021-12-18T23:08:58.000Z,"RT @lajornadaonline: Alza histórica en el precio de la luz en #España

Especulación de mayoristas.
@iberdrola y @Repsol tienen en vilo a 18…"
11,2021-12-18T22:33:49.000Z,RT @enri_vazquez: @Jfdezgo90 @RubenSanchezTW @iberdrola @Repsol @Endesa Cuidado que el doctor Ruben no haga con sus mentiras que gobierne l…
12,2021-12-18T22:20:16.000Z,RT @enri_vazquez: @Jfdezgo90 @RubenSanchezTW @iberdrola @Repsol @Endesa Cuidado que el doctor Ruben no haga con sus mentiras que gobierne l…
13,2021-12-18T22:20:10.000Z,RT @Jfdezgo90: @RubenSanchezTW O se le planta cara desde las instituciones a las eléctricas o seguiremos asistiendo diariamente al robo por…
14,2021-12-18T22:19:55.000Z,@MyWaylet @pavellons @Repsol @GuiaRepsol @HuaweiMobileESP 🥘🦞 Un buen arroz con bogavante junto a @CristinaYaez6
15,2021-12-18T22:06:58.000Z,@lajornadaonline @iberdrola @Repsol Preocúpate por los mexicanos que estamos peores ..
16,2021-12-18T22:05:18.000Z,"@Iberia_fr @Repsol @aena @petronor Bonjour @Iberia_fr depuis Février, je n’ai pu embarquer sur un de vos vols suite à un test Covid positif qui m’a empêcher de voyager selon vos règles établies. 
A ce jour, aucun remboursement malgré mes relances, cette compagnie ne respecte pas les et n’est là que pour s’enrichir"
17,2021-12-18T21:46:27.000Z,@MyWaylet @pavellons @Repsol @GuiaRepsol @HuaweiMobileESP Me gusta el arroz 3 delicias 🍚😋 y el flan de huevo🍮 @hacebambam
18,2021-12-18T21:33:10.000Z,"RT @LaJornada: Alza histórica en el precio de la luz en #España

Especulación de mayoristas.
@iberdrola y @Repsol tienen en vilo a 18 millo…"
19,2021-12-18T21:31:48.000Z,RT @bocazar2: @javyvy @Repsol @urjcsomos @UniCienciaSomos La sombra negra que da el ciprés es alargada ...
20,2021-12-18T21:31:42.000Z,"RT @javyvy: Es indecente que a la mayor contaminante del país @Repsol se le permita entrar a ""formar"" sobre emergencia climática y ODS a un…"
21,2021-12-18T21:09:18.000Z,"Imparable, la factura de la luz en #España

@Iberdrola y @Repsol tienen en vilo a 18 millones de hogares https://t.co/2DFNARUd6P"
22,2021-12-18T20:39:19.000Z,"No sé pq tantes lluminàries per les @DecennalsValls si tenim això que ens il•lumina des de la @repsol o @DowIberica, que segons ens diuen que qui contaminen són els cotxes https://t.co/g5vskhev7a"
23,2021-12-18T20:30:18.000Z,RT @AutPortValencia: Celebramos este nuevo CMA CGM propulsado con GNL. En Valenciaport ya prestan servicio dos grandes suministradores de g…
24,2021-12-18T20:29:23.000Z,RT @UniversidadxC: La sección @urjcsomos @UniCienciaSomos requiere anular el Convenio de fornación con la contaminante @repsol. Si en @ESCE…
25,2021-12-18T20:28:26.000Z,"RT @UniversidadxC: Todas estas grandes empresas tipo @Repsol @ferrovial empresas que usan las #Renovables
 de #greenwashing. Es imposible q…"
26,2021-12-18T20:18:42.000Z,Hola @Repsol ¿Te gusta? https://t.co/K3tnAe3KBE
27,2021-12-18T20:13:37.000Z,@MyWaylet @pavellons @Repsol @GuiaRepsol @HuaweiMobileESP #LivingLaVidaWaylet  🍚🦑⚫️🧄☁️ (arroz negro con alioli) @AJesus82
28,2021-12-18T20:13:16.000Z,Gran jornada de regata hoy en Portosín con la celebración del I Campeonato Social - Trofeo ⁦@Repsol⁩ https://t.co/yOjDyRe3Eu
29,2021-12-18T19:35:35.000Z,"RT @UniversidadxC: @FernandoVallada Fernando, da el paso y niegate a seguir haciendo #marketingverde de @repsol en medios y en ñ @urjc, com…"
30,2021-12-18T19:35:33.000Z,"RT @UniversidadxC: @FernandoVallada Fernando, da el paso y niegate a seguir haciendo #marketingverde de @repsol en medios y en ñ @urjc, com…"
31,2021-12-18T19:35:28.000Z,"RT @UniversidadxC: @FernandoVallada Fernando, da el paso y niegate a seguir haciendo #marketingverde de @repsol en medios y en ñ @urjc, com…"
32,2021-12-18T19:32:27.000Z,@MyWaylet @pavellons @Repsol @GuiaRepsol @HuaweiMobileESP Pues unas 🍻 y una 🥘 no estaría nada mal para empezar el año acompañado de @ChivatoTaxi
33,2021-12-18T19:29:12.000Z,"RT @LaJornada: Alza histórica en el precio de la luz en #España

Especulación de mayoristas.
@iberdrola y @Repsol tienen en vilo a 18 millo…"
34,2021-12-18T19:14:31.000Z,RT @AutPortValencia: Celebramos este nuevo CMA CGM propulsado con GNL. En Valenciaport ya prestan servicio dos grandes suministradores de g…
35,2021-12-18T19:09:46.000Z,"RT @LaJornada: Alza histórica en el precio de la luz en #España

Especulación de mayoristas.
@iberdrola y @Repsol tienen en vilo a 18 millo…"
36,2021-12-18T19:09:34.000Z,"Todas estas grandes empresas tipo @Repsol @ferrovial empresas que usan las #Renovables
 de #greenwashing. Es imposible que las apoyen firmemente y en el tiempo corto que ahora se necesita porque va contra sus otros negocios. Ministros @CienciaGob @UniversidadGob @PSOE @PODEMOS"
37,2021-12-18T18:57:09.000Z,"@Jfdezgo90 @RubenSanchezTW @iberdrola @Repsol @Endesa Cuidado que el doctor Ruben no haga con sus mentiras que gobierne la extrema derechas ,en Francia electricidad pública https://t.co/SVQNQQEtvh"
38,2021-12-18T18:28:21.000Z,"RT @LaJornada: Alza histórica en el precio de la luz en #España

Especulación de mayoristas.
@iberdrola y @Repsol tienen en vilo a 18 millo…"
39,2021-12-18T18:27:53.000Z,"RT @lajornadaonline: Alza histórica en el precio de la luz en #España

Especulación de mayoristas.
@iberdrola y @Repsol tienen en vilo a 18…"
40,2021-12-18T18:27:50.000Z,"RT @lajornadaonline: Alza histórica en el precio de la luz en #España

Especulación de mayoristas.
@iberdrola y @Repsol tienen en vilo a 18…"
41,2021-12-18T18:24:10.000Z,@lajornadaonline @iberdrola @Repsol *como pago por sobornos.
42,2021-12-18T18:15:33.000Z,"RT @LaJornada: Alza histórica en el precio de la luz en #España

Especulación de mayoristas.
@iberdrola y @Repsol tienen en vilo a 18 millo…"
43,2021-12-18T17:55:12.000Z,"Celebramos este nuevo CMA CGM propulsado con GNL. En Valenciaport ya prestan servicio dos grandes suministradores de gas natural licuado.

@cmacgm @GisDepot @MolgasEnergia @Repsol @Naturgy @Endesa @Iberdrola_En @mitecogob @mitmagob @AjuntamentVLC https://t.co/BPcf7aXulB"
44,2021-12-18T17:54:46.000Z,"RT @UniversidadxC: @FernandoVallada Fernando, da el paso y niegate a seguir haciendo #marketingverde de @repsol en medios y en ñ @urjc, com…"
45,2021-12-18T17:53:14.000Z,"RT @lajornadaonline: Alza histórica en el precio de la luz en #España

Especulación de mayoristas.
@iberdrola y @Repsol tienen en vilo a 18…"
46,2021-12-18T17:51:30.000Z,"RT @LaJornada: Alza histórica en el precio de la luz en #España

Especulación de mayoristas.
@iberdrola y @Repsol tienen en vilo a 18 millo…"
47,2021-12-18T17:47:07.000Z,"RT @LaJornada: Alza histórica en el precio de la luz en #España

Especulación de mayoristas.
@iberdrola y @Repsol tienen en vilo a 18 millo…"
48,2021-12-18T17:46:45.000Z,@RubenSanchezTW O se le planta cara desde las instituciones a las eléctricas o seguiremos asistiendo diariamente al robo por parte de @iberdrola @Repsol o @Endesa y es una realidad que sabemos que existe.
49,2021-12-18T17:46:25.000Z,"RT @lajornadaonline: Alza histórica en el precio de la luz en #España

Especulación de mayoristas.
@iberdrola y @Repsol tienen en vilo a 18…"
50,2021-12-18T17:45:25.000Z,RT @UniversidadxC: @FernandoVallada El paso para cambiar el #Marketingverde inoculado en la política de #sostenibilidad en universidad y en…
51,2021-12-18T17:35:39.000Z,@lajornadaonline @iberdrola @Repsol Jajajaja por pendejos
52,2021-12-18T17:35:16.000Z,@MyWaylet @pavellons @Repsol @GuiaRepsol @HuaweiMobileESP 🍗🍗🧅🥘🍽🍚paella de pollo @13Brotons
53,2021-12-18T17:33:27.000Z,"RT @lajornadaonline: Alza histórica en el precio de la luz en #España

Especulación de mayoristas.
@iberdrola y @Repsol tienen en vilo a 18…"
54,2021-12-18T17:31:35.000Z,"RT @lajornadaonline: Alza histórica en el precio de la luz en #España

Especulación de mayoristas.
@iberdrola y @Repsol tienen en vilo a 18…"
55,2021-12-18T17:31:32.000Z,"RT @LaJornada: Alza histórica en el precio de la luz en #España

Especulación de mayoristas.
@iberdrola y @Repsol tienen en vilo a 18 millo…"
56,2021-12-18T17:31:30.000Z,@MyWaylet @pavellons @Repsol @GuiaRepsol @HuaweiMobileESP 🍱🍣Sushi #ralestornell
57,2021-12-18T17:22:16.000Z,@mouriz 🧐🤔 Me falta una para completar el decálogo. Será que consideran que @Repsol vale x 2 😉😜😂
58,2021-12-18T17:21:00.000Z,"RT @lajornadaonline: Alza histórica en el precio de la luz en #España

Especulación de mayoristas.
@iberdrola y @Repsol tienen en vilo a 18…"
59,2021-12-18T17:13:01.000Z,"@lajornadaonline @iberdrola @Repsol Cuanta lana de esos cobros irá a dar a los bolsillos de los rabiosos opositores de la reforma eléctrica en México como pago por soberanos?
Esos Iberosferos son unos corruptos y unos bandidos!"
60,2021-12-18T17:12:49.000Z,"@lajornadaonline @iberdrola @Repsol Por eso en México, la #ReformaEléctricaVa"
61,2021-12-18T17:09:06.000Z,"RT @lajornadaonline: Alza histórica en el precio de la luz en #España

Especulación de mayoristas.
@iberdrola y @Repsol tienen en vilo a 18…"
62,2021-12-18T17:06:23.000Z,"RT @lajornadaonline: Alza histórica en el precio de la luz en #España

Especulación de mayoristas.
@iberdrola y @Repsol tienen en vilo a 18…"
63,2021-12-18T17:05:43.000Z,"RT @LaJornada: Alza histórica en el precio de la luz en #España

Especulación de mayoristas.
@iberdrola y @Repsol tienen en vilo a 18 millo…"
64,2021-12-18T17:04:19.000Z,"RT @lajornadaonline: Alza histórica en el precio de la luz en #España

Especulación de mayoristas.
@iberdrola y @Repsol tienen en vilo a 18…"
65,2021-12-18T16:59:44.000Z,"RT @lajornadaonline: Alza histórica en el precio de la luz en #España

Especulación de mayoristas.
@iberdrola y @Repsol tienen en vilo a 18…"
66,2021-12-18T16:54:59.000Z,"RT @LaJornada: Alza histórica en el precio de la luz en #España

Especulación de mayoristas.
@iberdrola y @Repsol tienen en vilo a 18 millo…"
67,2021-12-18T16:53:50.000Z,"RT @LaJornada: Alza histórica en el precio de la luz en #España

Especulación de mayoristas.
@iberdrola y @Repsol tienen en vilo a 18 millo…"
68,2021-12-18T16:53:41.000Z,"RT @lajornadaonline: Alza histórica en el precio de la luz en #España

Especulación de mayoristas.
@iberdrola y @Repsol tienen en vilo a 18…"
69,2021-12-18T16:53:03.000Z,"RT @lajornadaonline: Alza histórica en el precio de la luz en #España

Especulación de mayoristas.
@iberdrola y @Repsol tienen en vilo a 18…"
70,2021-12-18T16:52:50.000Z,"RT @lajornadaonline: Alza histórica en el precio de la luz en #España

Especulación de mayoristas.
@iberdrola y @Repsol tienen en vilo a 18…"
71,2021-12-18T16:51:52.000Z,"RT @LaJornada: Alza histórica en el precio de la luz en #España

Especulación de mayoristas.
@iberdrola y @Repsol tienen en vilo a 18 millo…"
72,2021-12-18T16:50:00.000Z,"Alza histórica en el precio de la luz en #España

Especulación de mayoristas.
@iberdrola y @Repsol tienen en vilo a 18 millones de hogares.
Hasta 300 euros por megavatio hora (MWh) pagaron en el país esta semana.
https://t.co/xaxHixsgk2 https://t.co/syEbFkGTOe"
73,2021-12-18T16:49:46.000Z,"RT @Alvisepf: -El ex-director de Información de @SanchezCastejon (Alberto Pozas) imputado por espionaje.

-Los ex-jefes de seguridad de @Re…"
74,2021-12-18T16:48:59.000Z,"RT @lajornadaonline: Alza histórica en el precio de la luz en #España

Especulación de mayoristas.
@iberdrola y @Repsol tienen en vilo a 18…"
75,2021-12-18T16:48:39.000Z,@lajornadaonline @iberdrola @Repsol Y ASI SE VERA EN MEXICO ... ESPEREMOS QUE NO PUES TENEMOS A UN EXPERTO EN LA TITULARIDAD DE DICHA SECRETARIA ... JAJAJA
76,2021-12-18T16:48:12.000Z,"RT @lajornadaonline: Alza histórica en el precio de la luz en #España

Especulación de mayoristas.
@iberdrola y @Repsol tienen en vilo a 18…"
77,2021-12-18T16:47:42.000Z,"RT @lajornadaonline: Alza histórica en el precio de la luz en #España

Especulación de mayoristas.
@iberdrola y @Repsol tienen en vilo a 18…"
78,2021-12-18T16:46:51.000Z,"RT @lajornadaonline: Alza histórica en el precio de la luz en #España

Especulación de mayoristas.
@iberdrola y @Repsol tienen en vilo a 18…"
79,2021-12-18T16:46:37.000Z,"@lajornadaonline @iberdrola @Repsol Y muchos se encabronan por el rescate de la @CFEmx   
Al 🌶️ estamos en la gloria!"
80,2021-12-18T16:45:40.000Z,"RT @lajornadaonline: Alza histórica en el precio de la luz en #España

Especulación de mayoristas.
@iberdrola y @Repsol tienen en vilo a 18…"
81,2021-12-18T16:43:57.000Z,"RT @lajornadaonline: Alza histórica en el precio de la luz en #España

Especulación de mayoristas.
@iberdrola y @Repsol tienen en vilo a 18…"
82,2021-12-18T16:42:21.000Z,"RT @lajornadaonline: Alza histórica en el precio de la luz en #España

Especulación de mayoristas.
@iberdrola y @Repsol tienen en vilo a 18…"
83,2021-12-18T16:41:54.000Z,"RT @lajornadaonline: Alza histórica en el precio de la luz en #España

Especulación de mayoristas.
@iberdrola y @Repsol tienen en vilo a 18…"
84,2021-12-18T16:41:30.000Z,"RT @lajornadaonline: Alza histórica en el precio de la luz en #España

Especulación de mayoristas.
@iberdrola y @Repsol tienen en vilo a 18…"
85,2021-12-18T16:40:54.000Z,"RT @lajornadaonline: Alza histórica en el precio de la luz en #España

Especulación de mayoristas.
@iberdrola y @Repsol tienen en vilo a 18…"
86,2021-12-18T16:40:26.000Z,"RT @lajornadaonline: Alza histórica en el precio de la luz en #España

Especulación de mayoristas.
@iberdrola y @Repsol tienen en vilo a 18…"
87,2021-12-18T16:40:22.000Z,"RT @lajornadaonline: Alza histórica en el precio de la luz en #España

Especulación de mayoristas.
@iberdrola y @Repsol tienen en vilo a 18…"
88,2021-12-18T16:40:00.000Z,"Alza histórica en el precio de la luz en #España

Especulación de mayoristas.
@iberdrola y @Repsol tienen en vilo a 18 millones de hogares.
Hasta 300 euros por megavatio hora (MWh) pagaron en el país esta semana.
https://t.co/EzEgCjt7LU https://t.co/ShpBvkibTH"
89,2021-12-18T16:33:18.000Z,"Ahora es imposible usar la app @MyWaylet he intentado comprar un ticket de autolavado y no he conseguido encontrarlo y aseguró que no tengo problemas con la informática. No se pq se cambia algo q funciona y va bien @Repsol 
#ComoEmpeorarUnaApp #ComoPerderClientes #waylet #repsol"
90,2021-12-18T16:23:34.000Z,@MyWaylet @pavellons @Repsol @GuiaRepsol @HuaweiMobileESP 🥣🦐🦀🐟🌶️ Sopa de mariscos y pescado picante #LivingLaVidaWaylet @lilBIG94
91,2021-12-18T16:07:31.000Z,@slcuervo @EasyChargerES Pasate por los @MyWaylet @Repsol a dejarte 100€ tratando de cargarlo https://t.co/QWOALV57Ei
92,2021-12-18T16:04:24.000Z,@MyWaylet @pavellons @Repsol @GuiaRepsol @HuaweiMobileESP 🐟🥘🍷🤤 bacalao al pil pil y vino Rioja con mi amigo Jesús PEDRUEZA
93,2021-12-18T15:55:25.000Z,"@FernandoVallada Fernando, da el paso y niegate a seguir haciendo #marketingverde de @repsol en medios y en ñ @urjc, como te piden @UniCienciaSomos No es un ataque ni mucho menos, es apelar a tu integridad como científico y #pdi de @ESCET_URJC Hay muchas empresas de renovables"
94,2021-12-18T15:54:19.000Z,"Aviso para navegantes que caen en la red. Aunque cobran por el servicio de asistencia @Repsol gas, si les llamas, ni caso. Desde el martes esperando ...y no tienen culpa. La culpa del cliente por contratar con empresa que no está ni se la espera. @facua @consumidores @consumogob"
95,2021-12-18T15:51:08.000Z,"RT @Repsol: Hay gestos que nos mueven y, cuando sumamos nuestras energías, ocurren cosas maravillosas. ¡Felices fiestas!"
96,2021-12-18T15:50:45.000Z,RT @UniversidadxC: @FernandoVallada El paso para cambiar el #Marketingverde inoculado en la política de #sostenibilidad en universidad y en…
97,2021-12-18T15:50:35.000Z,RT @UniversidadxC: @FernandoVallada El paso para cambiar el #Marketingverde inoculado en la política de #sostenibilidad en universidad y en…
98,2021-12-18T15:50:28.000Z,RT @UniversidadxC: @FernandoVallada El paso para cambiar el #Marketingverde inoculado en la política de #sostenibilidad en universidad y en…
99,2021-12-18T15:23:06.000Z,"@FernandoVallada El paso para cambiar el #Marketingverde inoculado en la política de #sostenibilidad en universidad y en @csic, incluso colaborando en #formación con empresas contaminantes como @repsol en @urjc, (hay más universidades), han de hacerlo los responsables, los #PDI https://t.co/7MGiuEdgor"
