,Fecha,Texto
0,2022-04-15T03:00:49.000Z,"RT @Oceana_Peru: #URGENTE @OEFAperu adivierte que @Repsol está mezclando arena limpia con arena contaminada por el derrame de petróleo, com…"
1,2022-04-15T02:44:57.000Z,"RT @Oceana_Peru: #URGENTE @OEFAperu adivierte que @Repsol está mezclando arena limpia con arena contaminada por el derrame de petróleo, com…"
2,2022-04-15T02:39:56.000Z,"RT @Oceana_Peru: #URGENTE @OEFAperu adivierte que @Repsol está mezclando arena limpia con arena contaminada por el derrame de petróleo, com…"
3,2022-04-15T02:38:41.000Z,"RT @Oceana_Peru: #URGENTE @OEFAperu adivierte que @Repsol está mezclando arena limpia con arena contaminada por el derrame de petróleo, com…"
4,2022-04-15T02:35:01.000Z,@CarolMora86 @Repsol @PedroCastilloTe Un ejemplo es Volcan. No se le cobraron las multas por daños ambientales. Así que es la empresa y gobiernos.
5,2022-04-15T02:31:54.000Z,"RT @Oceana_Peru: #URGENTE @OEFAperu adivierte que @Repsol está mezclando arena limpia con arena contaminada por el derrame de petróleo, com…"
6,2022-04-15T02:31:40.000Z,"RT @Oceana_Peru: #URGENTE @OEFAperu adivierte que @Repsol está mezclando arena limpia con arena contaminada por el derrame de petróleo, com…"
7,2022-04-15T02:27:31.000Z,"RT @Oceana_Peru: #URGENTE @OEFAperu adivierte que @Repsol está mezclando arena limpia con arena contaminada por el derrame de petróleo, com…"
8,2022-04-15T02:24:41.000Z,"RT @Oceana_Peru: #URGENTE @OEFAperu adivierte que @Repsol está mezclando arena limpia con arena contaminada por el derrame de petróleo, com…"
9,2022-04-15T02:16:37.000Z,"RT @Oceana_Peru: #URGENTE @OEFAperu adivierte que @Repsol está mezclando arena limpia con arena contaminada por el derrame de petróleo, com…"
10,2022-04-15T02:15:04.000Z,@Oceana_Peru @OEFAperu @Repsol Y no hay castigo por ese delito?
11,2022-04-15T02:08:03.000Z,"RT @Oceana_Peru: #URGENTE @OEFAperu adivierte que @Repsol está mezclando arena limpia con arena contaminada por el derrame de petróleo, com…"
12,2022-04-15T02:07:20.000Z,"RT @Oceana_Peru: #URGENTE @OEFAperu adivierte que @Repsol está mezclando arena limpia con arena contaminada por el derrame de petróleo, com…"
13,2022-04-15T02:03:15.000Z,"RT @Oceana_Peru: #URGENTE @OEFAperu adivierte que @Repsol está mezclando arena limpia con arena contaminada por el derrame de petróleo, com…"
14,2022-04-15T02:02:09.000Z,"RT @Oceana_Peru: #URGENTE @OEFAperu adivierte que @Repsol está mezclando arena limpia con arena contaminada por el derrame de petróleo, com…"
15,2022-04-15T02:01:17.000Z,"RT @Oceana_Peru: #URGENTE @OEFAperu adivierte que @Repsol está mezclando arena limpia con arena contaminada por el derrame de petróleo, com…"
16,2022-04-15T01:59:18.000Z,"RT @Oceana_Peru: #URGENTE @OEFAperu adivierte que @Repsol está mezclando arena limpia con arena contaminada por el derrame de petróleo, com…"
17,2022-04-15T01:54:30.000Z,"RT @Oceana_Peru: #URGENTE @OEFAperu adivierte que @Repsol está mezclando arena limpia con arena contaminada por el derrame de petróleo, com…"
18,2022-04-15T01:45:35.000Z,"RT @Oceana_Peru: #URGENTE @OEFAperu adivierte que @Repsol está mezclando arena limpia con arena contaminada por el derrame de petróleo, com…"
19,2022-04-15T01:42:45.000Z,"RT @Oceana_Peru: #URGENTE @OEFAperu adivierte que @Repsol está mezclando arena limpia con arena contaminada por el derrame de petróleo, com…"
20,2022-04-15T01:40:37.000Z,"RT @Oceana_Peru: #URGENTE @OEFAperu adivierte que @Repsol está mezclando arena limpia con arena contaminada por el derrame de petróleo, com…"
21,2022-04-15T01:40:35.000Z,"RT @Oceana_Peru: #URGENTE @OEFAperu adivierte que @Repsol está mezclando arena limpia con arena contaminada por el derrame de petróleo, com…"
22,2022-04-15T01:36:49.000Z,"RT @Oceana_Peru: #URGENTE @OEFAperu adivierte que @Repsol está mezclando arena limpia con arena contaminada por el derrame de petróleo, com…"
23,2022-04-15T01:34:10.000Z,"RT @Oceana_Peru: #URGENTE @OEFAperu adivierte que @Repsol está mezclando arena limpia con arena contaminada por el derrame de petróleo, com…"
24,2022-04-15T01:26:45.000Z,"RT @Oceana_Peru: #URGENTE @OEFAperu adivierte que @Repsol está mezclando arena limpia con arena contaminada por el derrame de petróleo, com…"
25,2022-04-15T01:14:14.000Z,"RT @Oceana_Peru: #URGENTE @OEFAperu adivierte que @Repsol está mezclando arena limpia con arena contaminada por el derrame de petróleo, com…"
26,2022-04-15T01:13:29.000Z,"RT @Oceana_Peru: #URGENTE @OEFAperu adivierte que @Repsol está mezclando arena limpia con arena contaminada por el derrame de petróleo, com…"
27,2022-04-15T01:12:33.000Z,"RT @Oceana_Peru: #URGENTE @OEFAperu adivierte que @Repsol está mezclando arena limpia con arena contaminada por el derrame de petróleo, com…"
28,2022-04-15T01:12:04.000Z,"RT @Oceana_Peru: #URGENTE @OEFAperu adivierte que @Repsol está mezclando arena limpia con arena contaminada por el derrame de petróleo, com…"
29,2022-04-15T01:11:16.000Z,"RT @Oceana_Peru: #URGENTE @OEFAperu adivierte que @Repsol está mezclando arena limpia con arena contaminada por el derrame de petróleo, com…"
30,2022-04-15T01:08:14.000Z,"RT @Oceana_Peru: #URGENTE @OEFAperu adivierte que @Repsol está mezclando arena limpia con arena contaminada por el derrame de petróleo, com…"
31,2022-04-15T01:06:50.000Z,"RT @Oceana_Peru: #URGENTE @OEFAperu adivierte que @Repsol está mezclando arena limpia con arena contaminada por el derrame de petróleo, com…"
32,2022-04-15T00:59:55.000Z,"RT @Oceana_Peru: #URGENTE @OEFAperu adivierte que @Repsol está mezclando arena limpia con arena contaminada por el derrame de petróleo, com…"
33,2022-04-15T00:59:29.000Z,@Repsol @FundacionRepsol @repsol_peru https://t.co/3FTBkoDtgm
34,2022-04-15T00:57:50.000Z,"RT @Oceana_Peru: #URGENTE @OEFAperu adivierte que @Repsol está mezclando arena limpia con arena contaminada por el derrame de petróleo, com…"
35,2022-04-15T00:57:08.000Z,"RT @Oceana_Peru: #URGENTE @OEFAperu adivierte que @Repsol está mezclando arena limpia con arena contaminada por el derrame de petróleo, com…"
36,2022-04-15T00:56:15.000Z,"RT @Oceana_Peru: #URGENTE @OEFAperu adivierte que @Repsol está mezclando arena limpia con arena contaminada por el derrame de petróleo, com…"
37,2022-04-15T00:54:41.000Z,"@OEFAperu dictó medida administrativa a @Repsol, mediante la cual, ordena la paralización de acciones de mezcla de arena con petróleo y arena sin contaminar como método de limpieza para las playas que sufrieron el derrame el pasado 15 de enero.

https://t.co/x4iruQN4hJ"
38,2022-04-15T00:50:22.000Z,"RT @Oceana_Peru: #URGENTE @OEFAperu adivierte que @Repsol está mezclando arena limpia con arena contaminada por el derrame de petróleo, com…"
39,2022-04-15T00:50:18.000Z,"RT @Oceana_Peru: #URGENTE @OEFAperu adivierte que @Repsol está mezclando arena limpia con arena contaminada por el derrame de petróleo, com…"
40,2022-04-15T00:48:55.000Z,"RT @Oceana_Peru: #URGENTE @OEFAperu adivierte que @Repsol está mezclando arena limpia con arena contaminada por el derrame de petróleo, com…"
41,2022-04-15T00:48:52.000Z,"@OEFAperu dictó medida administrativa a @Repsol, mediante la cual, se ordena la paralización de acciones de mezcla de arena con #petróleo y arena sin contaminar como método de limpieza.

#RepsolHasteCargo #Ecocidio https://t.co/x4iruQN4hJ"
42,2022-04-15T00:47:50.000Z,"RT @Oceana_Peru: #URGENTE @OEFAperu adivierte que @Repsol está mezclando arena limpia con arena contaminada por el derrame de petróleo, com…"
43,2022-04-15T00:47:35.000Z,"RT @Oceana_Peru: #URGENTE @OEFAperu adivierte que @Repsol está mezclando arena limpia con arena contaminada por el derrame de petróleo, com…"
44,2022-04-15T00:45:13.000Z,"RT @CarolMora86: Ministro, las autoridades no generan los pasivos ambientales, lo hacen las empresas que gestionan mal sus proyectos, de he…"
45,2022-04-15T00:43:39.000Z,"RT @Oceana_Peru: #URGENTE @OEFAperu adivierte que @Repsol está mezclando arena limpia con arena contaminada por el derrame de petróleo, com…"
46,2022-04-15T00:39:31.000Z,"RT @Oceana_Peru: #URGENTE @OEFAperu adivierte que @Repsol está mezclando arena limpia con arena contaminada por el derrame de petróleo, com…"
47,2022-04-15T00:30:52.000Z,"RT @Oceana_Peru: #URGENTE @OEFAperu adivierte que @Repsol está mezclando arena limpia con arena contaminada por el derrame de petróleo, com…"
48,2022-04-15T00:28:36.000Z,"RT @Oceana_Peru: #URGENTE @OEFAperu adivierte que @Repsol está mezclando arena limpia con arena contaminada por el derrame de petróleo, com…"
49,2022-04-15T00:25:43.000Z,"RT @Ivan_Zea_5: @TrujiYo @LaSalitadelSin Jajajajaja pero sería bueno que @DeltaMdelta lo diga en su cara a los gerentes de @Repsol, en su n…"
50,2022-04-15T00:22:02.000Z,"RT @Oceana_Peru: #URGENTE @OEFAperu adivierte que @Repsol está mezclando arena limpia con arena contaminada por el derrame de petróleo, com…"
51,2022-04-15T00:19:53.000Z,"RT @IndesiaOrg: ¿Sabes cuál es la relación entre el uso de la #InteligenciaArtificial y el desarrollo sostenible? 🌱 @jcasadoq, miembro del…"
52,2022-04-15T00:19:52.000Z,"RT @IndesiaOrg: ¿Sabes cuál es la relación entre el uso de la #InteligenciaArtificial y el desarrollo sostenible? 🌱 @jcasadoq, miembro del…"
53,2022-04-15T00:19:47.000Z,"RT @IndesiaOrg: ¿Sabes cuál es la relación entre el uso de la #InteligenciaArtificial y el desarrollo sostenible? 🌱 @jcasadoq, miembro del…"
