,Fecha,Texto
0,2022-04-21T03:03:49.000Z,RT @PercyPersival: @sundigi4 @LilianaChavezO9 @congresoperu @Repsol Para el PERUANO LO DE MIYASHIRO ES MAS IMPORTANTE QUE LA TRAICION DEL C…
1,2022-04-21T03:03:32.000Z,"RT @sundigi4: Si ya te enteraste de las últimas infidelidades. Ahora, preocúpate por el combustible pues el @congresoperu acaba de darle 10…"
2,2022-04-21T03:03:19.000Z,@sundigi4 @congresoperu @Repsol A cuánto el Kg de congresista?
3,2022-04-21T03:03:17.000Z,"RT @sundigi4: Si ya te enteraste de las últimas infidelidades. Ahora, preocúpate por el combustible pues el @congresoperu acaba de darle 10…"
4,2022-04-21T03:00:27.000Z,"RT @sundigi4: Si ya te enteraste de las últimas infidelidades. Ahora, preocúpate por el combustible pues el @congresoperu acaba de darle 10…"
5,2022-04-21T02:58:53.000Z,"RT @sundigi4: Si ya te enteraste de las últimas infidelidades. Ahora, preocúpate por el combustible pues el @congresoperu acaba de darle 10…"
6,2022-04-21T02:58:14.000Z,RT @LuisL48356855: @sundigi4 @congresoperu @Repsol Como es posible esto?? El Congreso sabotea al país y a todos los peruanos!!! Y la gente…
7,2022-04-21T02:57:35.000Z,@sundigi4 @congresoperu @Repsol El congreso siempre mete la mano y los peruanos felices.
8,2022-04-21T02:57:32.000Z,"RT @sundigi4: Si ya te enteraste de las últimas infidelidades. Ahora, preocúpate por el combustible pues el @congresoperu acaba de darle 10…"
9,2022-04-21T02:56:08.000Z,"RT @sundigi4: Si ya te enteraste de las últimas infidelidades. Ahora, preocúpate por el combustible pues el @congresoperu acaba de darle 10…"
10,2022-04-21T02:55:19.000Z,"RT @sundigi4: Si ya te enteraste de las últimas infidelidades. Ahora, preocúpate por el combustible pues el @congresoperu acaba de darle 10…"
11,2022-04-21T02:55:12.000Z,"RT @sundigi4: Si ya te enteraste de las últimas infidelidades. Ahora, preocúpate por el combustible pues el @congresoperu acaba de darle 10…"
12,2022-04-21T02:55:10.000Z,"RT @sundigi4: Si ya te enteraste de las últimas infidelidades. Ahora, preocúpate por el combustible pues el @congresoperu acaba de darle 10…"
13,2022-04-21T02:55:03.000Z,"RT @sundigi4: Si ya te enteraste de las últimas infidelidades. Ahora, preocúpate por el combustible pues el @congresoperu acaba de darle 10…"
14,2022-04-21T02:54:51.000Z,"RT @sundigi4: Si ya te enteraste de las últimas infidelidades. Ahora, preocúpate por el combustible pues el @congresoperu acaba de darle 10…"
15,2022-04-21T02:54:25.000Z,"RT @sundigi4: Si ya te enteraste de las últimas infidelidades. Ahora, preocúpate por el combustible pues el @congresoperu acaba de darle 10…"
16,2022-04-21T02:54:21.000Z,"RT @sundigi4: Si ya te enteraste de las últimas infidelidades. Ahora, preocúpate por el combustible pues el @congresoperu acaba de darle 10…"
17,2022-04-21T02:53:45.000Z,"RT @sundigi4: Si ya te enteraste de las últimas infidelidades. Ahora, preocúpate por el combustible pues el @congresoperu acaba de darle 10…"
18,2022-04-21T02:53:16.000Z,@sundigi4 @LilianaChavezO9 @congresoperu @Repsol Para el PERUANO LO DE MIYASHIRO ES MAS IMPORTANTE QUE LA TRAICION DEL CONGRESO.... https://t.co/kgZZZoI0Yc
19,2022-04-21T02:53:12.000Z,"RT @sundigi4: Si ya te enteraste de las últimas infidelidades. Ahora, preocúpate por el combustible pues el @congresoperu acaba de darle 10…"
