,Fecha,Texto
0,2022-06-07T02:00:41.000Z,RT @Socodevi_Col: Junto a la embajada de Canadá compartimos experiencias y conocimientos dentro del marco del programa #AgroemprendeCacao e…
1,2022-06-07T00:59:24.000Z,RT @Socodevi_Col: Junto a la embajada de Canadá compartimos experiencias y conocimientos dentro del marco del programa #AgroemprendeCacao e…
2,2022-06-07T00:15:10.000Z,"@marioraulnegri deja de mentir, los activos de Vaca Muerta valen más que todo el PBI Argentino y fue parte de la reestatizacion de @YPFoficial aunque vos preferías a @Repsol https://t.co/QFbklkQMC9"
3,2022-06-07T00:08:43.000Z,"RT @Agencia_FARO: En medio de su fracaso en la «Cumbre de las Américas», #EEUU «autoriza» a @Repsol a volver a exportar desde #Venezuela.
¿…"
4,2022-06-06T23:54:13.000Z,"@Iberia_en @Repsol Still the worst company in the world 20 years straight. @Iberia_en in 2022, customer service is not luxury. Still not picking the phone … you are a joke."
5,2022-06-06T23:46:28.000Z,"Es muy difícil poner en el letrero que avisa la próxima estación de servicio en carreteras y autovias que dispone de GLP? Es un sin vivir sortear quien tiene y quien no! Y las aplicaciones no son la caña.
Tomen ejemplo de Francia!
@DGTes @Cepsa_ES @Repsol @GasCartago @Shell @galp https://t.co/9EOh8HEnM8"
6,2022-06-06T23:32:41.000Z,"RT @Enerclub: #Energeo22
Si no pudiste asistir a la presentación de #Energia y Geoestrategia 2022 @CECME_WEC te lo trae en 
🇪🇸https://t.co/…"
7,2022-06-06T23:00:07.000Z,"Abastece @Repsol sus primeros vuelos con biocombustible producido a partir de residuos

https://t.co/HF4aeJmoVX 

#alternativas #cambioclimático #industria #renovable #biocombustible #negocios #combustible"
8,2022-06-06T22:59:01.000Z,n-tv: Wahrscheinlich nur kleine Mengen - USA geben wohl venezolanisches Öl für Europa frei. Seit 2019 setzen die USA strengste internationale Sanktionen gegen Venezuela durch - die betreffen vor allem Ölexporte des rohstoffreichen Landes https://t.co/iRAEumo7XK @Repsol @eni
9,2022-06-06T22:34:13.000Z,"RT @Lausgarciaa: Seguid hundiendonos en la miseria, que no ha sido suficiente parece @Repsol @M_Presidencia @gobjccm https://t.co/zZbV5M3SKP"
10,2022-06-06T22:31:41.000Z,"Seguid hundiendonos en la miseria, que no ha sido suficiente parece @Repsol @M_Presidencia @gobjccm https://t.co/zZbV5M3SKP"
11,2022-06-06T22:28:53.000Z,"De Rusia a Venezuela y tiro porque me toca…a hacer negocios con países terceros corruptos, inestables y criminales…@Repsol inspirando al mundo https://t.co/LREwlfIyZW"
12,2022-06-06T22:24:18.000Z,"RT @Ceeict: PROGRAMA SMART I5.0 | RETOS REPSOL @Repsol VS Startups 🚀

Eres una #startup y te apasionan los retos⁉️

No pierdas la oportunid…"
13,2022-06-06T22:22:25.000Z,RT @WolffWaldo: A qué no saben quien era asesor de @Repsol la empresa que se quedó con el patrimonio energético del país a instancias de Né…
14,2022-06-06T22:07:28.000Z,"RT @Agencia_FARO: En medio de su fracaso en la «Cumbre de las Américas», #EEUU «autoriza» a @Repsol a volver a exportar desde #Venezuela.
¿…"
15,2022-06-06T21:54:48.000Z,@Susi_______ @Repsol Madre mía 😣 😣 😣 😣
16,2022-06-06T21:45:26.000Z,"Ésta es el ""regalo"" de @Repsol a mis padres jubilados, al acabarse el año de permanencia.
Sinvergüenzas https://t.co/mJgRB94Cc2"
17,2022-06-06T21:31:32.000Z,"RT @Agencia_FARO: En medio de su fracaso en la «Cumbre de las Américas», #EEUU «autoriza» a @Repsol a volver a exportar desde #Venezuela.
¿…"
18,2022-06-06T21:22:46.000Z,"RT @Ceeict: PROGRAMA SMART I5.0 | RETOS REPSOL @Repsol VS Startups 🚀

Eres una #startup y te apasionan los retos⁉️

No pierdas la oportunid…"
19,2022-06-06T20:48:56.000Z,"En medio de su fracaso en la «Cumbre de las Américas», #EEUU «autoriza» a @Repsol a volver a exportar desde #Venezuela.
¿Cómo puede el Gobierno de España consentir que EEUU se imponga a una empresa española?
Porque se trata de un Gobierno de ocupación. https://t.co/QHcD2KdDf3"
20,2022-06-06T20:39:22.000Z,#BMJCOMEX: O @StateDept dos EUA autorizou a exportação de petróleo venezuelano das empresas @Eni e @Repsol com destino à Europa a fim de remediar a falta do produto no mercado europeu após o embargo da #UE à #Rússia. +
21,2022-06-06T20:01:36.000Z,"#TúHacesATEB
EXPERIENCIAS EN APLICACIONES CON TÉCNICAS SOSTENIBLES

En el V #CAC2022, nuestros asociados Orsa y @Repsol expusieron sus experiencias en la aplicación de técnicas sostenibles con emulsión, en las carreteras de la Dip. Foral de @Gipuzkoa.

▶ https://t.co/Su0RVMjnVo https://t.co/nSBbhbOQAm"
22,2022-06-06T19:34:39.000Z,"RT @Enerclub: #Energeo22
Si no pudiste asistir a la presentación de #Energia y Geoestrategia 2022 @CECME_WEC te lo trae en 
🇪🇸https://t.co/…"
23,2022-06-06T19:24:30.000Z,"@GonzaloLopezHu1 @Repsol Todas las telefónicas, luz y gas son iguales…🥺🥺🥺🥺🆘🆘🆘🆘🆘"
