,Fecha,Texto
0,2022-01-22T01:54:09.000Z,@LaSalitadelSin @Repsol Es que Keiko no les dio permiso. Grandes estudios a su servicio pero para el país les importa un CARAJO
1,2022-01-22T01:54:01.000Z,"RT @otichama: Miren a quienes me encontre en el directorio 2021 de @Repsol, algunos de ellos estarían gobernando hoy con Keiko Fujimori si…"
2,2022-01-22T01:54:00.000Z,"RT @Paty_Melgarejo: Qué hacía @MirtyVas anunciando canastas para los afectados por el DESASTRE ambiental? Es vocera de @Repsol? 
Ofrecer ca…"
3,2022-01-22T01:53:59.000Z,@Oceana_Peru @Repsol @MinamPeru @OEFAperu @SerforPeru @SERNANP #RepsolHazteCargo
4,2022-01-22T01:53:54.000Z,RT @chirapaqoficial: Desde #Chirapaq hacemos un llamado a los ciudadanos preocupados por el derrame de petróleo y el #DesastreEcológico en…
5,2022-01-22T01:53:49.000Z,"RT @greenpeace_esp: 🤬SE OS HA DERRAMADO ESTO, @Repsol‼️
En lugar de limpiar vuestra imagen con más 'greenwashing', podéis empezar por limpi…"
6,2022-01-22T01:53:46.000Z,Me he estado sintiendo super mal e impotente (gracias @Repsol) sin ganas de celebrar mi cumpleaños. Todo está tan podrido en todos los niveles que da colera y ya solo quieres darte por vencidx. Gracias por esos amigxs que con una llamada ayudan a recargar energías🙏🏾
7,2022-01-22T01:53:44.000Z,@jfowks @Repsol Parece que están tercerizando contratando algunos pescadores
8,2022-01-22T01:53:43.000Z,"RT @Oceana_Peru: El derrame afecta ahora el humedal de Santa Rosa en la boca del río Chancay, donde este cormorán no puede alzar el vuelo d…"
9,2022-01-22T01:53:39.000Z,"RT @bulmapat: @RecuerdosPeru @KeikoFujimori Fujimori regaló el 75% de La Pampilla a @Repsol por $180millones, cuando generaba ingresos de $…"
10,2022-01-22T01:53:35.000Z,"RT @WaykaPeru: #ALERTA🚨 | @RaulDiazPe, alcalde de Comas, expone a obreras de limpieza de su distrito al enviarlas a limpiar el derrame de p…"
11,2022-01-22T01:53:30.000Z,@Repsol A QUE HORA SE HACEN RESPONSABLE DEL DAÑO? MISERABLES Y ASESINOS https://t.co/lxNWYq4AyJ
12,2022-01-22T01:53:30.000Z,RT @Oceana_Peru: #ALERTA | ⚠️(1/3) Con el apoyo de @SkyTruth se han identificado las manchas de petróleo sobre la superficie del mar en las…
13,2022-01-22T01:53:26.000Z,@Oceana_Peru @Repsol @MinamPeru @OEFAperu @SerforPeru @SERNANP @RepsolWorldwide MERECEN UNA DEMANDA BILLONARIA. @anibaltorresv asegúrese que paguen.
