,Fecha,Texto
0,2022-05-13T03:15:31.000Z,Repsol @Repsol  advierte que Europa no contará con suficiente gas y pronostica un «tensionamiento brutal». https://t.co/NBx273rj58 a través de @https://twitter.com/EnergaPoltica1
1,2022-05-13T02:51:02.000Z,RT @LaSalitadelSin: Ojalá y los de @Repsol estén totalmente ALERTAS y con sus radares bien encendidos... 🧐
2,2022-05-13T02:20:20.000Z,RT @LaSalitadelSin: Ojalá y los de @Repsol estén totalmente ALERTAS y con sus radares bien encendidos... 🧐
3,2022-05-13T01:46:21.000Z,RT @Spraga10: @LaSalitadelSin @Repsol Quien sabe y ya hay otro derrame....ah me olvidé que este burdel llamado Kongrezoo les dió más años d…
4,2022-05-13T01:33:57.000Z,@LaSalitadelSin @Repsol Quien sabe y ya hay otro derrame....ah me olvidé que este burdel llamado Kongrezoo les dió más años de operaciones en el país
5,2022-05-13T01:25:49.000Z,@LaSalitadelSin @Repsol Esta bien vigilar a Repsol no se olviden de Petroperu que jode la amazónia
6,2022-05-13T01:20:58.000Z,@KISSOnline hizo su concierto en Lima cerca al mar porque decían que para sus fuegos artificiales sacaban combustible de la playa no mas. XD #RepsolCTM @Repsol #Lima #DesastrePetroleo
7,2022-05-13T01:01:28.000Z,RT @LaSalitadelSin: Ojalá y los de @Repsol estén totalmente ALERTAS y con sus radares bien encendidos... 🧐
8,2022-05-13T00:57:21.000Z,RT @JulioTalledoV: La Dirección de Hidrografía y Navegación de la @naval_peru ha iniciado una evaluación tras el sismo de 5.5 grados. Avisa…
9,2022-05-12T23:52:30.000Z,RT @LaSalitadelSin: Ojalá y los de @Repsol estén totalmente ALERTAS y con sus radares bien encendidos... 🧐
10,2022-05-12T23:51:17.000Z,RT @LaSalitadelSin: Ojalá y los de @Repsol estén totalmente ALERTAS y con sus radares bien encendidos... 🧐
11,2022-05-12T23:50:47.000Z,RT @LaSalitadelSin: Ojalá y los de @Repsol estén totalmente ALERTAS y con sus radares bien encendidos... 🧐
12,2022-05-12T23:45:59.000Z,RT @LaSalitadelSin: Ojalá y los de @Repsol estén totalmente ALERTAS y con sus radares bien encendidos... 🧐
13,2022-05-12T23:43:35.000Z,@LaSalitadelSin Ya le avisaron a @Repsol ?
14,2022-05-12T23:37:34.000Z,RT @LaSalitadelSin: Ojalá y los de @Repsol estén totalmente ALERTAS y con sus radares bien encendidos... 🧐
15,2022-05-12T23:33:00.000Z,@LaSalitadelSin A @Repsol le gusta esto! 🤪🤪
16,2022-05-12T23:25:11.000Z,@eduardo_recoba Y @Repsol ? Ya fue?
17,2022-05-12T23:24:59.000Z,RT @LaSalitadelSin: Ojalá y los de @Repsol estén totalmente ALERTAS y con sus radares bien encendidos... 🧐
18,2022-05-12T23:23:42.000Z,RT @LaSalitadelSin: Ojalá y los de @Repsol estén totalmente ALERTAS y con sus radares bien encendidos... 🧐
19,2022-05-12T23:23:42.000Z,RT @LaSalitadelSin: Ojalá y los de @Repsol estén totalmente ALERTAS y con sus radares bien encendidos... 🧐
20,2022-05-12T23:23:39.000Z,RT @LaSalitadelSin: Ojalá y los de @Repsol estén totalmente ALERTAS y con sus radares bien encendidos... 🧐
21,2022-05-12T23:21:35.000Z,Ojalá y los de @Repsol estén totalmente ALERTAS y con sus radares bien encendidos... 🧐
22,2022-05-12T23:15:53.000Z,"@igp_peru Otro más!!!, a todo esto llamen a @Repsol @repsol_peru y pregúntenle si algo se les escapo???"
23,2022-05-12T23:09:32.000Z,@Latina_Noticias A ver llaman a @repsol_peru @Repsol para preguntarles si derramaron algo!!!
24,2022-05-12T23:06:03.000Z,RT @JulioTalledoV: La Dirección de Hidrografía y Navegación de la @naval_peru ha iniciado una evaluación tras el sismo de 5.5 grados. Avisa…
25,2022-05-12T22:54:34.000Z,@Repsol atentos https://t.co/kFqEB8yNgZ
26,2022-05-12T22:49:20.000Z,@JulioTalledoV @naval_peru @Repsol @naval_peru  ojo para saben!!
27,2022-05-12T22:49:04.000Z,RT @JulioTalledoV: La Dirección de Hidrografía y Navegación de la @naval_peru ha iniciado una evaluación tras el sismo de 5.5 grados. Avisa…
28,2022-05-12T22:45:13.000Z,"RT @AdolfoChimpa: @naval_peru avisen a @Repsol no se vayan a ""tropezar"" otra vez.

#Temblor"
29,2022-05-12T22:39:03.000Z,RT @JulioTalledoV: La Dirección de Hidrografía y Navegación de la @naval_peru ha iniciado una evaluación tras el sismo de 5.5 grados. Avisa…
30,2022-05-12T22:38:47.000Z,"@naval_peru avisen a @Repsol no se vayan a ""tropezar"" otra vez.

#Temblor https://t.co/v7eO4qrI2w"
31,2022-05-12T22:37:57.000Z,RT @JulioTalledoV: La Dirección de Hidrografía y Navegación de la @naval_peru ha iniciado una evaluación tras el sismo de 5.5 grados. Avisa…
32,2022-05-12T22:37:54.000Z,RT @JulioTalledoV: La Dirección de Hidrografía y Navegación de la @naval_peru ha iniciado una evaluación tras el sismo de 5.5 grados. Avisa…
33,2022-05-12T22:35:47.000Z,RT @mayracuadros: Avísenle  a @Repsol  porsiacaso….
34,2022-05-12T22:33:00.000Z,RT @JulioTalledoV: La Dirección de Hidrografía y Navegación de la @naval_peru ha iniciado una evaluación tras el sismo de 5.5 grados. Avisa…
35,2022-05-12T22:32:37.000Z,Avísenle  a @Repsol  porsiacaso….
36,2022-05-12T22:30:53.000Z,La Dirección de Hidrografía y Navegación de la @naval_peru ha iniciado una evaluación tras el sismo de 5.5 grados. Avisados están @Repsol
37,2022-05-12T22:18:39.000Z,"Tarragona acollirà el Congrés internacional sobre el monument tardoromà de Centcelles / Més d'una vintena d'especialistes de centres de recerca i universitaris d'arreu d'Europa participaran en les jornades @MNATTGN @ajconstanti @oscarsancheziba @Repsol 
https://t.co/gj7JZI6Akp"
38,2022-05-12T21:16:08.000Z,RT @interacmbiente: 📢🚨🧐Encontramos el PLAN DE CONTINGENCIA EN CASO DE DERRAME DE HIDROCARBUROS AL MAR - REF-001 de Refinería La Pampilla S.…
39,2022-05-12T21:01:12.000Z,"RT @AlumbreSport: Patrocinadores y entidades colaboradoras IX CROSS ALUMBRES 2022.
@AytoCartagenaES @la_famu @ElMonarcaMelons @Repsol @Peps…"
40,2022-05-12T20:12:28.000Z,RT @zuribia: Está bien que sobre el modelo energético debatan @iberdrola (electrificar) @Repsol (mantener fósiles) y @arantxa_tapia (explot…
41,2022-05-12T20:00:01.000Z,".@Orsted will team up with @Repsol, @Equinor with @Naturgy and @Shell with #CapitalEnergy as a strategic objective for the development of their offshore wind energy,  participating in the mega auctions which are going to be held https://t.co/5UAnOzEp34 https://t.co/IHu0RcoVmX"
42,2022-05-12T19:58:52.000Z,"Aniversario del desastre del petrolero ""Urquiola"" (1976)  https://t.co/Q9zF5IcfwI @PuertoACoruna  @Repsol @DGMM_SCT @salvamentogob @CGTsalvamento @PuertosEstado"
43,2022-05-12T19:34:29.000Z,"Estratégica situación de este PdR. Situado en el pk186 de la #A3 
Dado de alta en la app de @Repsol, @MyWaylet 
Esperemos que haya por lo menos otro punto CCS a 100kW o más en poco tiempo 😉👍🏼 https://t.co/ztBya3AU0k"
44,2022-05-12T19:27:27.000Z,Stand de @Repsol en #FeriaAOTEC22 https://t.co/94wixnl5iP
45,2022-05-12T19:21:06.000Z,@RubenSanchezTW @TotalEnergiesES @Endesa @Repsol @ChcEnergia @Naturgy @iberdrola Por una vez buen consejo. Más te valdría dedicarte en alma a esto que no promover parcialmente una opción política.
46,2022-05-12T19:00:26.000Z,@InfoCnae @Repsol @asociamadrid @FAC_ae_cat @Apana_3104 @FundacionRepsol https://t.co/PHzGAiJbAn
47,2022-05-12T18:57:37.000Z,"Como es posible que estando hoy a menos de 110€ barril de Brent, estén los carburantes más caros que hace unos meses cuando estaba a mas de 130€ barril de Brent?
No será que @Cepsa_ES , 
@Repsol , y el resto de gasolineras estén robando con el consentimiento del @IndustriaGob"
48,2022-05-12T18:53:29.000Z,"Ignacio Galán @iberdrola Antonio Garamendi @CEOE_ES Iosu Ion Imaz @Repsol hacen declaraciones nauseabundas  cn la única intención de influir en los mercados y aumentar beneficios d sus empresas. Independientemente del color del trapo que se ponen, su actitud es miserable. Boicot"
49,2022-05-12T18:51:02.000Z,Repsol se asocia con la startup Pulpo para digitalizar la gestión de flotas #transporte @Repsol @getpulpo_ #carretera #digitalización https://t.co/wR3F1EAvM4
50,2022-05-12T18:38:50.000Z,"RT @consensomercado: El consejero delegado de @Repsol , Josu Jon Imaz, aseguró que no hay forma de cubrir prácticamente el 40% del gas ruso…"
51,2022-05-12T18:31:23.000Z,"RT @Orsted_PL: Pływające #MFW to naturalny kierunek rozwoju @Orsted, które połączyło ostatnio siły z @Repsol w celu zbadania możliwości roz…"
52,2022-05-12T18:30:00.000Z,"El consejero delegado de @Repsol , Josu Jon Imaz, aseguró que no hay forma de cubrir prácticamente el 40% del gas ruso en #Europa y eso va a provocar un «tensionamiento brutal» ➡️ https://t.co/7xblHpJPh2
#Rusia #Energía #Ibex35 https://t.co/IAA2QmQGPL"
53,2022-05-12T18:26:21.000Z,RT @ComBoca_: 🤝 @Repsol se alía con Pulpo @getpulpo_ para impulsar una gestión de flotas más eficiente y sostenible https://t.co/wdlJiXWUdn…
54,2022-05-12T18:22:30.000Z,@Repsol. Gracias por todo. Agradecer a vuestro personal su trabajo y su paciencia conmigo. Así da gusto
55,2022-05-12T18:20:34.000Z,@getpulpo_ @Repsol se alía con Pulpo para impulsar una gestión de flotas más eficiente y sostenible https://t.co/7zI2HLgSMb
56,2022-05-12T18:03:55.000Z,"""Las operaciones de la industria pueden ir de la mano con la gestión social y es así que empresa y comunidad construyen progreso"" #HechosDeSostenibilidad

Luis Polo, Director @Repsol Colombia https://t.co/olVIG4MW8p"
57,2022-05-12T18:03:04.000Z,"RT @UnaiCheka: Mentiras e máis mentiras, seguiremos loitando e pedindo #XustizaparaUnai @Repsol culpable. https://t.co/EkPP9jV5VM"
58,2022-05-12T18:01:53.000Z,"""Las empresas tienen que ser agentes de cambio frente a los derechos humanos. Es la clave para realizar operaciones en las que se impacte la vida social de las comunidades"" Luis Polo, Director @Repsol Colombia https://t.co/6rLa7MGzMm"
59,2022-05-12T17:42:19.000Z,"Patrocinadores y entidades colaboradoras IX CROSS ALUMBRES 2022.
@AytoCartagenaES @la_famu @ElMonarcaMelons @Repsol @PepsiCo_ESP @laverdad_ct . https://t.co/WL28URDslI"
60,2022-05-12T17:34:19.000Z,"""Apuntamos a que en el año 2050 tengamos un suministro de energía en todas las comunidades y sobre todo en comunidades de difícil acceso"" Luis Polo, Director de @Repsol Colombia"
61,2022-05-12T17:33:26.000Z,"En directo con Natalia Ruiz, Open Innovation Hub Manager en @Repsol en https://t.co/adZFGl9GaZ"
62,2022-05-12T17:32:22.000Z,"RT @mundo_petroleo: Imaz (@Repsol) llama a ""repensar"" la transición energética con una visión ""menos ideológica"". https://t.co/qJJpZGCQ2G h…"
63,2022-05-12T17:31:43.000Z,"""Las empresas energéticas tenemos un compromiso con garantizar el desarrollo de las comunidades para conectar el suministro de energía segura eficiente y segura"" Luis Polo, Director @Repsol Colombia"
64,2022-05-12T16:59:04.000Z,"@C5_CDMX @Profeco Te mando otras 2, para que ya le cambies @C5_CDMX siempre son las mismas.... Hasta parece que la traes con @Shell @Repsol @bp_MEX y @G500Mx y que proteges las de @Pemex y las de @Grupo_Hidrosina . https://t.co/XfiEYuaxlH"
65,2022-05-12T16:49:27.000Z,🤝 @Repsol se alía con Pulpo @getpulpo_ para impulsar una gestión de flotas más eficiente y sostenible https://t.co/wdlJiXWUdn vía @EPeconomia #Sostenibilidad
66,2022-05-12T16:45:32.000Z,"Mentiras e máis mentiras, seguiremos loitando e pedindo #XustizaparaUnai @Repsol culpable. https://t.co/EkPP9jV5VM"
67,2022-05-12T16:36:08.000Z,"La gente normal tiene pesadillas estilo..""infidelidades"", "" me persiguen"", ""se muere alguien""...yo acabo de despertarme porque me han pillado robando gasolina con una manguera de un depósito clandestino para más inri. Alucinante @Repsol , a estos niveles hemos llegado."
68,2022-05-12T16:20:41.000Z,#ATENCION @MinamPeru @OEFAperu @Repsol https://t.co/q4d7XLUbcu
69,2022-05-12T16:19:22.000Z,@Orsted_PL @Orsted @Repsol Idee glaischbin na 44- 1 /1900
70,2022-05-12T16:10:17.000Z,"RT @Ceeict: 💡Validación de modelos de Negocio
💼 Oportunidades de negocio 5.0
🚀 Retos en Corporates
🤖 Capacitación 5.0
💰 Premio en Metálico…"
71,2022-05-12T15:35:50.000Z,"Gracias a España por ser lideres de la transición energética. Gracias por colaborar con las empresas suecas con inversiones espectaculares en nuevas tecnologías.

¡Únete el 25 de mayo!
https://t.co/4YXJ1gheNz

@mitecogob @CEOE_ES @grupofertiberia @iberdrola @Repsol @H2GreenSteel https://t.co/C7hSntgrPD"
72,2022-05-12T15:26:02.000Z,@MyWaylet @Repsol @consumidores desde el día 1 de abril que reposte y no se me aplicó el descuento correspondiente llevo intentando que Repsol me devuelva el dinero que no me descontó. Me piden pruebas de no haber recibido el reembolso se las envío y sigo sin solución
73,2022-05-12T15:21:26.000Z,@MyWaylet @Repsol llevo desde el día 1 de abril esperando que me devuelvan los 30 céntimos por litro de un repostaje que no se me descontó. Llamando todas las semanas y solo obtengo buenas palabras pero sin solucionarme nada.
74,2022-05-12T15:03:16.000Z,RT @zuribia: Está bien que sobre el modelo energético debatan @iberdrola (electrificar) @Repsol (mantener fósiles) y @arantxa_tapia (explot…
