,Fecha,Texto
0,2021-11-15T11:37:55.000Z,"RT @Repsol: ¡Bienvenidos a nuestra Isla Sostenible en Animal Crossing! Un lugar donde la energía, la eficiencia y la economía circular son…"
1,2021-11-15T11:37:38.000Z,"RT @AGonzaloAizpiri: Hoy Josu Jon Imaz, CEO de @Repsol, ha participado en el debate de @el_pais  y @Deloitte_ES sobre los retos y oportunid…"
2,2021-11-15T11:27:14.000Z,@Repsol https://t.co/O6FfChdXj5
3,2021-11-15T11:27:00.000Z,"El fundador de #Inditex, Amancio Ortega, entra en el negocio de las renovables de la mano de @Repsol 

➡️https://t.co/YPsJkBHn3w https://t.co/mcJAtqzjra"
4,2021-11-15T11:20:41.000Z,"@Repsol Buenos días, tan sencillo como no dejar aplicar codigos que luego no pueda canjear. Las cosas claras y las aplicaciones sencillas, como en toda aplicación de pagos... Fijaros en la competencia"
5,2021-11-15T11:13:23.000Z,"@Repsol Las placas solares no giran ""en torno"" al Sol, giran ""en dirección"" al Sol o ""mirando"" al Sol. Si giraran en torno al Sol serían un satélite del Sol. Que no podeis ser más analfabetos, coño!!!"
6,2021-11-15T11:08:57.000Z,"RT @IMOPInsights: Líderes en patrocinio deportivo @nikespain__, @adidas_ES, @Movistar_Team, @Repsol, @redbullESP.  Fútbol, Motociclismo y A…"
7,2021-11-15T11:06:00.000Z,"RT @IMOPInsights: Líderes en patrocinio deportivo @nikespain__, @adidas_ES, @Movistar_Team, @Repsol, @redbullESP.  Fútbol, Motociclismo y A…"
8,2021-11-15T11:04:45.000Z,"RT @AGonzaloAizpiri: Hoy Josu Jon Imaz, CEO de @Repsol, ha participado en el debate de @el_pais  y @Deloitte_ES sobre los retos y oportunid…"
9,2021-11-15T10:57:49.000Z,RT @Repsol: ¿Cómo influye la ciencia en la belleza y el deporte? @deborahciencia y @sizemattersbaby lo saben y te lo cuentan en el último c…
10,2021-11-15T10:47:29.000Z,"@pablocasado_ es q quieres a tus hijos? Entonces por qué los vendes de esa manera a las eléctricas. A ver si os creéis q porque se la estéis mamado ahora, van a salvar a alguien q no sea su culo. @iberdrola @Endesa @Repsol ETC https://t.co/TfJmWx2LPT"
11,2021-11-15T10:46:50.000Z,"@hasta_el_lunes @Repsol @vueling gracias por tu respuesta Javier, pero lejos de silenciarse este tipo de actos tienen una cobertura mediática a mi parecer excesiva, mientras que las voces críticas se cubren bastante poco. En todo caso enhorabuena por vuestro trabajo, ¡tan necesario! a seguir difundiendo!"
12,2021-11-15T10:44:01.000Z,"RT @AGonzaloAizpiri: Hoy Josu Jon Imaz, CEO de @Repsol, ha participado en el debate de @el_pais  y @Deloitte_ES sobre los retos y oportunid…"
13,2021-11-15T10:43:49.000Z,"(4/4)🗨️""En @Repsol tenemos la capacidad industrial, la posibilidad de ejecución de grandes proyectos, nuestra apuesta por el #hidrógeno y por la #economíacircular, y el potencial para reactivar actividades industriales más olvidadas que sirven para impulsar la economía del país"". https://t.co/B7o7VCEppe"
