,Fecha,Texto
0,2022-03-31T02:31:08.000Z,"RT @jfowks: Vídeo de ayer 29 de marzo grabado por pescador en playa Bahía Blanca de Ventanilla, dos meses y medio después de #derramedepetr…"
1,2022-03-31T02:28:07.000Z,"RT @jfowks: Vídeo de ayer 29 de marzo grabado por pescador en playa Bahía Blanca de Ventanilla, dos meses y medio después de #derramedepetr…"
2,2022-03-31T02:25:53.000Z,"RT @jfowks: Vídeo de ayer 29 de marzo grabado por pescador en playa Bahía Blanca de Ventanilla, dos meses y medio después de #derramedepetr…"
3,2022-03-31T02:24:06.000Z,"RT @sulkafi: @WaykaPeru @Repsol volvieron a su habitat  las aves
y repsol cuando paga por el desastre ecológico
kongreso callado no se escu…"
4,2022-03-31T02:23:49.000Z,"@WaykaPeru @Repsol volvieron a su habitat  las aves
y repsol cuando paga por el desastre ecológico
kongreso callado no se escucha padre
encubre a empresa contaminadora porque pago campaña electoral de los fujis https://t.co/HWdCZ0rkSM"
5,2022-03-31T02:22:32.000Z,"RT @jfowks: Vídeo de ayer 29 de marzo grabado por pescador en playa Bahía Blanca de Ventanilla, dos meses y medio después de #derramedepetr…"
6,2022-03-31T02:22:26.000Z,"RT @jfowks: Vídeo de ayer 29 de marzo grabado por pescador en playa Bahía Blanca de Ventanilla, dos meses y medio después de #derramedepetr…"
7,2022-03-31T02:21:36.000Z,"RT @WaykaPeru: Más de dos meses después del dérrame de #petróleo de @Repsol, un primer grupo de 39 aves (4 gaviotas peruanas, 4 gaviotas de…"
8,2022-03-31T02:20:50.000Z,"RT @jfowks: Vídeo de ayer 29 de marzo grabado por pescador en playa Bahía Blanca de Ventanilla, dos meses y medio después de #derramedepetr…"
9,2022-03-31T02:12:45.000Z,"RT @jfowks: Vídeo de ayer 29 de marzo grabado por pescador en playa Bahía Blanca de Ventanilla, dos meses y medio después de #derramedepetr…"
10,2022-03-31T02:12:35.000Z,"RT @jfowks: Vídeo de ayer 29 de marzo grabado por pescador en playa Bahía Blanca de Ventanilla, dos meses y medio después de #derramedepetr…"
11,2022-03-31T02:10:32.000Z,"RT @jfowks: Vídeo de ayer 29 de marzo grabado por pescador en playa Bahía Blanca de Ventanilla, dos meses y medio después de #derramedepetr…"
12,2022-03-31T02:07:29.000Z,RT @gzcontrainfo: Piquete dos traballadores das auxiliares de @Repsol Coruña na xornada de paro de hoxe pola morte de Unai e o traballador…
13,2022-03-31T02:05:29.000Z,"RT @jfowks: Vídeo de ayer 29 de marzo grabado por pescador en playa Bahía Blanca de Ventanilla, dos meses y medio después de #derramedepetr…"
14,2022-03-31T02:04:47.000Z,"RT @jfowks: Vídeo de ayer 29 de marzo grabado por pescador en playa Bahía Blanca de Ventanilla, dos meses y medio después de #derramedepetr…"
15,2022-03-31T02:01:58.000Z,"RT @WaykaPeru: Más de dos meses después del dérrame de #petróleo de @Repsol, un primer grupo de 39 aves (4 gaviotas peruanas, 4 gaviotas de…"
16,2022-03-31T02:00:35.000Z,"RT @jfowks: Vídeo de ayer 29 de marzo grabado por pescador en playa Bahía Blanca de Ventanilla, dos meses y medio después de #derramedepetr…"
17,2022-03-31T01:58:31.000Z,"RT @WaykaPeru: Más de dos meses después del dérrame de #petróleo de @Repsol, un primer grupo de 39 aves (4 gaviotas peruanas, 4 gaviotas de…"
18,2022-03-31T01:55:47.000Z,"RT @jfowks: Vídeo de ayer 29 de marzo grabado por pescador en playa Bahía Blanca de Ventanilla, dos meses y medio después de #derramedepetr…"
19,2022-03-31T01:54:14.000Z,"RT @jfowks: Vídeo de ayer 29 de marzo grabado por pescador en playa Bahía Blanca de Ventanilla, dos meses y medio después de #derramedepetr…"
20,2022-03-31T01:53:45.000Z,@Hansito_Ch @PanoramaPTV @Repsol Les dije la CIDH se encargara de volver a la rata AF a su lugar
21,2022-03-31T01:49:35.000Z,"RT @WaykaPeru: Más de dos meses después del dérrame de #petróleo de @Repsol, un primer grupo de 39 aves (4 gaviotas peruanas, 4 gaviotas de…"
22,2022-03-31T01:46:21.000Z,"RT @jfowks: Vídeo de ayer 29 de marzo grabado por pescador en playa Bahía Blanca de Ventanilla, dos meses y medio después de #derramedepetr…"
23,2022-03-31T01:45:06.000Z,"RT @jfowks: Vídeo de ayer 29 de marzo grabado por pescador en playa Bahía Blanca de Ventanilla, dos meses y medio después de #derramedepetr…"
24,2022-03-31T01:44:35.000Z,"RT @jfowks: Vídeo de ayer 29 de marzo grabado por pescador en playa Bahía Blanca de Ventanilla, dos meses y medio después de #derramedepetr…"
25,2022-03-31T01:40:52.000Z,"RT @jfowks: Vídeo de ayer 29 de marzo grabado por pescador en playa Bahía Blanca de Ventanilla, dos meses y medio después de #derramedepetr…"
26,2022-03-31T01:40:06.000Z,"RT @WaykaPeru: Más de dos meses después del dérrame de #petróleo de @Repsol, un primer grupo de 39 aves (4 gaviotas peruanas, 4 gaviotas de…"
27,2022-03-31T01:32:20.000Z,"RT @jfowks: Vídeo de ayer 29 de marzo grabado por pescador en playa Bahía Blanca de Ventanilla, dos meses y medio después de #derramedepetr…"
28,2022-03-31T01:29:43.000Z,RT @cisco_spain: El compromiso de la #tecnología con la sostenibilidad es una realidad. Nos enorgullece acompañar a empresas como @Repsol e…
29,2022-03-31T01:28:04.000Z,"RT @jfowks: Vídeo de ayer 29 de marzo grabado por pescador en playa Bahía Blanca de Ventanilla, dos meses y medio después de #derramedepetr…"
30,2022-03-31T01:26:23.000Z,"RT @jfowks: Vídeo de ayer 29 de marzo grabado por pescador en playa Bahía Blanca de Ventanilla, dos meses y medio después de #derramedepetr…"
31,2022-03-31T01:20:36.000Z,RT @gzcontrainfo: Esta foi a asemblea na que os traballadores e traballadoras das subcontratas de @Repsol A Coruña decidiron continuar co p…
32,2022-03-31T01:19:39.000Z,"RT @WaykaPeru: Más de dos meses después del dérrame de #petróleo de @Repsol, un primer grupo de 39 aves (4 gaviotas peruanas, 4 gaviotas de…"
33,2022-03-31T01:19:08.000Z,"RT @jfowks: Vídeo de ayer 29 de marzo grabado por pescador en playa Bahía Blanca de Ventanilla, dos meses y medio después de #derramedepetr…"
34,2022-03-31T01:17:17.000Z,RT @gzcontrainfo: Piquete dos traballadores das auxiliares de @Repsol Coruña na xornada de paro de hoxe pola morte de Unai e o traballador…
35,2022-03-31T01:16:01.000Z,"RT @jfowks: Vídeo de ayer 29 de marzo grabado por pescador en playa Bahía Blanca de Ventanilla, dos meses y medio después de #derramedepetr…"
36,2022-03-31T01:08:00.000Z,"RT @WaykaPeru: Más de dos meses después del dérrame de #petróleo de @Repsol, un primer grupo de 39 aves (4 gaviotas peruanas, 4 gaviotas de…"
37,2022-03-31T01:06:45.000Z,"RT @jfowks: Vídeo de ayer 29 de marzo grabado por pescador en playa Bahía Blanca de Ventanilla, dos meses y medio después de #derramedepetr…"
38,2022-03-31T01:05:49.000Z,"RT @jfowks: Vídeo de ayer 29 de marzo grabado por pescador en playa Bahía Blanca de Ventanilla, dos meses y medio después de #derramedepetr…"
39,2022-03-31T01:04:51.000Z,"RT @BizRepublicNews: #Desastre | Primero dijo @Repsol que solo fueron 26,5 litros y, tres días después, aumentó la cifra a 6.000 barriles.…"
40,2022-03-31T01:04:04.000Z,"RT @WaykaPeru: Más de dos meses después del dérrame de #petróleo de @Repsol, un primer grupo de 39 aves (4 gaviotas peruanas, 4 gaviotas de…"
41,2022-03-31T01:02:37.000Z,"RT @jfowks: Vídeo de ayer 29 de marzo grabado por pescador en playa Bahía Blanca de Ventanilla, dos meses y medio después de #derramedepetr…"
42,2022-03-31T00:59:21.000Z,"RT @WaykaPeru: Más de dos meses después del dérrame de #petróleo de @Repsol, un primer grupo de 39 aves (4 gaviotas peruanas, 4 gaviotas de…"
43,2022-03-31T00:58:40.000Z,"RT @WaykaPeru: Más de dos meses después del dérrame de #petróleo de @Repsol, un primer grupo de 39 aves (4 gaviotas peruanas, 4 gaviotas de…"
44,2022-03-31T00:55:45.000Z,"RT @WaykaPeru: Más de dos meses después del dérrame de #petróleo de @Repsol, un primer grupo de 39 aves (4 gaviotas peruanas, 4 gaviotas de…"
45,2022-03-31T00:54:34.000Z,"RT @jfowks: Vídeo de ayer 29 de marzo grabado por pescador en playa Bahía Blanca de Ventanilla, dos meses y medio después de #derramedepetr…"
46,2022-03-31T00:50:35.000Z,"RT @jfowks: Vídeo de ayer 29 de marzo grabado por pescador en playa Bahía Blanca de Ventanilla, dos meses y medio después de #derramedepetr…"
