,Fecha,Texto
0,2022-06-13T00:32:04.000Z,Sois una estafa @Repsol https://t.co/91lKFJn70r
1,2022-06-13T00:00:00.000Z,"Tras 16 años, @SomosSacyr pone fin a su presencia en @Repsol al liquidar los derivados contratados que le quedaban (una posición del 2,9%) ➡️https://t.co/fPr2q8kp4w
#Empresas #España #Bolsa #MercadoContinuo #Ibex35 https://t.co/srDGDjffzS"
2,2022-06-12T23:55:41.000Z,@jpiedrahita @Repsol @mitmagob @M_Presidencia @PSOE Uso racional del coche menos coche y más transporte publico movilidad sostenible
3,2022-06-12T23:11:56.000Z,"RT @DandDYTchannel: 🚨Oficial: @Xbox_Spain acaba de anunciar en un nuevo comunicado que a partir del Viernes 17 de Junio, estarán en gamepas…"
4,2022-06-12T22:33:02.000Z,@DandDYTchannel @Xbox_Spain @Mercadona @Repsol Todo son ventajas
5,2022-06-12T22:21:51.000Z,RT @blondieconomics: Orgullosos del @IESPabloNeruda de la “@ComunidadMadrid por ganar el premio nacional #zinkers #repsol y al CEIP San Pab…
6,2022-06-12T22:11:32.000Z,RT @agus_ma82: Y hoy @Repsol un poquito más cara aún. @PSOE @UGT_Comunica @CCOO si digo todo lo que pienso como lo pienso me cierran la cue…
7,2022-06-12T22:04:09.000Z,"@jpiedrahita @Repsol @mitmagob @M_Presidencia @PSOE Aunque no es una regla exacta, hay que evitar repostar de viernes a domingo."
8,2022-06-12T21:52:19.000Z,@designetworking @Repsol @mitmagob @M_Presidencia @PSOE 🤔😏
9,2022-06-12T21:49:35.000Z,"🚨Oficial: @Xbox_Spain acaba de anunciar en un nuevo comunicado que a partir del Viernes 17 de Junio, estarán en gamepass @Mercadona y @Repsol , pudiendo así hacer la compra y repostar con la suscripción de Game Pass Ultimate."
10,2022-06-12T21:47:15.000Z,"@JesusSoriaD ¿Algo que alegar @Repsol? ¿Culpa de @MyWaylet ?
@PODEMOS @PSOE @sanchezcastejon  es indecente que traten de poner medidas, mientras estos tipos sangran al pueblo. ¿Hasta cuándo?"
11,2022-06-12T21:26:04.000Z,"En @Repsol por ejemplo, de esta manera si solo consumimos el combustible de una gasolinera por cojones el resto se verá arrastrada a bajar el precio de su gasolina."
12,2022-06-12T21:24:58.000Z,"@Repsol @Shell y todas esas gasolineras chorizos, vamos hacerles boicot, salgamos solo en transporte publico!!! Yo ya llevo 15 dias con mi tarjeta de guagua!!!"
13,2022-06-12T21:08:56.000Z,@JesusSoriaD @Repsol loves @sanchezcastejon
14,2022-06-12T20:25:14.000Z,@MAPFRE @Repsol @PG_Espana @SAPSpain @EvaPiera_Madrid Block
15,2022-06-12T20:11:36.000Z,"Pero esto no importa ni a @Repsol ni a @Endesa ni a @Naturgy 
(https://t.co/RAoWjDH3yy) https://t.co/tm7DwqQ7ij"
16,2022-06-12T20:02:04.000Z,@SwansonRand @findesradio @Repsol @Junta_Ex @REDEXTREMADURA @mdiezrovira @Jaume_Segales 🥹😘
17,2022-06-12T19:59:46.000Z,@Iberia_en @Repsol careful booking with IBERIA. They lost my flights and left me stranded in Seville with absolutely no assistance to get back to Dublin. Disgraceful. None of their airport staff were bothered to help. Cost me a fortune to get home in the end. Refusing to give me an e-mail address.
18,2022-06-12T19:49:02.000Z,"RT @AjVilaseca: 👏👏La nostra enhorabona a l'@EscolaSBC , guanyadora dels Premis #Zinkers, recentment lliurats a Madrid, de la mà de la Funda…"
19,2022-06-12T19:41:46.000Z,La España que se extinguió el día que #Sacyr vendió sus últimas acciones de @Repsol https://t.co/lvsQXBt8ed @SomosSacyr
20,2022-06-12T19:18:28.000Z,@MikelArrazola @jpiedrahita @Repsol @mitmagob @M_Presidencia @PSOE Cualquier excusa es buena para no hacer nada
21,2022-06-12T19:10:14.000Z,@fatimamartinez @jpiedrahita @Repsol @mitmagob @M_Presidencia @PSOE Ahora que el BCE va a dejar de comprar deuda pública el Gobierno tiene la excusa para no bajar impuestos.
22,2022-06-12T19:06:18.000Z,RT @SwansonRand: @findesradio @Repsol @Junta_Ex @REDEXTREMADURA @mdiezrovira @Jaume_Segales Lo tengo en la lista (después de un podcast de…
23,2022-06-12T18:46:42.000Z,@jpiedrahita @Repsol @mitmagob @M_Presidencia @PSOE No tiene fin Javier. Los 20 cts son de risa cuando el gobierno se está embolsando 1€ por litro. Cómo van a querer bajar el impuesto si es un chollo para seguir financiando chiringuitos
24,2022-06-12T18:38:01.000Z,@findesradio @Repsol @Junta_Ex @REDEXTREMADURA @mdiezrovira @Jaume_Segales Lo tengo en la lista (después de un podcast de @Kelurobles )
25,2022-06-12T18:31:24.000Z,RT @mbmancol: @Repsol @elcorteingles No habéis cargado en la App @MyWaylet el cupón correspondiente a la bonificacion del 4% de repostajes…
26,2022-06-12T18:29:48.000Z,"@Repsol Hola, gracias a vuestra web hemos gastado gasolina para nada, hemos hecho 40km porque en vuestra web ponéis que hay duchas en la estación de servicio de ledoño en Culleredo, La Coruña, y es mentira. Encima que la tenéis súper cara y cada vez más."
27,2022-06-12T18:16:10.000Z,"@jpiedrahita @Repsol @mitmagob @M_Presidencia @PSOE Una sugerencia, ¿y si vendes el coche? Ahora el precio de la gasolina está barato respecto al que habrá en 2025."
28,2022-06-12T18:11:27.000Z,"RT @LRsecreta: Pregunta para @Repsol:

¿Es habitual que vuestros operarios se cuelen en las casas al más puro estilo allanamiento de morada…"
29,2022-06-12T17:25:30.000Z,@NicolasMaduro Imagina a @sanchezcastejon hablando así de la clase obrera de @Repsol . Cuánta ternura con su gente la de @NicolasMaduro
