,Fecha,Texto
0,2022-05-10T23:51:57.000Z,"@elmundoes Hijos de puta, bajad los precios que el puto amo tiene que seguir tumbando aguja 
@PSOE @Repsol @Cepsa_ES @nomesemasgasolineras https://t.co/B7CsbwYDTI"
1,2022-05-10T21:24:01.000Z,Acabo de comprar una bombona de @Repsol y me han clavado 24 euros. Seréis hdp mangantes!! @sanchezcastejon golfooooo
2,2022-05-10T21:14:07.000Z,"RT @Repsol: Paga con @mywaylet ¡y ahorra en todos tus repostajes! ​
📍30cts.€/L. descuento en todos nuestros carburantes, sin límite de litr…"
3,2022-05-10T21:11:35.000Z,RT @ecologistas: Un estudio publicado hoy por @transenv desvela que ninguna empresa española se compromete a reducir los vuelos de negocios…
4,2022-05-10T20:58:19.000Z,"RT @AOP_es: Comienza el panel de expertos, que modera @carlos_martinm, y en el que participan dos de nuestras compañías asociadas: @Repsol…"
5,2022-05-10T20:36:59.000Z,"@ecologistas @transenv @bancosantander @Telefonica @Repsol @InditexSpain ¿Banco Santander? ¿Patricia Botín? O sea, baja la calefacción (bueno, manda bajar o eso decía para parecer concienciada 😸y usa vuelos a tutiplén, contaminando. Otra cara dura que miente más que habla. Debe de pensar que somos idiotas 😸"
6,2022-05-10T20:33:18.000Z,Porque no me deja registrarme en la página al tener la tarjeta #repsolmas @Repsol
7,2022-05-10T20:31:54.000Z,RT @ecologistas: Un estudio publicado hoy por @transenv desvela que ninguna empresa española se compromete a reducir los vuelos de negocios…
8,2022-05-10T20:24:12.000Z,"RT @Repsol: ¿Te gustan las sopas de letras tanto como las de verdad? Desde @GuiaRepsol, nos retan a encontrar los términos clave del docume…"
9,2022-05-10T20:00:58.000Z,"RT @consensomercado: .@Orsted se alía con @Repsol, y  @Equinor con @Naturgy, para el desarrollo de su energía #eolicamarina en España. Cada…"
10,2022-05-10T19:26:29.000Z,"RT @Cibitec22: “Nos encontramos ante un reto como la #descarbonización y la #digitalización, debemos ser conscientes que el rol clave es el…"
11,2022-05-10T19:22:36.000Z,RT @expansioncom: Desde hace dos siglos el tren ha conectado de manera sostenible a millones de lugares y personas. Ahora se reinventa grac…
12,2022-05-10T19:10:26.000Z,"RT @HumanaSpain: @RafaelMas explica nuestra labor de gestión de textil y #economiacircular y su triple impacto: ambiental, social y económi…"
13,2022-05-10T18:57:35.000Z,"DEFRAUDADO, ENGAÑADO, ESTAFADO, ROBADO, TIMADO, SISADO, USURPADO..., Así me siento @la_Mutua @Repsol ¿Lo pone clarito no? Dcto. de 6 centimos/litro hasta el 15/5/22. Hoy es 10/5/22 y en gasolinera Repsol Montejano Área de Servicios me dicen que ya no se hace el descuento #pásalo https://t.co/ann9FTuSPp"
14,2022-05-10T18:48:30.000Z,RT @elmundoes: Desde hace dos siglos el tren ha conectado de manera sostenible a millones de lugares y personas. Ahora se reinventa gracias…
15,2022-05-10T18:44:55.000Z,RT @expansioncom: Desde hace dos siglos el tren ha conectado de manera sostenible a millones de lugares y personas. Ahora se reinventa grac…
16,2022-05-10T18:10:00.000Z,"#XSimposioFunseam online

El gas como alternativa para la descarbonización. 

Mañana, mesa redonda con Ana Quelhas de @EdpRenewables, Berta Cabello de @Repsol y Carlos Ayuso, de @Cepsa 

https://t.co/DfqN55uVaL https://t.co/BA9KKcvvMj"
17,2022-05-10T18:09:09.000Z,".⁦@Mireia_veca⁩ “⁦@desdelamoncloa⁩ posa diners públics i la benzina avui costa més que abans que l’executiu invertís, mentre ⁦@Repsol⁩ ha guanyat més diners que en tota la seva història” ⁦@cupnacional⁩ #LaBenzina https://t.co/gwUoeozGMv"
18,2022-05-10T18:00:01.000Z,"Desde hace dos siglos el tren ha conectado de manera sostenible a millones de lugares y personas. Ahora se reinventa gracias al #hidrógeno

#OfrecidoPor @Repsol https://t.co/pmqS9ceIoq"
19,2022-05-10T17:50:35.000Z,RT @ecologistas: Un estudio publicado hoy por @transenv desvela que ninguna empresa española se compromete a reducir los vuelos de negocios…
20,2022-05-10T17:38:23.000Z,"RT @UniversidadxC: Para empezar, a pesar de ser PDI de literatura de @unibarcelona has sido tú quien nos citó sobre un tema de salud ambien…"
21,2022-05-10T17:38:21.000Z,"RT @UniversidadxC: Para empezar, a pesar de ser PDI de literatura de @unibarcelona has sido tú quien nos citó sobre un tema de salud ambien…"
